regime,model_a,model_b,seed,dof,horizon_samples,horizon_s,skill_diff,ci_lo,ci_hi,n_realizations,n_boot,ci_level,bootstrap_seed
id,tcn,damped_persistence,0,roll,150,15.0,0.5760133360287135,0.5539105626602889,0.5981757985265785,384,1000,0.95,0
id,tcn,damped_persistence,0,pitch,10,1.0,1.2158498866437393,1.1802016804194944,1.253167688246133,384,1000,0.95,0
id,tcn,damped_persistence,0,pitch,20,2.0,0.6357647889735871,0.6166576281858971,0.6557433242038577,384,1000,0.95,0
id,tcn,damped_persistence,0,pitch,30,3.0,0.40404547430317506,0.3928206254807136,0.4156935998227907,384,1000,0.95,0
id,tcn,damped_persistence,0,pitch,50,5.0,0.29733335999120725,0.2925415374369429,0.30303914780357555,384,1000,0.95,0
id,tcn,damped_persistence,0,pitch,100,10.0,0.43492067572690307,0.40912986778749005,0.46163601224910983,384,1000,0.95,0
id,tcn,damped_persistence,0,pitch,150,15.0,0.1982107500703979,0.17771068809975962,0.22046109356200067,384,1000,0.95,0
id,tcn,damped_persistence,0,heave,10,1.0,1.4601685961238988,1.4196514992347378,1.4984456231321528,384,1000,0.95,0
id,tcn,damped_persistence,0,heave,20,2.0,0.8351934128191132,0.8109908737780236,0.8576462397060955,384,1000,0.95,0
id,tcn,damped_persistence,0,heave,30,3.0,0.531634904271595,0.5164518875650547,0.5464345342640768,384,1000,0.95,0
id,tcn,damped_persistence,0,heave,50,5.0,0.30624463308236993,0.2995571258513067,0.3125486412031885,384,1000,0.95,0
id,tcn,damped_persistence,0,heave,100,10.0,0.6433521612848409,0.602807165420266,0.6944899218021753,384,1000,0.95,0
id,tcn,damped_persistence,0,heave,150,15.0,0.32000663770437077,0.2924485804547589,0.3487382902653996,384,1000,0.95,0
id,tcn,damped_persistence,1,roll,10,1.0,1.6353274589137237,1.615188841879942,1.6530457890682526,384,1000,0.95,0
id,tcn,damped_persistence,1,roll,20,2.0,0.9697355325133546,0.957575219355143,0.9806609711027342,384,1000,0.95,0
id,tcn,damped_persistence,1,roll,30,3.0,0.6137282961827397,0.6060884811933294,0.6207608030970948,384,1000,0.95,0
id,tcn,damped_persistence,1,roll,50,5.0,0.3059512356944434,0.3029085897020516,0.3088862406786321,384,1000,0.95,0
id,tcn,damped_persistence,1,roll,100,10.0,0.794605249785924,0.76320945118768,0.8293154397846939,384,1000,0.95,0
id,tcn,damped_persistence,1,roll,150,15.0,0.5754145016156492,0.5532434432422493,0.5976764611022573,384,1000,0.95,0
id,tcn,damped_persistence,1,pitch,10,1.0,1.215513151858137,1.1797598464011103,1.252886832090109,384,1000,0.95,0
id,tcn,damped_persistence,1,pitch,20,2.0,0.6357574473857839,0.6166514494258025,0.6557529578552863,384,1000,0.95,0
id,tcn,damped_persistence,1,pitch,30,3.0,0.4039695290076323,0.39272407821262245,0.4156195378625791,384,1000,0.95,0
id,tcn,damped_persistence,1,pitch,50,5.0,0.2969259950027684,0.292097928620563,0.3025752286195374,384,1000,0.95,0
id,tcn,damped_persistence,1,pitch,100,10.0,0.4338435461861252,0.4075868428130918,0.46080896919676984,384,1000,0.95,0
id,tcn,damped_persistence,1,pitch,150,15.0,0.19665655338589064,0.17605722940886906,0.21870312800715289,384,1000,0.95,0
id,tcn,damped_persistence,1,heave,10,1.0,1.4598007859658775,1.419219675301555,1.498125589174402,384,1000,0.95,0
id,tcn,damped_persistence,1,heave,20,2.0,0.8351124220764901,0.8108875678831692,0.8575822775526976,384,1000,0.95,0
id,tcn,damped_persistence,1,heave,30,3.0,0.5316166078482998,0.5164330432865292,0.5464052746981989,384,1000,0.95,0
id,tcn,damped_persistence,1,heave,50,5.0,0.3062219232516274,0.2995859928267676,0.312486480509522,384,1000,0.95,0
id,tcn,damped_persistence,1,heave,100,10.0,0.6427418763815822,0.6022014978092931,0.6935885746170098,384,1000,0.95,0
id,tcn,damped_persistence,1,heave,150,15.0,0.3190261894436752,0.2911316806810169,0.3473697069597249,384,1000,0.95,0
id,tcn,damped_persistence,2,roll,10,1.0,1.6342129947574842,1.6139423256804775,1.65207468883617,384,1000,0.95,0
id,tcn,damped_persistence,2,roll,20,2.0,0.9693726861144165,0.9571700931465212,0.9803051350542789,384,1000,0.95,0
id,tcn,damped_persistence,2,roll,30,3.0,0.6137053235500869,0.6060612408522844,0.6207361301777876,384,1000,0.95,0
id,tcn,damped_persistence,2,roll,50,5.0,0.30592321982997084,0.3028826921376793,0.30888053433245766,384,1000,0.95,0
id,tcn,damped_persistence,2,roll,100,10.0,0.794560703070242,0.7631657110855594,0.8292384245933238,384,1000,0.95,0
id,tcn,damped_persistence,2,roll,150,15.0,0.575318754192967,0.5530964423607956,0.5974704159761586,384,1000,0.95,0
id,tcn,damped_persistence,2,pitch,10,1.0,1.2154270264340197,1.1797728978148712,1.2528211276142867,384,1000,0.95,0
id,tcn,damped_persistence,2,pitch,20,2.0,0.6356224327429593,0.616519042463231,0.655624615324387,384,1000,0.95,0
id,tcn,damped_persistence,2,pitch,30,3.0,0.40397022926553844,0.3927484417910298,0.4155836030674089,384,1000,0.95,0
id,tcn,damped_persistence,2,pitch,50,5.0,0.2972141584556204,0.2923965478825168,0.3028523858024935,384,1000,0.95,0
id,tcn,damped_persistence,2,pitch,100,10.0,0.43400233001769456,0.40802481071810587,0.46066281021185196,384,1000,0.95,0
id,tcn,damped_persistence,2,pitch,150,15.0,0.19659720232335537,0.17607943652211347,0.21806743001090764,384,1000,0.95,0
id,tcn,damped_persistence,2,heave,10,1.0,1.4599008646182075,1.419326961507536,1.498197685466776,384,1000,0.95,0
id,tcn,damped_persistence,2,heave,20,2.0,0.8350919963753431,0.8108652972256486,0.8575647181101778,384,1000,0.95,0
id,tcn,damped_persistence,2,heave,30,3.0,0.5316332347628622,0.5164684464748662,0.5464185686409483,384,1000,0.95,0
id,tcn,damped_persistence,2,heave,50,5.0,0.3061644110204012,0.2995286531096537,0.31242520301982835,384,1000,0.95,0
