model,dof,horizon_samples,horizon_s,n_windows,rmse,mae,rmse_persistence,skill,signal_std,nrmse,n_realizations,skill_ci_lo,skill_ci_hi,seed,deterministic,n_params,fit_time_s,best_epoch,epochs_run,best_val_loss,val_loss_name,regime
persistence,roll,10,1.0,418944,1.9461019988405042,1.0387516077042767,1.9461019988405042,0.0,3.687222002970601,0.5277962643075551,384,0.0,0.0,0,True,0,0.0,,,,,id
persistence,roll,20,2.0,418944,3.7473419458437816,1.9913290181957841,3.7473419458437816,0.0,3.6877754460978944,1.0161524205083896,384,0.0,0.0,0,True,0,0.0,,,,,id
persistence,roll,30,3.0,418944,5.271807875496168,2.7807735313689306,5.271807875496168,0.0,3.688478647638728,1.429263492923037,384,0.0,0.0,0,True,0,0.0,,,,,id
persistence,roll,50,5.0,418944,7.095209199805059,3.655753237918966,7.095209199805059,0.0,3.69030276033271,1.9226631690147207,384,0.0,0.0,0,True,0,0.0,,,,,id
persistence,roll,100,10.0,418944,3.8042041029288476,1.8855042576553995,3.8042041029288476,0.0,3.694076084821685,1.0298120600600673,384,0.0,0.0,0,True,0,0.0,,,,,id
persistence,roll,150,15.0,418944,5.250462508864866,2.77731747812025,5.250462508864866,0.0,3.6967972023470375,1.4202733397253795,384,0.0,0.0,0,True,0,0.0,,,,,id
persistence,pitch,10,1.0,418944,0.896144552176039,0.5664447414439322,0.896144552176039,0.0,1.2403442750018743,0.7224966247171052,384,0.0,0.0,0,True,0,0.0,,,,,id
persistence,pitch,20,2.0,418944,1.639104495310578,1.0363909539333016,1.639104495310578,0.0,1.240393189409016,1.3214394510594882,384,0.0,0.0,0,True,0,0.0,,,,,id
persistence,pitch,30,3.0,418944,2.121139296715647,1.3391519033656052,2.121139296715647,0.0,1.2402854523142828,1.7102025124601397,384,0.0,0.0,0,True,0,0.0,,,,,id
persistence,pitch,50,5.0,418944,2.2310378683281757,1.3765761082062675,2.2310378683281757,0.0,1.240068055500173,1.7991253451233382,384,0.0,0.0,0,True,0,0.0,,,,,id
persistence,pitch,100,10.0,418944,1.5609168249331924,0.984611404693464,1.5609168249331924,0.0,1.2401273775213297,1.2586745952282996,384,0.0,0.0,0,True,0,0.0,,,,,id
persistence,pitch,150,15.0,418944,1.7818458997830895,1.100853724427489,1.7818458997830895,0.0,1.2404643096284043,1.4364346365731897,384,0.0,0.0,0,True,0,0.0,,,,,id
