model,dof,horizon_samples,horizon_s,n_windows,rmse,mae,rmse_persistence,skill,signal_std,nrmse,n_realizations,skill_ci_lo,skill_ci_hi,seed,deterministic,n_params,fit_time_s,best_epoch,epochs_run,best_val_loss,val_loss_name,regime
ar20,pitch_rate,20,2.0,523680,0.22765894735045109,0.13569093239355143,0.08950701496546487,-5.469270330469222,0.06577715932011105,3.4610638358906063,480,-6.093117286673211,-4.806234003800663,0,True,108900,0.05906437300291145,,,,,unseen_heading
ar20,pitch_rate,30,3.0,523680,0.42872494140611433,0.25406284037930604,0.11623753085365134,-12.603941237895373,0.06577136566147114,6.518413250118377,480,-13.895055042364955,-11.221604479378138,0,True,108900,0.05906437300291145,,,,,unseen_heading
ar20,pitch_rate,50,5.0,523680,0.31000422562065544,0.1860205902306738,0.11925019058361906,-5.757982514670167,0.06578308851738435,4.7125216010302,480,-6.3548930741896354,-5.134246924040243,0,True,108900,0.05906437300291145,,,,,unseen_heading
ar20,pitch_rate,100,10.0,523680,0.6217856864013094,0.369033019437397,0.08393345585175448,-53.87963706662475,0.06580276410079416,9.44923355269517,480,-58.847350951903344,-48.73928898573575,0,True,108900,0.05906437300291145,,,,,unseen_heading
ar20,pitch_rate,150,15.0,523680,0.3195035661581177,0.20523432696544483,0.09491203608083554,-10.332059329739032,0.06580895137545853,4.855016824918851,480,-11.177565826702097,-9.442790780468023,0,True,108900,0.05906437300291145,,,,,unseen_heading
ar20,heave_rate,10,1.0,523680,0.0101554840830279,0.006781749707881577,0.2706847189276793,0.9985924177503823,0.4491058818542492,0.022612672185673387,480,0.9985469253345262,0.9986440778346426,0,True,108900,0.05906437300291145,,,,,unseen_heading
ar20,heave_rate,20,2.0,523680,0.04821650424385249,0.03230216304970015,0.5128844770088472,0.9911620339115804,0.44918603230426235,0.10734194916192846,480,0.9909015804760563,0.9914585285781843,0,True,108900,0.05906437300291145,,,,,unseen_heading
ar20,heave_rate,30,3.0,523680,0.10406242725815784,0.07053973378421892,0.7022250494422713,0.9780398517069951,0.449227566067434,0.23164746582478626,480,0.9775542794452013,0.9785959538431763,0,True,108900,0.05906437300291145,,,,,unseen_heading
ar20,heave_rate,50,5.0,523680,0.09775836060171517,0.06647865551415373,0.864856063307158,0.9872232572479439,0.44938743218437077,0.2175369260473838,480,0.9869840809731858,0.9874708754161035,0,True,108900,0.05906437300291145,,,,,unseen_heading
ar20,heave_rate,100,10.0,523680,0.2573624772714799,0.17398679709524645,0.4407535771037815,0.6590436641320783,0.44966469020344285,0.5723430878129229,480,0.6550725749436185,0.6629865892683263,0,True,108900,0.05906437300291145,,,,,unseen_heading
ar20,heave_rate,150,15.0,523680,0.39534521301941933,0.2700510934915212,0.6919525909485054,0.6735623148796328,0.4497908308267742,0.878953473312747,480,0.6633986108363136,0.6842349389859396,0,True,108900,0.05906437300291145,,,,,unseen_heading
dlinear_ols,roll,10,1.0,523680,0.012777963967594922,0.007863858745447913,2.697897513410246,0.9999775677713745,5.056322481397262,0.0025271259921823387,480,0.9999771336408647,0.9999779533155492,0,True,120300,0.5549209550008527,,,,,unseen_heading
dlinear_ols,roll,20,2.0,523680,0.1153175247013841,0.07079538596011406,5.19022115425725,0.9995063502783961,5.056996988280291,0.022803558113369485,480,0.9994965292184624,0.9995149415670437,0,True,120300,0.5549209550008527,,,,,unseen_heading
dlinear_ols,roll,30,3.0,523680,0.36238966783321575,0.22154305366580976,7.290482390738133,0.9975291915199173,5.057530912723518,0.07165347559646773,480,0.9974781566206513,0.9975731081325143,0,True,120300,0.5549209550008527,,,,,unseen_heading
dlinear_ols,roll,50,5.0,523680,0.47694605746483065,0.2966883711182965,9.760571515330518,0.9976122545254934,5.058598032252167,0.09428423733689842,480,0.9975524100924804,0.9976607432364797,0,True,120300,0.5549209550008527,,,,,unseen_heading
dlinear_ols,roll,100,10.0,523680,1.6386631836972465,1.0616318246697343,5.028820623687556,0.8938189285770226,5.062743782240931,0.32367096858532357,480,0.8881447134158272,0.8980466192063642,0,True,120300,0.5549209550008527,,,,,unseen_heading
dlinear_ols,roll,150,15.0,523680,2.749756967758262,1.758865382573139,7.375354928320517,0.8609974483823815,5.066780440794619,0.5427030043810266,480,0.8582006043419892,0.8633628319367165,0,True,120300,0.5549209550008527,,,,,unseen_heading
dlinear_ols,pitch,10,1.0,523680,0.00037284435263149697,0.0002794047775673884,0.06420293830876847,0.9999662755147313,0.09332436934600122,0.003995144625614046,480,0.9999660988784181,0.9999664311046775,0,True,120300,0.5549209550008527,,,,,unseen_heading
dlinear_ols,pitch,20,2.0,523680,0.003309885919132799,0.0024776162041130713,0.11934868234825846,0.999230885864219,0.09333665010532012,0.035461803218756596,480,0.9992268101316579,0.9992347418588985,0,True,120300,0.5549209550008527,,,,,unseen_heading
dlinear_ols,pitch,30,3.0,523680,0.010109079216676139,0.007551981855721792,0.15817580952239704,0.9959154608043448,0.09335358633520026,0.10828806491030726,480,0.9958902812357316,0.9959383301548411,0,True,120300,0.5549209550008527,,,,,unseen_heading
dlinear_ols,pitch,50,5.0,523680,0.01482987672586688,0.011160693357283811,0.1747531704357987,0.9927984670076822,0.09335704034097117,0.15885118756660668,480,0.9926612711845404,0.992924259353801,0,True,120300,0.5549209550008527,,,,,unseen_heading
dlinear_ols,pitch,100,10.0,523680,0.06020900342789171,0.045615023072767005,0.10637667867111276,0.6796460931654537,0.0933970173286122,0.6446565977160672,480,0.6718770160855775,0.6869787225840355,0,True,120300,0.5549209550008527,,,,,unseen_heading
dlinear_ols,pitch,150,15.0,523680,0.08681184991922188,0.06518870084637529,0.13937788113765479,0.6120548686366467,0.09341040339836806,0.9293595441290914,480,0.6037759362135218,0.6191757854947212,0,True,120300,0.5549209550008527,,,,,unseen_heading
dlinear_ols,heave,10,1.0,523680,0.002816187496773839,0.001816518339505323,0.4420519563766116,0.9999594139769137,0.7795114815459023,0.0036127594826298975,480,0.9999581770467263,0.9999607268106814,0,True,120300,0.5549209550008527,,,,,unseen_heading
dlinear_ols,heave,20,2.0,523680,0.02541838447208856,0.01634509239766649,0.843269727432346,0.999091420635071,0.7797270150985163,0.032599081447597426,480,0.999063854416643,0.9991201524483977,0,True,120300,0.5549209550008527,,,,,unseen_heading
dlinear_ols,heave,30,3.0,523680,0.07992229177626259,0.051111232944146906,1.1678733575159437,0.9953167822029035,0.7799869447915249,0.10246619165866198,480,0.9951759320996169,0.9954615018831634,0,True,120300,0.5549209550008527,,,,,unseen_heading
dlinear_ols,heave,50,5.0,523680,0.10380445986459076,0.0683242754970242,1.4953025370587927,0.9951808118130866,0.7803116436734177,0.1330294898278307,480,0.9950971489092808,0.995253972734664,0,True,120300,0.5549209550008527,,,,,unseen_heading
dlinear_ols,heave,100,10.0,523680,0.3471300519431451,0.24221421211978605,0.809685004759201,0.8161971530247324,0.7809870809852986,0.444476048829391,480,0.8035188777238707,0.8259805875660143,0,True,120300,0.5549209550008527,,,,,unseen_heading
dlinear_ols,heave,150,15.0,523680,0.5687580606821547,0.3934824097999202,1.150392565012314,0.7555652220219261,0.7811825468654663,0.7280731795203627,480,0.7520834944860995,0.7586107228950204,0,True,120300,0.5549209550008527,,,,,unseen_heading
dlinear_ols,roll_rate,10,1.0,523680,0.007121124133421118,0.004646261716763066,1.4963658010006886,0.9999773524323953,2.7329053966256955,0.0026056972708288894,480,0.9999769207413537,0.9999777276482312,0,True,120300,0.5549209550008527,,,,,unseen_heading
dlinear_ols,roll_rate,20,2.0,523680,0.06411050325540575,0.041712638770976536,2.869237261280038,0.9995007415227989,2.733103738947202,0.023457032509165303,480,0.9994907829092896,0.9995090464836388,0,True,120300,0.5549209550008527,,,,,unseen_heading
dlinear_ols,roll_rate,30,3.0,523680,0.20064955275652824,0.12989702339713674,4.008853145998577,0.9974948363727217,2.7334550855651965,0.07340510323952879,480,0.9974425454937526,0.9975389387092897,0,True,120300,0.5549209550008527,,,,,unseen_heading
dlinear_ols,roll_rate,50,5.0,523680,0.26892658504481426,0.1775129990497569,5.283471224976342,0.9974092304677826,2.7343446430162044,0.09835138585462526,480,0.9973319321371142,0.9974748423405205,0,True,120300,0.5549209550008527,,,,,unseen_heading
dlinear_ols,roll_rate,100,10.0,523680,0.9630504362178353,0.6584076270442405,2.642983769920173,0.8672272128056245,2.7365812696344305,0.35191735283143466,480,0.8589098319928191,0.8738112982440805,0,True,120300,0.5549209550008527,,,,,unseen_heading
dlinear_ols,roll_rate,150,15.0,523680,1.5859318794127084,1.064768103670611,4.094001103935016,0.8499371648456922,2.7388693489929,0.5790461965613167,480,0.8461159536158873,0.8531892360360505,0,True,120300,0.5549209550008527,,,,,unseen_heading
dlinear_ols,pitch_rate,10,1.0,523680,0.00030002742440068324,0.000228124634975093,0.04871387351147248,0.9999620670534266,0.06577974949658247,0.004561091015043633,480,0.9999618794510247,0.9999622307067274,0,True,120300,0.5549209550008527,,,,,unseen_heading
dlinear_ols,pitch_rate,20,2.0,523680,0.002645668294161207,0.0020104764407342895,0.08950701496546487,0.9991263114624954,0.06577715932011105,0.04022168669956999,480,0.9991215804544583,0.999130421507673,0,True,120300,0.5549209550008527,,,,,unseen_heading
dlinear_ols,pitch_rate,30,3.0,523680,0.007985236375073736,0.006061699481268089,0.11623753085365134,0.9952806433292595,0.06577136566147114,0.12140900975318332,480,0.9952520568056017,0.9953066307287932,0,True,120300,0.5549209550008527,,,,,unseen_heading
dlinear_ols,pitch_rate,50,5.0,523680,0.01211377443113177,0.009232646211744171,0.11925019058361906,0.9896809242304794,0.06578308851738435,0.18414724367844923,480,0.9895211736601398,0.9898267556523783,0,True,120300,0.5549209550008527,,,,,unseen_heading
dlinear_ols,pitch_rate,100,10.0,523680,0.04952244520360201,0.03784497036619076,0.08393345585175448,0.6518760118188367,0.06580276410079416,0.7525891333036621,480,0.6478240646918857,0.6559020537775754,0,True,120300,0.5549209550008527,,,,,unseen_heading
dlinear_ols,pitch_rate,150,15.0,523680,0.0663637915729535,0.05041869435719129,0.09491203608083554,0.5111002658199136,0.06580895137545853,1.0084310748902447,480,0.5018433715176623,0.5191535492610093,0,True,120300,0.5549209550008527,,,,,unseen_heading
dlinear_ols,heave_rate,10,1.0,523680,0.0015378045475263487,0.0010733429864856435,0.2706847189276793,0.9999677243643973,0.4491058818542492,0.003424146976604107,480,0.9999672100709867,0.999968243155703,0,True,120300,0.5549209550008527,,,,,unseen_heading
dlinear_ols,heave_rate,20,2.0,523680,0.013815186192094134,0.009619640339083841,0.5128844770088472,0.9992744382575547,0.44918603230426235,0.030756045821870585,480,0.9992632747808888,0.9992858843501978,0,True,120300,0.5549209550008527,,,,,unseen_heading
dlinear_ols,heave_rate,30,3.0,523680,0.04308161883765143,0.0298740298382943,0.7022250494422713,0.9962361579206802,0.449227566067434,0.09590154766055564,480,0.996178091848539,0.9962939674026683,0,True,120300,0.5549209550008527,,,,,unseen_heading
dlinear_ols,heave_rate,50,5.0,523680,0.05860091752231917,0.04136877040378147,0.864856063307158,0.9954088533757124,0.44938743218437077,0.13040177211337076,480,0.9953350931222266,0.9954699289668237,0,True,120300,0.5549209550008527,,,,,unseen_heading
