control,regime,subject_model,null_model,dof,horizon_samples,horizon_s,alpha,metric,loss_subject,loss_null,excess,tol,asserted,enforced,on_residual_floor,passed,picp_subject,picp_null,width_subject,width_null,crossing_rate_subject,crossing_rate_null
interval_shuffle,id,shuffled_interval,residual_interval,roll_rate,30,3.0,0.1,winkler,11.657496605627163,1.0945784145131434,-9.650216056756692,inf,True,True,False,True,0.9029182323902152,0.90129494547598,7.064289377315966,0.6816044316629889,0.0,0.0
interval_shuffle,id,shuffled_interval,residual_interval,roll_rate,50,5.0,0.1,winkler,10.627231509919811,2.26927230643069,-3.6831010451254524,inf,True,True,False,True,0.9011982390215149,0.9014837533156499,6.392982523016503,1.4031172583009819,0.0,0.0
interval_shuffle,id,shuffled_interval,residual_interval,roll_rate,100,10.0,0.1,winkler,9.675536171466051,4.8506233588943,-0.9946995376840784,inf,True,True,False,True,0.900456822870616,0.9013432987032125,5.8834927447102885,3.0736716566571776,0.0,0.0
interval_shuffle,id,shuffled_interval,residual_interval,roll_rate,150,15.0,0.1,winkler,11.470186103015104,7.030968159581382,-0.6313807490913212,inf,True,True,False,True,0.9014791482463896,0.9006433281756557,6.858659144626751,4.446884609827515,0.0,0.0
interval_shuffle,id,shuffled_interval,residual_interval,pitch_rate,10,1.0,0.1,winkler,4.753968542839948,0.07194992396994278,-65.07329487694702,inf,True,True,False,True,0.9014952659888005,0.9007860853227233,3.244885052725851,0.03255004766844426,0.0,0.0
interval_shuffle,id,shuffled_interval,residual_interval,pitch_rate,20,2.0,0.1,winkler,4.830443337644446,0.5986341666688034,-7.069107322297068,inf,True,True,False,True,0.9029596780135574,0.900857463896257,3.3209140596946534,0.2919083197281176,0.0,0.0
interval_shuffle,id,shuffled_interval,residual_interval,pitch_rate,30,3.0,0.1,winkler,4.758648523133143,1.705335483926573,-1.7904471395717683,inf,True,True,False,True,0.9038783893309755,0.9022182618626584,3.2904100520745905,0.9139242957916999,0.0,0.0
interval_shuffle,id,shuffled_interval,residual_interval,pitch_rate,50,5.0,0.1,winkler,4.462198349232018,2.2354096343072416,-0.9961434722074389,inf,True,True,False,True,0.9030264515178308,0.9028100132625995,3.070001470116554,1.4016594073898014,0.0,0.0
interval_shuffle,id,shuffled_interval,residual_interval,pitch_rate,100,10.0,0.1,winkler,4.608650356224374,4.352553148975432,-0.058838387145077276,inf,True,True,False,True,0.9004591254052461,0.9035583370173887,3.1158481809592216,2.898710521746716,0.0,0.0
interval_shuffle,id,shuffled_interval,residual_interval,pitch_rate,150,15.0,0.1,winkler,4.565186688401497,4.68025579971518,0.024586073120337892,inf,True,True,False,True,0.9032866379310345,0.9040418692897141,3.146685971163766,3.212711689113142,0.0,0.0
interval_shuffle,id,shuffled_interval,residual_interval,heave_rate,10,1.0,0.1,winkler,2.319024353532859,0.011087939436184586,-208.14836042167693,inf,True,True,False,True,0.9031991416150899,0.9006156977600943,1.6010236078389495,0.007329977134351141,0.0,0.0
interval_shuffle,id,shuffled_interval,residual_interval,heave_rate,20,2.0,0.1,winkler,2.376061635235844,0.10762664480897398,-21.076890341170667,inf,True,True,False,True,0.902287337901562,0.9000838122605364,1.633152669166594,0.07086075458393136,0.0,0.0
interval_shuffle,id,shuffled_interval,residual_interval,heave_rate,30,3.0,0.1,winkler,2.377258682619699,0.3748678895718147,-5.3415905943159725,inf,True,True,False,True,0.9010554818744474,0.9004499152667256,1.6253409983498956,0.24618005935894613,0.0,0.0
interval_shuffle,id,shuffled_interval,residual_interval,heave_rate,50,5.0,0.1,winkler,2.24096145658126,0.7637401915080696,-1.9341934358021566,inf,True,True,False,True,0.9014054671382258,0.9005880673445329,1.5395821694673837,0.49376872739852756,0.0,0.0
interval_shuffle,id,shuffled_interval,residual_interval,heave_rate,100,10.0,0.1,winkler,2.1452069161374374,1.5697737914911203,-0.3665707299774168,inf,True,True,False,True,0.904783285440613,0.9019534703801945,1.503059789230683,1.0845116022653885,0.0,0.0
interval_shuffle,id,shuffled_interval,residual_interval,heave_rate,150,15.0,0.1,winkler,2.259179172255192,2.0788577925483,-0.08674060359167268,inf,True,True,False,True,0.9010692970822282,0.9032152593575007,1.540958052009332,1.461246774521202,0.0,0.0
interval_shuffle,id,shuffled_interval,residual_interval,roll,10,1.0,0.1,crps,1.8060889807292837,0.00519128937813307,-346.9075908072,inf,True,True,False,True,0.9013548113763631,0.9030149388446802,12.829780885142004,0.03583730169022145,0.0,0.0
interval_shuffle,id,shuffled_interval,residual_interval,roll,20,2.0,0.1,crps,1.845069357938242,0.050891248601900356,-35.2551402967414,inf,True,True,False,True,0.9014791482463896,0.9020041261420572,13.124327179893461,0.34922810576397656,0.0,0.0
interval_shuffle,id,shuffled_interval,residual_interval,roll,30,3.0,0.1,crps,1.8324960406362205,0.17956480326798138,-9.205207297230821,inf,True,True,False,True,0.9003969569702328,0.9016495358090185,12.912441962248268,1.2314937103533021,0.0,0.0
interval_shuffle,id,shuffled_interval,residual_interval,roll,50,5.0,0.1,crps,1.6777657085229736,0.37341218358206907,-3.4930663280145273,inf,True,True,False,True,0.900247292219275,0.9021238579428235,11.821597248267754,2.5935582944486644,0.0,0.0
interval_shuffle,id,shuffled_interval,residual_interval,roll,100,10.0,0.1,crps,1.528631786519972,0.7945334688518904,-0.9239363053250125,inf,True,True,False,True,0.8994160772178014,0.899694683908046,10.675056296127902,5.462815106667805,0.0,0.0
interval_shuffle,id,shuffled_interval,residual_interval,roll,150,15.0,0.1,crps,1.7971081257706867,1.14330086039193,-0.5718593311953146,inf,True,True,False,True,0.8961280577659888,0.8986792661361627,12.322898603873409,7.889615798264613,0.0,0.0
