source_experiment,model,seed,vessel,ss,heading_deg,speed_kn,dof,horizon_samples,horizon_s,n_realizations,n_windows,rmse,mae,rmse_persistence,skill,signal_std,nrmse,sse,sae,sse_persistence,sy,syy,regime,matched_n_samples,matched_lookback,matched_stride,matched_max_horizon,matched_lookbacks,matched_n_origins,matched_origin_first,matched_origin_last,matched_origin_stride,matched_windows_before
e04d_lookback_10s,ar20,0,frigate,SS3,45.0,0.0,heave_rate,100,10.0,8,8728,0.06603421864786035,0.052259952876040704,0.14305863557023535,0.7869360718781246,0.09860101957973649,0.6697113166711215,38.05860138707896,456.12486870208323,178.6252685875055,0.6012165423362603,84.8550631645567,id,6000,100,5,150,100|200|400,1091,399,5849,5,1151
e04d_lookback_10s,ar20,0,frigate,SS3,45.0,0.0,heave_rate,150,15.0,8,8728,0.0958983852397017,0.07606496162517544,0.11106917909310579,0.2545209125890444,0.09769835413705442,0.9815762618188258,80.26705454492978,663.8949850645313,107.67177228766641,-1.8896076352921227,83.30889330381548,id,6000,100,5,150,100|200|400,1091,399,5849,5,1151
e04d_lookback_10s,ar20,0,frigate,SS3,45.0,0.0,pitch,10,1.0,8,8728,0.0027975957749503838,0.002234854669492299,0.40466026585051,0.9999522043027207,0.4926842797400909,0.005678272861529535,0.06831005962353663,19.505811555328783,1429.209395657617,-2.9391571570122323,2118.6165038245254,id,6000,100,5,150,100|200|400,1091,399,5849,5,1151
e04d_lookback_10s,ar20,0,frigate,SS3,45.0,0.0,pitch,20,2.0,8,8728,0.03010762088628842,0.024036176679390273,0.7347820602017877,0.9983210576315847,0.492372658497463,0.06114803567315376,7.911659995654604,209.7877500577183,4712.2880120789805,-1.6944281745636545,2115.9366553986674,id,6000,100,5,150,100|200|400,1091,399,5849,5,1151
e04d_lookback_10s,ar20,0,frigate,SS3,45.0,0.0,pitch,30,3.0,8,8728,0.10665835932357409,0.08506073506191157,0.9314565880608515,0.986888132249532,0.49254075643084666,0.216547276405032,99.28977699547153,742.4100956203642,7572.512084857452,0.5966910805618681,2117.381391587346,id,6000,100,5,150,100|200|400,1091,399,5849,5,1151
e04d_lookback_10s,ar20,0,frigate,SS3,45.0,0.0,pitch,50,5.0,8,8728,0.20750323733852657,0.16426825146918722,0.8341191977570596,0.938113842299143,0.4922148630141193,0.4215704419567157,375.8066761200965,1433.733298823066,6072.548209191734,5.628452882159763,2114.583943773046,id,6000,100,5,150,100|200|400,1091,399,5849,5,1151
e04d_lookback_10s,ar20,0,frigate,SS3,45.0,0.0,pitch,100,10.0,8,8728,0.3655659913777931,0.2923201426974432,0.8077096921678304,0.7951570675048144,0.49066173968947857,0.7450468659104053,1166.3967760861067,2551.3702054632845,5694.103095861119,-7.553051449951454,2101.263308988162,id,6000,100,5,150,100|200|400,1091,399,5849,5,1151
e04d_lookback_10s,ar20,0,frigate,SS3,45.0,0.0,pitch,150,15.0,8,8728,0.47223860957641994,0.3777761737938481,0.5034581180882546,0.12017502300312333,0.487372625209087,0.9689477519871487,1946.425208582123,3297.2304448727064,2212.2868291667432,3.274223163130955,2073.181185902849,id,6000,100,5,150,100|200|400,1091,399,5849,5,1151
e04d_lookback_10s,ar20,0,frigate,SS3,45.0,0.0,pitch_rate,10,1.0,8,8728,0.009279394669545252,0.007412444972751874,0.35143128104933424,0.9993027982610269,0.4177693869353407,0.02221176313950799,0.7515433399008373,64.69581972217836,1077.942434578192,0.7874424598162477,1523.3089140866302,id,6000,100,5,150,100|200|400,1091,399,5849,5,1151
e04d_lookback_10s,ar20,0,frigate,SS3,45.0,0.0,pitch_rate,20,2.0,8,8728,0.051279651353233126,0.04092142703568257,0.6346709320556803,0.9934718081127696,0.41815450979062,0.1226332615159647,22.951171867311007,357.16221516743747,3515.7011717448054,1.753378830010206,1526.119029978729,id,6000,100,5,150,100|200|400,1091,399,5849,5,1151
e04d_lookback_10s,ar20,0,frigate,SS3,45.0,0.0,pitch_rate,30,3.0,8,8728,0.09759726795529923,0.07773478622822334,0.7964953094046759,0.9849855690812828,0.4180182037395308,0.23347611917904074,83.13617874529024,678.4692141999334,5537.084901543061,2.772633604796738,1525.1247812293861,id,6000,100,5,150,100|200|400,1091,399,5849,5,1151
e04d_lookback_10s,ar20,0,frigate,SS3,45.0,0.0,pitch_rate,50,5.0,8,8728,0.1415871774830144,0.11345714051207732,0.6869128073899331,0.9575141197292842,0.4180450405586005,0.3386888104062248,174.96959480735052,990.2539223894108,4118.299860858755,1.011055243292958,1525.3198501273532,id,6000,100,5,150,100|200|400,1091,399,5849,5,1151
e04d_lookback_10s,ar20,0,frigate,SS3,45.0,0.0,pitch_rate,100,10.0,8,8728,0.3578746343899481,0.2861282574560018,0.705099894240979,0.7423912942884977,0.41638053657032853,0.859489344381258,1117.8320883860424,2497.3274310759834,4339.263633574208,3.085453964395583,1513.1984635209785,id,6000,100,5,150,100|200|400,1091,399,5849,5,1151
e04d_lookback_10s,ar20,0,frigate,SS3,45.0,0.0,pitch_rate,150,15.0,8,8728,0.40000543124275,0.32053381091908756,0.4352770642253757,0.1554989208959544,0.4133486521351522,0.967719210348267,1396.5179233668396,2797.6191017017964,1653.6603184076969,-7.900509065158531,1491.247992032681,id,6000,100,5,150,100|200|400,1091,399,5849,5,1151
e04d_lookback_10s,ar20,0,frigate,SS3,45.0,0.0,roll,10,1.0,8,8728,0.0024740859549250514,0.0019898898762612666,0.22176475770893284,0.9998755357842214,0.29843359253952356,0.00829023949305369,0.053424972254255416,17.367758840008335,429.2396165441323,-1.0108977989402774,777.3385697985694,id,6000,100,5,150,100|200|400,1091,399,5849,5,1151
e04d_lookback_10s,ar20,0,frigate,SS3,45.0,0.0,roll,20,2.0,8,8728,0.020709305987031038,0.016661105931522015,0.4090305559437675,0.9974365810819799,0.29842429858454894,0.06939550862733693,3.7432240937659778,145.41813257032413,1460.2467304317863,-3.426784145656711,777.2913824337445,id,6000,100,5,150,100|200|400,1091,399,5849,5,1151
e04d_lookback_10s,ar20,0,frigate,SS3,45.0,0.0,roll,30,3.0,8,8728,0.0728301053227905,0.05858831509636811,0.5339322629547741,0.9813941485989274,0.2982776336722117,0.24416884506609093,46.29526917831738,511.35881416110084,2488.2101969087253,-4.473179333854205,776.5284965711617,id,6000,100,5,150,100|200|400,1091,399,5849,5,1151
e04d_lookback_10s,ar20,0,frigate,SS3,45.0,0.0,roll,50,5.0,8,8728,0.235571265633224,0.18946009397211047,0.5480052106132606,0.8152113661817559,0.2983013537554681,0.7897090062364686,484.3500713641163,1653.60770018858,2621.103156379831,-0.07774437965053949,776.6497138021723,id,6000,100,5,150,100|200|400,1091,399,5849,5,1151
e04d_lookback_10s,ar20,0,frigate,SS3,45.0,0.0,roll,100,10.0,8,8728,0.3626016422738497,0.287711358961702,0.3875590013090037,0.12464568428995904,0.2967487217133916,1.221914757307904,1147.5570121507594,2511.144741017735,1310.9628770378793,-3.6113213152966637,768.587462132959,id,6000,100,5,150,100|200|400,1091,399,5849,5,1151
e04d_lookback_10s,ar20,0,frigate,SS3,45.0,0.0,roll,150,15.0,8,8728,0.454966042121247,0.359796059304693,0.3968457356692339,-0.3143605937297669,0.29423321650337386,1.5462769551582225,1806.6445002917462,3140.3000056113606,1374.5425029557705,6.98178688889675,755.6163496756101,id,6000,100,5,150,100|200|400,1091,399,5849,5,1151
e04d_lookback_10s,ar20,0,frigate,SS3,45.0,0.0,roll_rate,10,1.0,8,8728,0.00708014816126455,0.005695871741010832,0.1761510840506036,0.9983844736294385,0.2276815735034751,0.031096711307454512,0.43752153041707564,49.71356855554254,270.82289610970616,-2.683797949946893,452.45073496161365,id,6000,100,5,150,100|200|400,1091,399,5849,5,1151
e04d_lookback_10s,ar20,0,frigate,SS3,45.0,0.0,roll_rate,20,2.0,8,8728,0.033065445384069046,0.02660070114434444,0.3228672441202164,0.9895118043459639,0.2275912822496032,0.14528432309549366,9.542529065484132,232.17091958783828,909.8351499394377,-1.930943553124962,452.09155363981654,id,6000,100,5,150,100|200|400,1091,399,5849,5,1151
e04d_lookback_10s,ar20,0,frigate,SS3,45.0,0.0,roll_rate,30,3.0,8,8728,0.07233639427591142,0.058191327616591855,0.4165598584720821,0.9698450314761049,0.22766396941618508,0.31773316814869207,45.66973076074048,507.89390743761373,1514.5010257447734,-0.005536997829040047,452.3799465685848,id,6000,100,5,150,100|200|400,1091,399,5849,5,1151
e04d_lookback_10s,ar20,0,frigate,SS3,45.0,0.0,roll_rate,50,5.0,8,8728,0.09107539876783605,0.07276338522387704,0.4064147916977623,0.9497815676961947,0.22731494810548666,0.40065732380068575,72.39638825956723,635.0788262339988,1441.6297948448996,3.824650860253314,450.9956393779298,id,6000,100,5,150,100|200|400,1091,399,5849,5,1151
e04d_lookback_10s,ar20,0,frigate,SS3,45.0,0.0,roll_rate,100,10.0,8,8728,0.2269187285878072,0.180896941717289,0.325409252935901,0.5137261813327108,0.22632307468596752,1.0026318743798712,449.42313070273957,1578.8685073084985,924.2182355909171,-4.559618138380756,447.0691687354571,id,6000,100,5,150,100|200|400,1091,399,5849,5,1151
e04d_lookback_10s,ar20,0,frigate,SS3,45.0,0.0,roll_rate,150,15.0,8,8728,0.28906298127295443,0.22924805108353177,0.2784521440123309,-0.07766511007561827,0.2245374003338732,1.2873711944786734,729.2890495389404,2000.8769898570654,676.7306862961975,2.64116832169384,440.0407605701893,id,6000,100,5,150,100|200|400,1091,399,5849,5,1151
e04d_lookback_10s,damped_persistence,0,frigate,SS3,45.0,0.0,heave,10,1.0,8,8728,0.0981762054845005,0.077402300931261,0.09655247056557965,-0.03391706468986322,0.12772283077649094,0.7686660629711874,84.12541559806671,675.5672825280461,81.36572890718388,-1.7228129753934525,142.38126453029932,id,6000,100,5,150,100|200|400,1091,399,5849,5,1151
e04d_lookback_10s,damped_persistence,0,frigate,SS3,45.0,0.0,heave,20,2.0,8,8728,0.1435853473519152,0.11316798646593808,0.17803367503200374,0.34954698260219463,0.1276539440844107,1.1248014965912054,179.94301123055698,987.7301858747076,276.6425958794608,-1.0518770631028644,142.22750772462234,id,6000,100,5,150,100|200|400,1091,399,5849,5,1151
e04d_lookback_10s,damped_persistence,0,frigate,SS3,45.0,0.0,heave,30,3.0,8,8728,0.15489998326990917,0.12213627544553,0.23211938562137022,0.5546720875073842,0.12757697756186392,1.2141687805293546,209.41967404293436,1066.005412088586,470.2594833338834,0.19093446935542602,142.05593023584254,id,6000,100,5,150,100|200|400,1091,399,5849,5,1151
e04d_lookback_10s,damped_persistence,0,frigate,SS3,45.0,0.0,heave,50,5.0,8,8728,0.1304112603801234,0.10293777320801438,0.23418662331524442,0.6898969661031448,0.12745176636513003,1.0232205021507106,148.4379411665615,898.4408845595495,478.67297298334114,2.2560038270453617,141.77780272782076,id,6000,100,5,150,100|200|400,1091,399,5849,5,1151
e04d_lookback_10s,damped_persistence,0,frigate,SS3,45.0,0.0,heave,100,10.0,8,8728,0.13839373936312524,0.10933013146854445,0.17213718011203524,0.35362653480998607,0.12693211807405508,1.0902972507114645,167.16587488436264,954.2333874574559,258.62119020498625,-2.8466918506460104,140.62439242840017,id,6000,100,5,150,100|200|400,1091,399,5849,5,1151
e04d_lookback_10s,damped_persistence,0,frigate,SS3,45.0,0.0,heave,150,15.0,8,8728,0.12006923936077571,0.09527269684748127,0.15512844169324297,0.4009257414019144,0.12608622193221533,0.9522788257175762,125.8282789166136,831.5400980848165,210.03786610873368,2.228347406518452,138.75600315184585,id,6000,100,5,150,100|200|400,1091,399,5849,5,1151
e04d_lookback_10s,damped_persistence,0,frigate,SS3,45.0,0.0,heave_rate,10,1.0,8,8728,0.07961448434033398,0.06283691803796393,0.07678716471502005,-0.07499615043538599,0.0991170742278345,0.8032368283725659,55.322132267232135,548.4406206353492,51.4626329078723,0.28444587987723935,85.74557802372924,id,6000,100,5,150,100|200|400,1091,399,5849,5,1151
e04d_lookback_10s,damped_persistence,0,frigate,SS3,45.0,0.0,heave_rate,20,2.0,8,8728,0.11267411336940726,0.08887051906627653,0.1410631976659363,0.36199974851880135,0.09910651056160844,1.136899208043095,110.80593842822405,775.6618904104616,173.67695102153013,1.0200371266237198,85.72741181401815,id,6000,100,5,150,100|200|400,1091,399,5849,5,1151
e04d_lookback_10s,damped_persistence,0,frigate,SS3,45.0,0.0,heave_rate,30,3.0,8,8728,0.11895113502312345,0.09375020315581427,0.18256905389187125,0.5754949599733064,0.09908343149183234,1.2005148916640906,123.4957233832694,818.2517731439469,290.9169779833563,1.379353915237516,85.68758837606191,id,6000,100,5,150,100|200|400,1091,399,5849,5,1151
e04d_lookback_10s,damped_persistence,0,frigate,SS3,45.0,0.0,heave_rate,50,5.0,8,8728,0.0985328339295236,0.07763104654727712,0.1785776649881711,0.6955558259495987,0.09898555604037812,0.9954263821009416,84.73770259313389,677.5637742646347,278.3357666719726,0.28471216420985,85.51817786621564,id,6000,100,5,150,100|200|400,1091,399,5849,5,1151
e04d_lookback_10s,damped_persistence,0,frigate,SS3,45.0,0.0,heave_rate,100,10.0,8,8728,0.10879195894488261,0.08593434834669582,0.14305863557023535,0.421683695557722,0.09860101957973649,1.1033553142612782,103.3019052095355,750.0349923699611,178.6252685875055,0.6012165423362603,84.8550631645567,id,6000,100,5,150,100|200|400,1091,399,5849,5,1151
e04d_lookback_10s,damped_persistence,0,frigate,SS3,45.0,0.0,heave_rate,150,15.0,8,8728,0.09326332836002474,0.07408731043316312,0.11106917909310579,0.29492600550016757,0.09769835413705442,0.9546049079720618,75.91656658174132,646.6340454606477,107.67177228766641,-1.8896076352921227,83.30889330381548,id,6000,100,5,150,100|200|400,1091,399,5849,5,1151
e04d_lookback_10s,damped_persistence,0,frigate,SS3,45.0,0.0,pitch,10,1.0,8,8728,0.424278976267975,0.33801908795843466,0.40466026585051,-0.09931435616183015,0.4926842797400909,0.8611579336198788,1571.1504066077916,2950.2305997012177,1429.209395657617,-2.9391571570122323,2118.6165038245254,id,6000,100,5,150,100|200|400,1091,399,5849,5,1151
e04d_lookback_10s,damped_persistence,0,frigate,SS3,45.0,0.0,pitch,20,2.0,8,8728,0.5756377829029613,0.458098330066496,0.7347820602017877,0.3862641465455955,0.492372658497463,1.1691099677622074,2892.1001048162525,3998.282224820377,4712.2880120789805,-1.6944281745636545,2115.9366553986674,id,6000,100,5,150,100|200|400,1091,399,5849,5,1151
e04d_lookback_10s,damped_persistence,0,frigate,SS3,45.0,0.0,pitch,30,3.0,8,8728,0.5860146062964885,0.4655627543568117,0.9314565880608515,0.6041855506817287,0.49254075643084666,1.189778914019201,2997.3097008238065,4063.4317200262526,7572.512084857452,0.5966910805618681,2117.381391587346,id,6000,100,5,150,100|200|400,1091,399,5849,5,1151
e04d_lookback_10s,damped_persistence,0,frigate,SS3,45.0,0.0,pitch,50,5.0,8,8728,0.46447798890779246,0.36763210050003814,0.8341191977570596,0.689919795025199,0.4922148630141193,0.9436488489265079,1882.9769934255335,3208.6929731643327,6072.548209191734,5.628452882159763,2114.583943773046,id,6000,100,5,150,100|200|400,1091,399,5849,5,1151
e04d_lookback_10s,damped_persistence,0,frigate,SS3,45.0,0.0,pitch,100,10.0,8,8728,0.5475603209876239,0.4363449902667278,0.8077096921678304,0.5404282228416131,0.49066173968947857,1.115962946966589,2616.8490790879678,3808.419075048,5694.103095861119,-7.553051449951454,2101.263308988162,id,6000,100,5,150,100|200|400,1091,399,5849,5,1151
e04d_lookback_10s,damped_persistence,0,frigate,SS3,45.0,0.0,pitch,150,15.0,8,8728,0.4799158002492206,0.38396133233491103,0.5034581180882546,0.09133583594702699,0.487372625209087,0.9846999511786955,2010.2257622702011,3351.2145086191035,2212.2868291667432,3.274223163130955,2073.181185902849,id,6000,100,5,150,100|200|400,1091,399,5849,5,1151
e04d_lookback_10s,damped_persistence,0,frigate,SS3,45.0,0.0,pitch_rate,10,1.0,8,8728,0.3755272552709253,0.3005998496880536,0.35143128104933424,-0.14183169702629628,0.4177693869353407,0.8988864838223454,1230.8288393710743,2623.6354880773315,1077.942434578192,0.7874424598162477,1523.3089140866302,id,6000,100,5,150,100|200|400,1091,399,5849,5,1151
e04d_lookback_10s,damped_persistence,0,frigate,SS3,45.0,0.0,pitch_rate,20,2.0,8,8728,0.48990918163725766,0.39177497460783095,0.6346709320556803,0.4041541188405169,0.41815450979062,1.1715984646023951,2094.816062571711,3419.4119783771484,3515.7011717448054,1.753378830010206,1526.119029978729,id,6000,100,5,150,100|200|400,1091,399,5849,5,1151
e04d_lookback_10s,damped_persistence,0,frigate,SS3,45.0,0.0,pitch_rate,30,3.0,8,8728,0.4880294737525187,0.38933820504392325,0.7964953094046759,0.624572866493555,0.4180182037395308,1.1674837827316542,2078.7719125681274,3398.1438536233622,5537.084901543061,2.772633604796738,1525.1247812293861,id,6000,100,5,150,100|200|400,1091,399,5849,5,1151
e04d_lookback_10s,damped_persistence,0,frigate,SS3,45.0,0.0,pitch_rate,50,5.0,8,8728,0.3867625167521039,0.3074981689753874,0.6869128073899331,0.6829808277874092,0.4180450405586005,0.9251694894772672,1305.5800128126705,2683.844018817181,4118.299860858755,1.011055243292958,1525.3198501273532,id,6000,100,5,150,100|200|400,1091,399,5849,5,1151
e04d_lookback_10s,damped_persistence,0,frigate,SS3,45.0,0.0,pitch_rate,100,10.0,8,8728,0.4628424976581771,0.37060866234759804,0.705099894240979,0.5691112473642469,0.41638053657032853,1.11158533362426,1869.7398944284762,3234.6724049698355,4339.263633574208,3.085453964395583,1513.1984635209785,id,6000,100,5,150,100|200|400,1091,399,5849,5,1151
e04d_lookback_10s,damped_persistence,0,frigate,SS3,45.0,0.0,pitch_rate,150,15.0,8,8728,0.41270426078647865,0.33150296683433933,0.4352770642253757,0.10102764284489607,0.4133486521351522,0.9984410464499038,1486.594914372827,2893.3578945301138,1653.6603184076969,-7.900509065158531,1491.247992032681,id,6000,100,5,150,100|200|400,1091,399,5849,5,1151
e04d_lookback_10s,damped_persistence,0,frigate,SS3,45.0,0.0,roll,10,1.0,8,8728,0.22522720858871637,0.17805071300872816,0.22176475770893284,-0.03147011123925081,0.29843359253952356,0.7546979100849313,442.7478350250695,1554.0266231401793,429.2396165441323,-1.0108977989402774,777.3385697985694,id,6000,100,5,150,100|200|400,1091,399,5849,5,1151
e04d_lookback_10s,damped_persistence,0,frigate,SS3,45.0,0.0,roll,20,2.0,8,8728,0.3320495415006843,0.262339692400721,0.4090305559437675,0.34098657043126035,0.29842429858454894,1.1126759552610919,962.3222058383903,2289.700835273493,1460.2467304317863,-3.426784145656711,777.2913824337445,id,6000,100,5,150,100|200|400,1091,399,5849,5,1151
e04d_lookback_10s,damped_persistence,0,frigate,SS3,45.0,0.0,roll,30,3.0,8,8728,0.35903334842588464,0.2833202573662931,0.5339322629547741,0.5478346789920668,0.2982776336722117,1.2036884697175774,1125.0823624204463,2472.8192062930066,2488.2101969087253,-4.473179333854205,776.5284965711617,id,6000,100,5,150,100|200|400,1091,399,5849,5,1151
e04d_lookback_10s,damped_persistence,0,frigate,SS3,45.0,0.0,roll,50,5.0,8,8728,0.3036335119902592,0.23993038628927268,0.5480052106132606,0.6930058993439016,0.2983013537554681,1.0178750721968297,804.6632062196871,2094.112411532772,2621.103156379831,-0.07774437965053949,776.6497138021723,id,6000,100,5,150,100|200|400,1091,399,5849,5,1151
e04d_lookback_10s,damped_persistence,0,frigate,SS3,45.0,0.0,roll,100,10.0,8,8728,0.32056156831843863,0.2539361689349749,0.3875590013090037,0.3158564259416762,0.2967487217133916,1.0802458270672726,896.8868281544776,2216.354882464461,1310.9628770378793,-3.6113213152966637,768.587462132959,id,6000,100,5,150,100|200|400,1091,399,5849,5,1151
e04d_lookback_10s,damped_persistence,0,frigate,SS3,45.0,0.0,roll,150,15.0,8,8728,0.28559442168444443,0.22743010615325893,0.3968457356692339,0.48208796272289633,0.29423321650337386,0.9706396343635445,711.8921080297923,1985.009966505644,1374.5425029557705,6.98178688889675,755.6163496756101,id,6000,100,5,150,100|200|400,1091,399,5849,5,1151
e04d_lookback_10s,damped_persistence,0,frigate,SS3,45.0,0.0,roll_rate,10,1.0,8,8728,0.17831170472829436,0.14115774955384353,0.1761510840506036,-0.02468189711646085,0.2276815735034751,0.7831626511733186,277.5073189682679,1232.0248381059464,270.82289610970616,-2.683797949946893,452.45073496161365,id,6000,100,5,150,100|200|400,1091,399,5849,5,1151
e04d_lookback_10s,damped_persistence,0,frigate,SS3,45.0,0.0,roll_rate,20,2.0,8,8728,0.2595506609634254,0.2051672200841222,0.3228672441202164,0.3537563259749692,0.2275912822496032,1.1404244415599882,587.975210053977,1790.6994968942186,909.8351499394377,-1.930943553124962,452.09155363981654,id,6000,100,5,150,100|200|400,1091,399,5849,5,1151
e04d_lookback_10s,damped_persistence,0,frigate,SS3,45.0,0.0,roll_rate,30,3.0,8,8728,0.2766208649498262,0.21833518113574682,0.4165598584720821,0.5590239168005039,0.22766396941618508,1.2150401561528807,667.8587303345494,1905.6294609527981,1514.5010257447734,-0.005536997829040047,452.3799465685848,id,6000,100,5,150,100|200|400,1091,399,5849,5,1151
e04d_lookback_10s,damped_persistence,0,frigate,SS3,45.0,0.0,roll_rate,50,5.0,8,8728,0.22686648034374926,0.17918260969707622,0.4064147916977623,0.6883969823843658,0.22731494810548666,0.9980271083557194,449.2161943582784,1563.9058174360812,1441.6297948448996,3.824650860253314,450.9956393779298,id,6000,100,5,150,100|200|400,1091,399,5849,5,1151
e04d_lookback_10s,damped_persistence,0,frigate,SS3,45.0,0.0,roll_rate,100,10.0,8,8728,0.24737804518141665,0.19587748341449532,0.325409252935901,0.42208693734566216,0.22632307468596752,1.0930305958624138,534.1177910913352,1709.6186752417152,924.2182355909171,-4.559618138380756,447.0691687354571,id,6000,100,5,150,100|200|400,1091,399,5849,5,1151
e04d_lookback_10s,damped_persistence,0,frigate,SS3,45.0,0.0,roll_rate,150,15.0,8,8728,0.21855972288620612,0.17424367995310053,0.2784521440123309,0.3839171345644391,0.2245374003338732,0.9733778094928567,416.92218034153507,1520.7988386306613,676.7306862961975,2.64116832169384,440.0407605701893,id,6000,100,5,150,100|200|400,1091,399,5849,5,1151
e04d_lookback_10s,dlinear_ols,0,frigate,SS3,45.0,0.0,heave,10,1.0,8,8728,0.00065587728630771,0.0005210628414442762,0.09655247056557965,0.9999538556640655,0.12772283077649094,0.005135160897392456,0.0037545675282524243,4.547836480125643,81.36572890718388,-1.7228129753934525,142.38126453029932,id,6000,100,5,150,100|200|400,1091,399,5849,5,1151
e04d_lookback_10s,dlinear_ols,0,frigate,SS3,45.0,0.0,heave,20,2.0,8,8728,0.0066907960579448604,0.005317702667961805,0.17803367503200374,0.9985876209365186,0.1276539440844107,0.05241354746956033,0.39072421048728356,46.41290888597064,276.6425958794608,-1.0518770631028644,142.22750772462234,id,6000,100,5,150,100|200|400,1091,399,5849,5,1151
e04d_lookback_10s,dlinear_ols,0,frigate,SS3,45.0,0.0,heave,30,3.0,8,8728,0.024756882223849242,0.019683904615493165,0.23211938562137022,0.9886245371514036,0.12757697756186392,0.19405446575848115,5.349419281864695,171.80111948402435,470.2594833338834,0.19093446935542602,142.05593023584254,id,6000,100,5,150,100|200|400,1091,399,5849,5,1151
e04d_lookback_10s,dlinear_ols,0,frigate,SS3,45.0,0.0,heave,50,5.0,8,8728,0.06223562016771042,0.04956737258007974,0.23418662331524442,0.9293757459280894,0.12745176636513003,0.4883072392218934,33.80592166133233,432.624027878936,478.67297298334114,2.2560038270453617,141.77780272782076,id,6000,100,5,150,100|200|400,1091,399,5849,5,1151
e04d_lookback_10s,dlinear_ols,0,frigate,SS3,45.0,0.0,heave,100,10.0,8,8728,0.11701959636854138,0.0925425501247488,0.17213718011203524,0.5378661047091375,0.12693211807405508,0.9219069069679393,119.51761803418935,807.7113774888074,258.62119020498625,-2.8466918506460104,140.62439242840017,id,6000,100,5,150,100|200|400,1091,399,5849,5,1151
