model,regime,dof,horizon_samples,horizon_s,n_seeds,deterministic,n_windows,rmse_mean,rmse_std,mae_mean,mae_std,rmse_persistence,skill_mean,skill_std,skill_ci_lo,skill_ci_hi,n_params,fit_time_s_mean
ar40,id,pitch_imu,30,3.0,1,True,434304,0.36402139980941767,,0.25883704156600534,,2.122484405245588,0.970585273492333,,0.968498861558452,0.9723728041750381,216900,0.20167178600240732
ar40,id,pitch_imu,50,5.0,1,True,434304,0.5810134784396727,,0.4142568609631898,,2.234427726290816,0.9323855077302006,,0.9259624543677016,0.9378264400094395,216900,0.20167178600240732
ar40,id,pitch_imu,100,10.0,1,True,434304,1.0632715221907234,,0.7161587329215415,,1.5593436358220714,0.5350516613453788,,0.5223870441396328,0.546605371000259,216900,0.20167178600240732
ar40,id,pitch_imu,150,15.0,1,True,434304,1.2180365328168374,,0.7895870170146876,,1.7853551102885246,0.5345517446274226,,0.5144255048414242,0.5526456643433095,216900,0.20167178600240732
ar40,id,pitch_rate_imu,10,1.0,1,True,434304,0.09278854895616463,,0.06887041102545845,,0.7534204829087303,0.9848325029061199,,0.9837414599303418,0.9857320288494028,216900,0.20167178600240732
ar40,id,pitch_rate_imu,20,2.0,1,True,434304,0.1964360204111819,,0.13836809866443345,,1.3417844978848232,0.9785673084231706,,0.9771603381809256,0.979844052234261,216900,0.20167178600240732
ar40,id,pitch_rate_imu,30,3.0,1,True,434304,0.2544080402597166,,0.17984964955753308,,1.664371083650498,0.9766352390855499,,0.9747680585479814,0.9782464686147291,216900,0.20167178600240732
ar40,id,pitch_rate_imu,50,5.0,1,True,434304,0.5221888027019866,,0.34659217965356043,,1.5495762479562236,0.8864389999734392,,0.8769440372390856,0.8951667636606561,216900,0.20167178600240732
ar40,id,pitch_rate_imu,100,10.0,1,True,434304,0.8438889148972888,,0.5504885911065381,,1.2735265809317058,0.5609089991098077,,0.5449210372674137,0.5767059679923987,216900,0.20167178600240732
ar40,id,pitch_rate_imu,150,15.0,1,True,434304,0.9144517677156647,,0.5828022991500861,,1.3083418485724552,0.5114836071306689,,0.497332496605089,0.5244134710234278,216900,0.20167178600240732
ar40,id,roll_imu,10,1.0,1,True,434304,0.04080091266493878,,0.03222489057226357,,1.9448708998621889,0.9995598930780397,,0.9994637009487866,0.9996204229968633,216900,0.20167178600240732
ar40,id,roll_imu,20,2.0,1,True,434304,0.14086594812903053,,0.10817931815041777,,3.7445627859317203,0.9985848260955696,,0.9982976111469154,0.9987755973008221,216900,0.20167178600240732
ar40,id,roll_imu,30,3.0,1,True,434304,0.3257159588104096,,0.24604043954574797,,5.267438807686876,0.9961763416758094,,0.9954759140089111,0.9966539973575442,216900,0.20167178600240732
ar40,id,roll_imu,50,5.0,1,True,434304,0.6995603605025713,,0.5033149713032083,,7.087624231053461,0.9902579799892492,,0.9887073134970684,0.9913302473045732,216900,0.20167178600240732
ar40,id,roll_imu,100,10.0,1,True,434304,1.170880756881441,,0.8112385778472798,,3.793831212709033,0.904749047650257,,0.8921820685936858,0.9144681963785025,216900,0.20167178600240732
ar40,id,roll_imu,150,15.0,1,True,434304,1.827040564229481,,1.2160344247773278,,5.252023789483733,0.8789839397052283,,0.867049635683827,0.8890755392146555,216900,0.20167178600240732
ar40,id,roll_rate_imu,10,1.0,1,True,434304,0.06701720149125949,,0.05187562087085703,,1.0678999900390298,0.9960616762701189,,0.9952879018113094,0.9965798828359943,216900,0.20167178600240732
ar40,id,roll_rate_imu,20,2.0,1,True,434304,0.15561615966076414,,0.11744794186863744,,2.0486112451264518,0.9942298077602435,,0.9932270687265479,0.9949115901402134,216900,0.20167178600240732
ar40,id,roll_rate_imu,30,3.0,1,True,434304,0.2300259003871951,,0.16931433950889302,,2.8661560416217173,0.9935589923225906,,0.9925620760111046,0.9942393309208348,216900,0.20167178600240732
ar40,id,roll_rate_imu,50,5.0,1,True,434304,0.2958805773603804,,0.213450619972915,,3.7984644418446996,0.9939324022100737,,0.9929745105254131,0.9946208309458351,216900,0.20167178600240732
ar40,id,roll_rate_imu,100,10.0,1,True,434304,0.6898554412337964,,0.4858544006429187,,1.958924104837112,0.8759830724810568,,0.8593237606702214,0.8888466379078627,216900,0.20167178600240732
ar40,id,roll_rate_imu,150,15.0,1,True,434304,1.0039151066181646,,0.6822906508710823,,2.8982735890952527,0.8800182422094773,,0.8683493337694946,0.8892200216337718,216900,0.20167178600240732
ar_attitude_only,id,heave_imu,10,1.0,1,True,434304,0.0061081801556315445,,0.004482387495885833,,0.4360860094370759,0.9998038088703465,,0.9997844383715765,0.9998196007406847,108900,0.0426469059966621
ar_attitude_only,id,heave_imu,20,2.0,1,True,434304,0.03378718970435993,,0.024456825767724354,,0.8272378841486192,0.9983318184630664,,0.9981572232810237,0.9984797472991737,108900,0.0426469059966621
ar_attitude_only,id,heave_imu,30,3.0,1,True,434304,0.09847195880320157,,0.07032324858469292,,1.1355767624159623,0.9924804446535813,,0.9916661914539786,0.9931239617478423,108900,0.0426469059966621
ar_attitude_only,id,heave_imu,50,5.0,1,True,434304,0.2743167717154848,,0.19197626667837395,,1.419148162303668,0.9626363544059711,,0.9593234629151651,0.9654006165662711,108900,0.0426469059966621
ar_attitude_only,id,heave_imu,100,10.0,1,True,434304,0.5208847482220821,,0.35952727205325186,,0.8123875004006482,0.5888911582753377,,0.5507499235026195,0.6180416598525362,108900,0.0426469059966621
ar_attitude_only,id,heave_imu,150,15.0,1,True,434304,0.6657240277471176,,0.4543136420137181,,1.0935546656669395,0.6293982476912992,,0.608395487162348,0.6486818525043486,108900,0.0426469059966621
ar_attitude_only,id,heave_rate_imu,10,1.0,1,True,434304,0.029112583285374694,,0.020133763322269425,,0.2838667559561788,0.9894820181114161,,0.9886472705333639,0.9903162014935416,108900,0.0426469059966621
