model,regime,dof,horizon_samples,horizon_s,n_seeds,deterministic,n_windows,rmse_mean,rmse_std,mae_mean,mae_std,rmse_persistence,skill_mean,skill_std,skill_ci_lo,skill_ci_hi,signal_std,nrmse_mean,nrmse_std,n_params,fit_time_s_mean
damped_persistence,unseen_heading,pitch_rate,10,1.0,1,True,542880,0.05442332411414198,,0.040827129401411325,,0.048713605157262044,-0.24815806008980057,,-0.25720826364390553,-0.23853386393346226,0.06576512293290253,0.8275408253956718,,6,0.12953276600092067
damped_persistence,unseen_heading,pitch_rate,20,2.0,1,True,542880,0.06967146811834166,,0.05213898773751681,,0.08950371033534088,0.39406247894846813,,0.3896658136224157,0.39874520281699494,0.06576105880147227,1.059463904446469,,6,0.12953276600092067
damped_persistence,unseen_heading,pitch_rate,30,3.0,1,True,542880,0.07092254275502219,,0.05290917515274204,,0.11622431527884762,0.6276300700973014,,0.6251404698262467,0.6301929317943717,0.06575441150073948,1.0785974832156255,,6,0.12953276600092067
damped_persistence,unseen_heading,pitch_rate,50,5.0,1,True,542880,0.06504168745571565,,0.04837702119118025,,0.11920509987056824,0.7022896533107787,,0.7016154303282542,0.7029179435557601,0.06574188233734778,0.9893493332296275,,6,0.12953276600092067
damped_persistence,unseen_heading,pitch_rate,100,10.0,1,True,542880,0.06682681746434296,,0.05008288637969332,,0.0838813737514642,0.3652970906794193,,0.3579027437479718,0.37352257738809497,0.06572507723549406,1.0167628594014633,,6,0.12953276600092067
damped_persistence,unseen_heading,pitch_rate,150,15.0,1,True,542880,0.06607566783600953,,0.04920946935904585,,0.09488319909746933,0.5150416017852841,,0.5078444607319312,0.521530439071963,0.0657301350648849,1.0052568395117938,,6,0.12953276600092067
damped_persistence,unseen_heading,roll,10,1.0,1,True,542880,3.4170772235484117,,1.9996438737683864,,2.6983944345487956,-0.6036098767030573,,-0.6152291276763371,-0.5883217875331015,5.0567053318459285,0.6757516998327886,,6,0.12953276600092067
damped_persistence,unseen_heading,roll,20,2.0,1,True,542880,5.067345158099167,,2.954793642479929,,5.190916990401267,0.04704409427218892,,0.04031433516469398,0.05586219361340909,5.058101722258217,1.0018274515516905,,6,0.12953276600092067
damped_persistence,unseen_heading,roll,30,3.0,1,True,542880,5.665021302730906,,3.289463050319887,,7.291040393838889,0.39629595467451506,,0.3923087249016715,0.40142711675555437,5.058718148754806,1.1198531201279402,,6,0.12953276600092067
damped_persistence,unseen_heading,roll,50,5.0,1,True,542880,5.3593841912211975,,3.100582120372529,,9.760557569415065,0.698504713381883,,0.6973888720874071,0.6998122038515945,5.058662539241705,1.0594468695325487,,6,0.12953276600092067
damped_persistence,unseen_heading,roll,100,10.0,1,True,542880,4.719535846614689,,2.794851619258649,,5.02718980701522,0.11865080426968322,,0.09708250528369407,0.13530493473643773,5.062292920246066,0.9322921294695218,,6,0.12953276600092067
damped_persistence,unseen_heading,roll,150,15.0,1,True,542880,5.636052174088223,,3.2231418842584088,,7.374083638485099,0.4158372080307582,,0.40547976315323503,0.4284587410239893,5.065170959625261,1.112707195672858,,6,0.12953276600092067
damped_persistence,unseen_heading,roll_rate,10,1.0,1,True,542880,1.869391639516578,,1.14156430123252,,1.496522493983729,-0.5603933617297807,,-0.5758624981886334,-0.5415273839819031,2.7332887334068814,0.683934930352745,,6,0.12953276600092067
damped_persistence,unseen_heading,roll_rate,20,2.0,1,True,542880,2.74929529239279,,1.67173696142016,,2.869729322989601,0.08217283774521533,,0.07350149356095328,0.09296328379246287,2.733256744126837,1.0058679259825907,,6,0.12953276600092067
damped_persistence,unseen_heading,roll_rate,30,3.0,1,True,542880,3.0527849951116175,,1.8465706344902024,,4.009794338695159,0.42037349021760506,,0.4154091263505003,0.4265066461064473,2.733638938173776,1.1167476993691965,,6,0.12953276600092067
damped_persistence,unseen_heading,roll_rate,50,5.0,1,True,542880,2.8717160163179467,,1.7286939443515386,,5.284985224882037,0.7047462476502229,,0.7036759123421237,0.7059561674383126,2.7350087097464617,1.04998423079397,,6,0.12953276600092067
damped_persistence,unseen_heading,roll_rate,100,10.0,1,True,542880,2.582844899578626,,1.5918194816567843,,2.6414823571751724,0.04390460527634643,,0.018802086967768087,0.063596473959567,2.736128999843485,0.9439777509490133,,6,0.12953276600092067
damped_persistence,unseen_heading,roll_rate,150,15.0,1,True,542880,3.0142548565176526,,1.7900031308221729,,4.093644502679639,0.4578247504017263,,0.44722717882338436,0.4701124286383478,2.7370865408303726,1.1012639942335156,,6,0.12953276600092067
dlinear_ols,unseen_heading,heave,10,1.0,1,True,542880,0.0034015743714611232,,0.0021929358657120594,,0.4420022912223382,0.9999407742048384,,0.999938993920138,0.9999428340456583,0.7794698459399999,0.004363958899986698,,60300,0.09506440499899327
dlinear_ols,unseen_heading,heave,20,2.0,1,True,542880,0.03358598089330591,,0.021600215979492344,,0.8430990468253012,0.9984130659577314,,0.9983663934981739,0.9984675814475302,0.7795381170816457,0.0430844626546828,,60300,0.09506440499899327
dlinear_ols,unseen_heading,heave,30,3.0,1,True,542880,0.11967197863967695,,0.07662502826090514,,1.1675647610562139,0.9894943486054287,,0.9892031503390976,0.9898385696355525,0.7795925331975873,0.15350580404974987,,60300,0.09506440499899327
dlinear_ols,unseen_heading,heave,50,5.0,1,True,542880,0.25645077054485793,,0.16181777245366002,,1.4948282814139655,0.9705676184538744,,0.9698268189615915,0.9714036143810914,0.7797418971482062,0.3288918698389682,,60300,0.09506440499899327
