model,seed,vessel,ss,heading_deg,speed_kn,dof,horizon_samples,horizon_s,n_realizations,n_windows,rmse,mae,rmse_persistence,skill,signal_std,nrmse,sse,sae,sse_persistence,sy,syy,regime
ar20,0,frigate,SS3,90.0,0.0,heave,10,1.0,40,45240,0.0008229733598723035,0.0006593600162747853,0.09096998913582824,0.9999181581819225,0.12064419993964384,0.0068214912965896615,0.03064038023393214,29.82944713627129,374.38538089338124,4.256433905534095,658.4696400426985,unseen_heading
ar20,0,frigate,SS3,90.0,0.0,heave,20,2.0,40,45240,0.007425418999374137,0.005946444405200691,0.167834785560668,0.9980426072571351,0.12066463643399775,0.06153765692101315,2.4943909725878926,269.01714489127926,1274.3436296474006,2.5094148984596814,658.6924801298657,unseen_heading
ar20,0,frigate,SS3,90.0,0.0,heave,30,3.0,40,45240,0.02827583738479414,0.022646543651472697,0.21897844948512582,0.9833264453234277,0.12067566887409086,0.2343126634275899,36.170419606664204,1024.5296347926248,2169.3286349722794,-0.7956102159853344,658.8128097053307,unseen_heading
ar20,0,frigate,SS3,90.0,0.0,heave,50,5.0,40,45240,0.11305135776818183,0.09058886686554724,0.22172738843314924,0.7400361969097,0.12072127318822491,0.9364659167561595,578.1947734737001,4098.240336997357,2224.135693509841,-5.260812364552521,659.3114429631644,unseen_heading
ar20,0,frigate,SS3,90.0,0.0,heave,100,10.0,40,45240,0.16727274664366198,0.133397396637637,0.16173153008611488,-0.06969751212313469,0.12087856103018234,1.3838082222197816,1265.8229708618944,6034.898223886698,1183.3466531575737,3.4875848339531785,661.0302524772297,unseen_heading
ar20,0,frigate,SS3,90.0,0.0,heave,150,15.0,40,45240,0.187834132228541,0.14964439153498,0.1504894255862892,-0.5578909577016962,0.12097141013520529,1.5527150755588095,1596.142354047418,6769.912273042495,1024.5533207292972,-1.9386512101239077,662.0459559275535,unseen_heading
ar20,0,frigate,SS3,90.0,0.0,heave_rate,10,1.0,40,45240,0.0024369630591060446,0.0019521045113870118,0.07223722102086617,0.9988619120334021,0.09341234645202924,0.02608823299773887,0.26867081216348454,88.31320809514841,236.0720964009823,-0.6653118610411184,394.75820887230805,unseen_heading
ar20,0,frigate,SS3,90.0,0.0,heave_rate,20,2.0,40,45240,0.012365515224413762,0.009901896784390391,0.1327245984770695,0.9913199626761492,0.09343042755868824,0.13234998006025794,6.917465936458034,447.9618105258213,796.939653410285,-2.7305560962558957,394.9111992799811,unseen_heading
ar20,0,frigate,SS3,90.0,0.0,heave_rate,30,3.0,40,45240,0.030261218546397434,0.02423839105691231,0.17185668458102854,0.9689944124467084,0.0934516301363703,0.32381691472089275,41.42813857957634,1096.544811414713,1336.1507343916849,-3.586363419672125,395.09057690953864,unseen_heading
ar20,0,frigate,SS3,90.0,0.0,heave_rate,50,5.0,40,45240,0.04644448108373658,0.03727423379518968,0.16849746513885724,0.9240231145552961,0.0934880904442355,0.4967956973240366,97.58674359874345,1686.2863368943813,1284.4267441018917,0.10900496452813968,395.39864326675394,unseen_heading
ar20,0,frigate,SS3,90.0,0.0,heave_rate,100,10.0,40,45240,0.09963879822745213,0.07978435711611669,0.13449747313697225,0.45118153950507345,0.0935892103158293,1.0646398007976312,449.1377486764219,3609.4443159331186,818.3721594776308,-1.72103662470181,396.25452408063825,unseen_heading
ar20,0,frigate,SS3,90.0,0.0,heave_rate,150,15.0,40,45240,0.11523764346588268,0.09199798415199952,0.10767256431926536,-0.1454565625771418,0.09365647683131764,1.2304289822201442,600.774282693822,4161.988803036458,524.4845612845859,0.11521553862985456,396.824273210497,unseen_heading
ar20,0,frigate,SS3,90.0,0.0,pitch,10,1.0,40,45240,0.0022552696974061227,0.0017979985253862344,0.026967874385803732,0.9930063557661148,0.03276490656232344,0.06883186720268174,0.2301015612996529,81.34145328847325,32.90152509971524,0.8475219002115182,48.56692485358491,unseen_heading
ar20,0,frigate,SS3,90.0,0.0,pitch,20,2.0,40,45240,0.02336183230943609,0.018623458989525152,0.048938666960076885,0.7721182564476095,0.03276549157993074,0.7130011235279465,24.690870448564553,842.5252846861179,108.34948892203849,0.4756187828728571,48.568648316879305,unseen_heading
ar20,0,frigate,SS3,90.0,0.0,pitch,30,3.0,40,45240,0.08190456600955309,0.06530899581567967,0.061970178414377096,-0.7468303701586825,0.03277249651945028,2.4991860464747697,303.486112898567,2954.578970701348,173.73530829498816,-0.3429072330351346,48.58941513117642,unseen_heading
ar20,0,frigate,SS3,90.0,0.0,pitch,50,5.0,40,45240,0.1987477505628628,0.1587942110168794,0.055386347378423836,-11.876534433575118,0.03277843502505622,6.063369114813983,1787.0102363258188,7183.8501064036245,138.7803718107763,-1.1352676907650903,48.607051802565636,unseen_heading
ar20,0,frigate,SS3,90.0,0.0,pitch,100,10.0,40,45240,0.16860770639510472,0.13525420366617869,0.05382927663695527,-8.811101162183565,0.03281445383915327,5.138214617911051,1286.1079935891992,6118.900173857924,131.08701789218551,-0.04594643901020845,48.71390639233319,unseen_heading
ar20,0,frigate,SS3,90.0,0.0,pitch,150,15.0,40,45240,0.14485328980800355,0.11598257293182804,0.034333299063850846,-16.80023160491519,0.03281267646792278,4.414552709517924,949.2471947054344,5247.0515994359,53.327800209257845,0.24031056670844464,48.70863065786989,unseen_heading
ar20,0,frigate,SS3,90.0,0.0,pitch_rate,10,1.0,40,45240,0.007369513856468967,0.005875181825359531,0.02345858965565971,0.9013098333126849,0.027841631876536727,0.264694034069158,2.45697238790633,265.7932257792652,24.89581759133994,-0.07515487714260871,35.06807862626895,unseen_heading
ar20,0,frigate,SS3,90.0,0.0,pitch_rate,20,2.0,40,45240,0.03904220317811512,0.031127213956848587,0.04233546043200423,0.1495279224128424,0.027845761874519884,1.4020878061821134,68.95904377601529,1408.19515940783,81.08325433993836,-0.6533913857186917,35.078492632598625,unseen_heading
