regime,model_a,model_b,seed,dof,horizon_samples,horizon_s,skill_diff,ci_lo,ci_hi,n_realizations,n_boot,ci_level,bootstrap_seed
id,tcn,dlinear_ols,0,roll,10,1.0,-0.002995998541161255,-0.0035758678798557307,-0.0025662693934073912,384,1000,0.95,0
id,tcn,dlinear_ols,0,roll,20,2.0,-7.64325025184505e-06,-0.0001943219281499723,0.00012490543950175197,384,1000,0.95,0
id,tcn,dlinear_ols,0,roll,30,3.0,0.004971590421668914,0.0044800878384857485,0.005470265095246635,384,1000,0.95,0
id,tcn,dlinear_ols,0,roll,50,5.0,0.013384649552145604,0.012234631749605644,0.014582791928921342,384,1000,0.95,0
id,tcn,dlinear_ols,0,roll,100,10.0,0.19749971589676413,0.1887935999918702,0.20767713934813237,384,1000,0.95,0
id,tcn,dlinear_ols,0,roll,150,15.0,0.19668840411134933,0.1864651232372543,0.20744283788633922,384,1000,0.95,0
id,tcn,dlinear_ols,0,pitch,10,1.0,-0.0014401926908950353,-0.0015398949495342381,-0.001347074778965143,384,1000,0.95,0
id,tcn,dlinear_ols,0,pitch,20,2.0,0.0008198492115211435,0.000587381512655784,0.0010770722013335545,384,1000,0.95,0
id,tcn,dlinear_ols,0,pitch,30,3.0,0.014416049546417595,0.012777327851685307,0.016163065210846518,384,1000,0.95,0
id,tcn,dlinear_ols,0,pitch,50,5.0,0.035629295446131824,0.031753846571004905,0.04010227704229565,384,1000,0.95,0
id,tcn,dlinear_ols,0,pitch,100,10.0,0.2711310407129983,0.2555172348683028,0.2866797145503662,384,1000,0.95,0
id,tcn,dlinear_ols,0,pitch,150,15.0,0.20717298456340694,0.1848071129481086,0.23120290325651321,384,1000,0.95,0
id,tcn,dlinear_ols,0,heave,10,1.0,-0.0022494563943214574,-0.0024114758955116797,-0.002127643810953417,384,1000,0.95,0
id,tcn,dlinear_ols,0,heave,20,2.0,0.0014500300507963436,0.0008697248006121196,0.00208024582424479,384,1000,0.95,0
id,tcn,dlinear_ols,0,heave,30,3.0,0.01636664091051275,0.012286936463285558,0.020770317408982598,384,1000,0.95,0
id,tcn,dlinear_ols,0,heave,50,5.0,0.04734859678393222,0.034818518522373346,0.060637032378799735,384,1000,0.95,0
id,tcn,dlinear_ols,0,heave,100,10.0,0.40511130940262424,0.34711996092417585,0.46374816837523053,384,1000,0.95,0
id,tcn,dlinear_ols,0,heave,150,15.0,0.2919894487017676,0.2445155847487551,0.3455887709093472,384,1000,0.95,0
id,tcn,dlinear_ols,0,roll_rate,10,1.0,-0.0038907375840170214,-0.004638851698585007,-0.0033539972211244964,384,1000,0.95,0
id,tcn,dlinear_ols,0,roll_rate,20,2.0,-0.0011106565744339204,-0.001463632303350284,-0.000862225428988942,384,1000,0.95,0
id,tcn,dlinear_ols,0,roll_rate,30,3.0,0.00435269862636664,0.004089148045939021,0.004610744473735527,384,1000,0.95,0
id,tcn,dlinear_ols,0,roll_rate,50,5.0,0.011953367641613085,0.011359034243387384,0.012579707638578068,384,1000,0.95,0
id,tcn,dlinear_ols,0,roll_rate,100,10.0,0.20000875616496366,0.19114937321355874,0.21082091883758627,384,1000,0.95,0
id,tcn,dlinear_ols,0,roll_rate,150,15.0,0.1772571117672391,0.17052404123557793,0.1848796380663373,384,1000,0.95,0
id,tcn,dlinear_ols,0,pitch_rate,10,1.0,-0.0026687764847654247,-0.0028622942561491284,-0.0024751173380214565,384,1000,0.95,0
id,tcn,dlinear_ols,0,pitch_rate,20,2.0,0.00513187261812419,0.0037190388744679404,0.006714571641152881,384,1000,0.95,0
id,tcn,dlinear_ols,0,pitch_rate,30,3.0,0.037116494793961924,0.030487042452436885,0.044508680731999734,384,1000,0.95,0
id,tcn,dlinear_ols,0,pitch_rate,50,5.0,0.06137405755261962,0.053464016791096185,0.07076020684125855,384,1000,0.95,0
id,tcn,dlinear_ols,0,pitch_rate,100,10.0,0.27559693330213625,0.26440766266132,0.28841177022007,384,1000,0.95,0
id,tcn,dlinear_ols,0,pitch_rate,150,15.0,0.17833482089440178,0.16421347702816033,0.19298677562836475,384,1000,0.95,0
id,tcn,dlinear_ols,0,heave_rate,10,1.0,-0.003280783012356977,-0.0035021668175772742,-0.0030727446903771748,384,1000,0.95,0
id,tcn,dlinear_ols,0,heave_rate,20,2.0,-0.00010185270322867576,-0.0002507331048219329,6.063848127209763e-05,384,1000,0.95,0
id,tcn,dlinear_ols,0,heave_rate,30,3.0,0.009544574399687391,0.00826467835682525,0.010944136936573118,384,1000,0.95,0
id,tcn,dlinear_ols,0,heave_rate,50,5.0,0.0299658255811047,0.025529565611077127,0.03484367517866536,384,1000,0.95,0
id,tcn,dlinear_ols,0,heave_rate,100,10.0,0.33373588714358965,0.3082367595934099,0.3601855198141848,384,1000,0.95,0
id,tcn,dlinear_ols,0,heave_rate,150,15.0,0.21494508481164276,0.1939862790421509,0.23806316611991232,384,1000,0.95,0
id,tcn,dlinear_ols,1,roll,10,1.0,-0.0026335149025833713,-0.0031895254310835616,-0.0022594964638559855,384,1000,0.95,0
id,tcn,dlinear_ols,1,roll,20,2.0,0.00010086997852557039,-6.130267323221949e-05,0.00021800213000515518,384,1000,0.95,0
id,tcn,dlinear_ols,1,roll,30,3.0,0.00504334128797929,0.004564147617221508,0.005535051992105315,384,1000,0.95,0
id,tcn,dlinear_ols,1,roll,50,5.0,0.013401867700350843,0.01224475196168462,0.014602423091191098,384,1000,0.95,0
id,tcn,dlinear_ols,1,roll,100,10.0,0.19739624354675542,0.18870279752877972,0.2074504998131965,384,1000,0.95,0
id,tcn,dlinear_ols,1,roll,150,15.0,0.19646162256350175,0.18622292048773492,0.20720690563607136,384,1000,0.95,0
id,tcn,dlinear_ols,1,pitch,10,1.0,-0.0017729793661771442,-0.0019300064944490886,-0.0016285677721174965,384,1000,0.95,0
id,tcn,dlinear_ols,1,pitch,20,2.0,0.0008086015660193926,0.0005734001740318787,0.0010629050643256536,384,1000,0.95,0
id,tcn,dlinear_ols,1,pitch,30,3.0,0.014411276031740196,0.012776572240180492,0.016133166313561962,384,1000,0.95,0
id,tcn,dlinear_ols,1,pitch,50,5.0,0.035380132883937335,0.03154979560262926,0.039912327821098915,384,1000,0.95,0
id,tcn,dlinear_ols,1,pitch,100,10.0,0.27028480285155354,0.25416335859670086,0.28599018029712836,384,1000,0.95,0
id,tcn,dlinear_ols,1,pitch,150,15.0,0.20652325539785943,0.18455974431699781,0.23049510321059344,384,1000,0.95,0
id,tcn,dlinear_ols,1,heave,10,1.0,-0.002369854166289237,-0.002580927564275755,-0.0022065622101238714,384,1000,0.95,0
id,tcn,dlinear_ols,1,heave,20,2.0,0.001494186084494255,0.0009172475965925027,0.002112875750023331,384,1000,0.95,0
id,tcn,dlinear_ols,1,heave,30,3.0,0.0164659676431711,0.012401083563472817,0.020861386897407106,384,1000,0.95,0
id,tcn,dlinear_ols,1,heave,50,5.0,0.04732900588509312,0.03475848542362361,0.06061662671353556,384,1000,0.95,0
id,tcn,dlinear_ols,1,heave,100,10.0,0.4035946910709552,0.3454365308999727,0.46213409632822255,384,1000,0.95,0
id,tcn,dlinear_ols,1,heave,150,15.0,0.2908968344129032,0.24352640573586629,0.34439056825968845,384,1000,0.95,0
id,tcn,dlinear_ols,1,roll_rate,10,1.0,-0.003375839265628703,-0.004007208608043578,-0.0029378211032983093,384,1000,0.95,0
id,tcn,dlinear_ols,1,roll_rate,20,2.0,-0.0009862369638671388,-0.0013013055420038886,-0.0007702631506637653,384,1000,0.95,0
id,tcn,dlinear_ols,1,roll_rate,30,3.0,0.004331330951453116,0.0040754549711870276,0.00458237301859933,384,1000,0.95,0
id,tcn,dlinear_ols,1,roll_rate,50,5.0,0.011842874953030803,0.01124976340154594,0.012464092678127458,384,1000,0.95,0
id,tcn,dlinear_ols,1,roll_rate,100,10.0,0.19913359079145845,0.19029300500576754,0.2098576321434218,384,1000,0.95,0
id,tcn,dlinear_ols,1,roll_rate,150,15.0,0.17657902627207506,0.16982545198252666,0.18412407146055282,384,1000,0.95,0
id,tcn,dlinear_ols,1,pitch_rate,10,1.0,-0.0028473364931965134,-0.003074302649126368,-0.0026169107536693857,384,1000,0.95,0
id,tcn,dlinear_ols,1,pitch_rate,20,2.0,0.005012049010163039,0.0035864820475488735,0.006591432475919664,384,1000,0.95,0
id,tcn,dlinear_ols,1,pitch_rate,30,3.0,0.036864825400234696,0.030277942121507157,0.0441901636440441,384,1000,0.95,0
id,tcn,dlinear_ols,1,pitch_rate,50,5.0,0.06106165270239578,0.053124737462482134,0.07027087157641078,384,1000,0.95,0
id,tcn,dlinear_ols,1,pitch_rate,100,10.0,0.2750023756417036,0.26394131069959176,0.2880103867631388,384,1000,0.95,0
id,tcn,dlinear_ols,1,pitch_rate,150,15.0,0.17844354732982778,0.16388495889421445,0.19324554147312137,384,1000,0.95,0
id,tcn,dlinear_ols,1,heave_rate,10,1.0,-0.0037196374601363423,-0.004004943181957252,-0.003454974798616189,384,1000,0.95,0
id,tcn,dlinear_ols,1,heave_rate,20,2.0,6.516063398473683e-05,-9.189661846158863e-05,0.00023937165597663656,384,1000,0.95,0
id,tcn,dlinear_ols,1,heave_rate,30,3.0,0.009498255633978788,0.008220048390428832,0.010911824251852251,384,1000,0.95,0
id,tcn,dlinear_ols,1,heave_rate,50,5.0,0.02997624105886204,0.02557208204971829,0.034803252338140925,384,1000,0.95,0
id,tcn,dlinear_ols,1,heave_rate,100,10.0,0.33274487892602006,0.30689336213232776,0.3590428068081999,384,1000,0.95,0
id,tcn,dlinear_ols,1,heave_rate,150,15.0,0.21516477112188556,0.19408123177187642,0.23823903331626173,384,1000,0.95,0
id,tcn,dlinear_ols,2,roll,10,1.0,-0.002196116020914095,-0.002609369293917745,-0.0019189360678320269,384,1000,0.95,0
id,tcn,dlinear_ols,2,roll,20,2.0,7.60436253154834e-05,-8.92252978879595e-05,0.00019480143103669162,384,1000,0.95,0
id,tcn,dlinear_ols,2,roll,30,3.0,0.004965008587033767,0.004478316371678842,0.005456975692506101,384,1000,0.95,0
id,tcn,dlinear_ols,2,roll,50,5.0,0.013393169531813052,0.012235344694538847,0.014599981269235509,384,1000,0.95,0
id,tcn,dlinear_ols,2,roll,100,10.0,0.19756730939153,0.18888352304564737,0.20767972628598586,384,1000,0.95,0
id,tcn,dlinear_ols,2,roll,150,15.0,0.19678570809779866,0.18649453512995653,0.2074667790702138,384,1000,0.95,0
id,tcn,dlinear_ols,2,pitch,10,1.0,-0.001478943388079327,-0.0015568840171054671,-0.0014090997678869548,384,1000,0.95,0
id,tcn,dlinear_ols,2,pitch,20,2.0,0.0008964898263323506,0.0006679108738816557,0.001145422743500149,384,1000,0.95,0
id,tcn,dlinear_ols,2,pitch,30,3.0,0.014541001714149508,0.012884868439863617,0.016286738283949102,384,1000,0.95,0
id,tcn,dlinear_ols,2,pitch,50,5.0,0.035808457659807405,0.03196294651263673,0.04034991165110174,384,1000,0.95,0
id,tcn,dlinear_ols,2,pitch,100,10.0,0.2721362319385924,0.25600658043268926,0.288005213203838,384,1000,0.95,0
id,tcn,dlinear_ols,2,pitch,150,15.0,0.2079495554727055,0.18564386326641227,0.23204569943254624,384,1000,0.95,0
id,tcn,dlinear_ols,2,heave,10,1.0,-0.0018677802076973308,-0.002010227208930485,-0.0017434653968033255,384,1000,0.95,0
id,tcn,dlinear_ols,2,heave,20,2.0,0.001409357113436716,0.0008306927091723535,0.0020241709573409674,384,1000,0.95,0
id,tcn,dlinear_ols,2,heave,30,3.0,0.016390584817523573,0.012316851192705643,0.020782295317249667,384,1000,0.95,0
id,tcn,dlinear_ols,2,heave,50,5.0,0.0473956162464648,0.034866033485346344,0.06069046787861251,384,1000,0.95,0
id,tcn,dlinear_ols,2,heave,100,10.0,0.4054827939981326,0.3474665921928344,0.4637556167908691,384,1000,0.95,0
id,tcn,dlinear_ols,2,heave,150,15.0,0.2920357915349831,0.24477681742475177,0.3456747719687117,384,1000,0.95,0
id,tcn,dlinear_ols,2,roll_rate,10,1.0,-0.004478636585842196,-0.005397629205656397,-0.0038261664781282768,384,1000,0.95,0
id,tcn,dlinear_ols,2,roll_rate,20,2.0,-0.0011497959508717087,-0.0015126519986984875,-0.0008987332094363625,384,1000,0.95,0
id,tcn,dlinear_ols,2,roll_rate,30,3.0,0.004310506156883794,0.004047256305558717,0.004570355730851821,384,1000,0.95,0
id,tcn,dlinear_ols,2,roll_rate,50,5.0,0.011894845410077978,0.011302598536677453,0.012515239027770086,384,1000,0.95,0
id,tcn,dlinear_ols,2,roll_rate,100,10.0,0.19987362232014097,0.19100038300978892,0.21044266503919534,384,1000,0.95,0
id,tcn,dlinear_ols,2,roll_rate,150,15.0,0.17705251811754674,0.17024829682126572,0.18464146522443423,384,1000,0.95,0
id,tcn,dlinear_ols,2,pitch_rate,10,1.0,-0.0025997869168586244,-0.0028035353451163637,-0.0024017338906252923,384,1000,0.95,0
id,tcn,dlinear_ols,2,pitch_rate,20,2.0,0.005066384345164252,0.0036406430399079344,0.006648505116861214,384,1000,0.95,0
id,tcn,dlinear_ols,2,pitch_rate,30,3.0,0.03702683645626317,0.030389759735058832,0.04438769518977713,384,1000,0.95,0
id,tcn,dlinear_ols,2,pitch_rate,50,5.0,0.0614473643273591,0.0535590317489407,0.07082416604927118,384,1000,0.95,0
id,tcn,dlinear_ols,2,pitch_rate,100,10.0,0.2762957558191406,0.2651629241316212,0.28925584179827335,384,1000,0.95,0
id,tcn,dlinear_ols,2,pitch_rate,150,15.0,0.17998764111435853,0.16541008624275672,0.19457606431100719,384,1000,0.95,0
id,tcn,dlinear_ols,2,heave_rate,10,1.0,-0.0034605913104519817,-0.0036603859893247887,-0.003269550544613747,384,1000,0.95,0
id,tcn,dlinear_ols,2,heave_rate,20,2.0,0.00010729703574050273,-5.711635269835111e-05,0.00028745392182310094,384,1000,0.95,0
id,tcn,dlinear_ols,2,heave_rate,30,3.0,0.009557124382076843,0.008265552883532468,0.010977506648047664,384,1000,0.95,0
id,tcn,dlinear_ols,2,heave_rate,50,5.0,0.03005100295762907,0.025661727094996443,0.03491199654645075,384,1000,0.95,0
id,tcn,dlinear_ols,2,heave_rate,100,10.0,0.33473702006209616,0.30915697117954527,0.3611620365725307,384,1000,0.95,0
id,tcn,dlinear_ols,2,heave_rate,150,15.0,0.21614041121211672,0.19542884805164143,0.23918906569544895,384,1000,0.95,0
id,tcn,damped_persistence,0,roll,10,1.0,1.635437869364182,1.6153560523042707,1.6530771448407424,384,1000,0.95,0
id,tcn,damped_persistence,0,roll,20,2.0,0.9706160971752391,0.9584943555027675,0.9814423425105115,384,1000,0.95,0
id,tcn,damped_persistence,0,roll,30,3.0,0.6140685806983296,0.6064644619526832,0.6210817724454192,384,1000,0.95,0
id,tcn,damped_persistence,0,roll,50,5.0,0.3060503693563181,0.3030161146021158,0.3089786544099751,384,1000,0.95,0
id,tcn,damped_persistence,0,roll,100,10.0,0.8002787094058119,0.7680426551194712,0.835153270548572,384,1000,0.95,0
