regime,grid_kind,sign_convention,heading_deg,speed_kn,model,record,dof,horizon_samples,horizon_s,n_windows,rmse,mae,rmse_persistence,skill,signal_std,nrmse,n_records
unseen_vessel,mss,nominal,180.0,0.0,window_mean|0,S175_h180.0_u00.0_s000,roll_rate,150,15.0,1131,0.03680057543503148,0.02967709756005255,0.06214490231908238,0.6493303339444894,0.036947361200808264,0.996027165107164,3
unseen_vessel,mss,nominal,180.0,0.0,window_mean|0,S175_h180.0_u00.0_s000,pitch_rate,10,1.0,1131,1.252591647002738,0.966283998153253,0.7654753119605209,-1.677667489087404,1.2152341960919328,1.0307409477374343,3
unseen_vessel,mss,nominal,180.0,0.0,window_mean|0,S175_h180.0_u00.0_s000,pitch_rate,20,2.0,1131,1.2761494807644214,0.9874759265629649,1.4488128401702283,0.22414864373551624,1.2209423618775723,1.0452168100727959,3
unseen_vessel,mss,nominal,180.0,0.0,window_mean|0,S175_h180.0_u00.0_s000,pitch_rate,30,3.0,1131,1.2803384754570484,0.9944645973592604,1.9774756905212716,0.5807941962486649,1.2249628704028226,1.0452059457410459,3
unseen_vessel,mss,nominal,180.0,0.0,window_mean|0,S175_h180.0_u00.0_s000,pitch_rate,50,5.0,1131,1.232601020551549,0.9613826091487201,2.39314747335292,0.7347190147340854,1.225848106587182,1.00550876893155,3
unseen_vessel,mss,nominal,180.0,0.0,window_mean|0,S175_h180.0_u00.0_s000,pitch_rate,100,10.0,1131,1.2263740808773744,0.9553202411778001,0.8200178987918048,-1.2366563513968236,1.2333709514981754,0.994327034691143,3
unseen_vessel,mss,nominal,180.0,0.0,window_mean|0,S175_h180.0_u00.0_s000,pitch_rate,150,15.0,1131,1.254992201631341,0.9796277100842053,2.2127316920296476,0.6783196429718201,1.2365899766861803,1.0148814281953629,3
unseen_vessel,mss,nominal,180.0,0.0,window_mean|0,S175_h180.0_u00.0_s000,heave_rate,10,1.0,1131,0.37651955290908146,0.30261570754318434,0.2388580102167907,-1.4848229431073499,0.35160569066282027,1.070857391981613,3
unseen_vessel,mss,nominal,180.0,0.0,window_mean|0,S175_h180.0_u00.0_s000,heave_rate,20,2.0,1131,0.3825969043200475,0.307935319269246,0.44546480725262416,0.2623402203300019,0.3516851884235671,1.0878959845737106,3
unseen_vessel,mss,nominal,180.0,0.0,window_mean|0,S175_h180.0_u00.0_s000,heave_rate,30,3.0,1131,0.3767695722639866,0.3040002299170308,0.5927468665565958,0.5959704679046587,0.3516672746059307,1.0713808178090636,3
unseen_vessel,mss,nominal,180.0,0.0,window_mean|0,S175_h180.0_u00.0_s000,heave_rate,50,5.0,1131,0.34656379319021136,0.2800560592701361,0.659746363652853,0.724061457261298,0.351475056979475,0.9860267074668958,3
unseen_vessel,mss,nominal,180.0,0.0,window_mean|0,S175_h180.0_u00.0_s000,heave_rate,100,10.0,1131,0.35404473591940916,0.28736049266029245,0.42647171251178734,0.3108149900145346,0.35058236232182444,1.009876063286967,3
unseen_vessel,mss,nominal,180.0,0.0,window_mean|0,S175_h180.0_u00.0_s000,heave_rate,150,15.0,1131,0.35971709720811657,0.2878930990294474,0.47566881603618155,0.4281096101130778,0.35114216283464256,1.0244201217656452,3
unseen_vessel,mss,nominal,180.0,0.0,dlinear|0,S175_h180.0_u00.0_s000,roll,10,1.0,1131,0.004255131131261786,0.004095942323204048,0.04262900882998898,0.9900364196644658,0.06458727673978673,0.06588187869268936,3
unseen_vessel,mss,nominal,180.0,0.0,dlinear|0,S175_h180.0_u00.0_s000,roll,20,2.0,1131,0.0075085787928063225,0.005960094685279661,0.08002874753043972,0.9911971470987742,0.0645486342906832,0.11632436340934472,3
unseen_vessel,mss,nominal,180.0,0.0,dlinear|0,S175_h180.0_u00.0_s000,roll,30,3.0,1131,0.019771267633958887,0.015852983019500447,0.10782934110969425,0.9663801998854887,0.06470093331392082,0.30557932662317516,3
unseen_vessel,mss,nominal,180.0,0.0,dlinear|0,S175_h180.0_u00.0_s000,roll,50,5.0,1131,0.01989979638621163,0.015645758160774226,0.1254130510192381,0.974822546721667,0.0648975573096678,0.3066339814803346,3
unseen_vessel,mss,nominal,180.0,0.0,dlinear|0,S175_h180.0_u00.0_s000,roll,100,10.0,1131,0.046003520969698716,0.036460137228379874,0.053040993382937586,0.24775580212113646,0.06502345962060786,0.7074911307105972,3
unseen_vessel,mss,nominal,180.0,0.0,dlinear|0,S175_h180.0_u00.0_s000,roll,150,15.0,1131,0.061808421953793206,0.048983756631009415,0.10989167580616682,0.6836515442594714,0.06431191129392698,0.961072695714298,3
unseen_vessel,mss,nominal,180.0,0.0,dlinear|0,S175_h180.0_u00.0_s000,pitch,10,1.0,1131,0.020170853491093405,0.015944352474600836,1.0947915985594425,0.9996605423206237,1.8027417743228564,0.01118898656390761,3
unseen_vessel,mss,nominal,180.0,0.0,dlinear|0,S175_h180.0_u00.0_s000,pitch,20,2.0,1131,0.14211894047448415,0.1127229808471818,2.082841415702196,0.995344230051599,1.8029856979413899,0.07882421953582465,3
