regime,grid_kind,sign_convention,heading_deg,speed_kn,model,record,dof,horizon_samples,horizon_s,n_windows,rmse,mae,rmse_persistence,skill,signal_std,nrmse,n_records
unseen_vessel,mss,nominal,180.0,0.0,persistence|0,S175_h180.0_u00.0_s000,roll_rate,150,15.0,1131,5.313278661149855e-07,4.2167506897735696e-07,5.313278661149855e-07,0.0,3.1589336934118667e-07,1.6819848647760465,3
unseen_vessel,mss,nominal,180.0,0.0,persistence|0,S175_h180.0_u00.0_s000,pitch_rate,10,1.0,1131,0.2500297839386198,0.19681059067503168,0.2500297839386198,0.0,0.3969360457097976,0.6298994174024147,3
unseen_vessel,mss,nominal,180.0,0.0,persistence|0,S175_h180.0_u00.0_s000,pitch_rate,20,2.0,1131,0.47323062656643305,0.3721102591505922,0.47323062656643305,0.0,0.39880052323767456,1.1866349189426717,3
unseen_vessel,mss,nominal,180.0,0.0,persistence|0,S175_h180.0_u00.0_s000,pitch_rate,30,3.0,1131,0.6459095572412946,0.506199688141914,0.6459095572412946,0.0,0.40011375544108807,1.614314800372808,3
unseen_vessel,mss,nominal,180.0,0.0,persistence|0,S175_h180.0_u00.0_s000,pitch_rate,50,5.0,1131,0.7816818342634834,0.6038206787520505,0.7816818342634834,0.0,0.40040290311023685,1.9522381785735323,3
unseen_vessel,mss,nominal,180.0,0.0,persistence|0,S175_h180.0_u00.0_s000,pitch_rate,100,10.0,1131,0.2678452123038479,0.21282023998297317,0.2678452123038479,0.0,0.4028601153014858,0.6648590965710326,3
unseen_vessel,mss,nominal,180.0,0.0,persistence|0,S175_h180.0_u00.0_s000,pitch_rate,150,15.0,1131,0.7227520189446346,0.5587341189491365,0.7227520189446346,0.0,0.40391155634958004,1.7893818772521142,3
unseen_vessel,mss,nominal,180.0,0.0,persistence|0,S175_h180.0_u00.0_s000,heave_rate,10,1.0,1131,0.08917859882637226,0.07197785481447436,0.08917859882637226,0.0,0.13127339872401,0.6793348819577826,3
unseen_vessel,mss,nominal,180.0,0.0,persistence|0,S175_h180.0_u00.0_s000,heave_rate,20,2.0,1131,0.1663160776568246,0.1343526217273065,0.1663160776568246,0.0,0.13130307952815026,1.2666578594690756,3
unseen_vessel,mss,nominal,180.0,0.0,persistence|0,S175_h180.0_u00.0_s000,heave_rate,30,3.0,1131,0.22130442699516736,0.17908387111984933,0.22130442699516736,0.0,0.13129639130075718,1.6855332031802088,3
