regime,model,seed,dof,horizon_samples,gamma,gamma_realization,alpha,n_windows_total,n_windows_used,n_realizations,window_stride,order_index,n_degenerate_cells,fitted_on,norm_stats_fitted_on,calibration_time_s
id,tcn_gaussian,2,roll_rate,50,0.8207781910896301,0.4095577895641327,0.1,271440,24677,240,11,22211,0,id/val,id/train,26.40115855300246
id,tcn_gaussian,2,pitch_rate,50,0.8804226517677307,0.44138404726982117,0.1,271440,24677,240,11,22211,0,id/val,id/train,26.40115855300246
id,tcn_gaussian,2,heave_rate,50,0.8339611291885376,0.4277227222919464,0.1,271440,24677,240,11,22211,0,id/val,id/train,26.40115855300246
id,tcn_gaussian,2,roll,100,0.9051002860069275,0.43531571328639984,0.1,271440,24677,240,11,22211,0,id/val,id/train,26.40115855300246
id,tcn_gaussian,2,pitch,100,0.9434212446212769,0.4555180221796036,0.1,271440,24677,240,11,22211,0,id/val,id/train,26.40115855300246
id,tcn_gaussian,2,heave,100,0.9217079877853394,0.45492565631866455,0.1,271440,24677,240,11,22211,0,id/val,id/train,26.40115855300246
id,tcn_gaussian,2,roll_rate,100,0.9353117346763611,0.4565562307834625,0.1,271440,24677,240,11,22211,0,id/val,id/train,26.40115855300246
id,tcn_gaussian,2,pitch_rate,100,0.9490801692008972,0.4632706344127655,0.1,271440,24677,240,11,22211,0,id/val,id/train,26.40115855300246
id,tcn_gaussian,2,heave_rate,100,0.9346261620521545,0.46156783401966095,0.1,271440,24677,240,11,22211,0,id/val,id/train,26.40115855300246
id,tcn_gaussian,2,roll,150,0.9578495621681213,0.4755609631538391,0.1,271440,24677,240,11,22211,0,id/val,id/train,26.40115855300246
id,tcn_gaussian,2,pitch,150,0.9775180816650391,0.4741664528846741,0.1,271440,24677,240,11,22211,0,id/val,id/train,26.40115855300246
id,tcn_gaussian,2,heave,150,0.9685457944869995,0.48231640458106995,0.1,271440,24677,240,11,22211,0,id/val,id/train,26.40115855300246
id,tcn_gaussian,2,roll_rate,150,0.9663637280464172,0.4678385257720947,0.1,271440,24677,240,11,22211,0,id/val,id/train,26.40115855300246
id,tcn_gaussian,2,pitch_rate,150,0.9936460256576538,0.4863758087158203,0.1,271440,24677,240,11,22211,0,id/val,id/train,26.40115855300246
id,tcn_gaussian,2,heave_rate,150,0.9906972646713257,0.4811024069786072,0.1,271440,24677,240,11,22211,0,id/val,id/train,26.40115855300246
id,lstm_quantile,0,roll,10,0.6165226101875305,0.3457825183868408,0.1,271440,24677,240,11,22211,0,id/val,id/train,27.419093259002693
id,lstm_quantile,0,pitch,10,0.6063084602355957,0.35200193524360657,0.1,271440,24677,240,11,22211,0,id/val,id/train,27.419093259002693
id,lstm_quantile,0,heave,10,0.5237389802932739,0.2955556809902191,0.1,271440,24677,240,11,22211,0,id/val,id/train,27.419093259002693
id,lstm_quantile,0,roll_rate,10,0.7524009346961975,0.44832104444503784,0.1,271440,24677,240,11,22211,0,id/val,id/train,27.419093259002693
id,lstm_quantile,0,pitch_rate,10,0.6351364850997925,0.3339861035346985,0.1,271440,24677,240,11,22211,0,id/val,id/train,27.419093259002693
id,lstm_quantile,0,heave_rate,10,0.6444762945175171,0.401621550321579,0.1,271440,24677,240,11,22211,0,id/val,id/train,27.419093259002693
id,lstm_quantile,0,roll,20,0.7273929715156555,0.4248586893081665,0.1,271440,24677,240,11,22211,0,id/val,id/train,27.419093259002693
id,lstm_quantile,0,pitch,20,0.6715206503868103,0.41011112928390503,0.1,271440,24677,240,11,22211,0,id/val,id/train,27.419093259002693
id,lstm_quantile,0,heave,20,0.7001098394393921,0.3957456350326538,0.1,271440,24677,240,11,22211,0,id/val,id/train,27.419093259002693
id,lstm_quantile,0,roll_rate,20,0.7172133922576904,0.40943410992622375,0.1,271440,24677,240,11,22211,0,id/val,id/train,27.419093259002693
id,lstm_quantile,0,pitch_rate,20,0.6612420678138733,0.3908347934484482,0.1,271440,24677,240,11,22211,0,id/val,id/train,27.419093259002693
id,lstm_quantile,0,heave_rate,20,0.7772215008735657,0.4706360697746277,0.1,271440,24677,240,11,22211,0,id/val,id/train,27.419093259002693
id,lstm_quantile,0,roll,30,0.7204060554504395,0.4545733332633972,0.1,271440,24677,240,11,22211,0,id/val,id/train,27.419093259002693
id,lstm_quantile,0,pitch,30,0.7671865820884705,0.4013749361038208,0.1,271440,24677,240,11,22211,0,id/val,id/train,27.419093259002693
id,lstm_quantile,0,heave,30,1.0855270624160767,0.9870123267173767,0.1,271440,24677,240,11,22211,0,id/val,id/train,27.419093259002693
id,lstm_quantile,0,roll_rate,30,0.608115553855896,0.33093127608299255,0.1,271440,24677,240,11,22211,0,id/val,id/train,27.419093259002693
id,lstm_quantile,0,pitch_rate,30,0.7666029930114746,0.43859975039958954,0.1,271440,24677,240,11,22211,0,id/val,id/train,27.419093259002693
id,lstm_quantile,0,heave_rate,30,0.8693181872367859,0.5177553296089172,0.1,271440,24677,240,11,22211,0,id/val,id/train,27.419093259002693
id,lstm_quantile,0,roll,50,0.8907320499420166,0.5914410948753357,0.1,271440,24677,240,11,22211,0,id/val,id/train,27.419093259002693
id,lstm_quantile,0,pitch,50,0.9232020378112793,0.4648505747318268,0.1,271440,24677,240,11,22211,0,id/val,id/train,27.419093259002693
id,lstm_quantile,0,heave,50,1.0209903717041016,0.6884914934635162,0.1,271440,24677,240,11,22211,0,id/val,id/train,27.419093259002693
id,lstm_quantile,0,roll_rate,50,0.7206709980964661,0.3926168978214264,0.1,271440,24677,240,11,22211,0,id/val,id/train,27.419093259002693
id,lstm_quantile,0,pitch_rate,50,0.9835847616195679,0.4920002520084381,0.1,271440,24677,240,11,22211,0,id/val,id/train,27.419093259002693
id,lstm_quantile,0,heave_rate,50,0.9447523355484009,0.48434367775917053,0.1,271440,24677,240,11,22211,0,id/val,id/train,27.419093259002693
id,lstm_quantile,0,roll,100,0.9497184753417969,0.4851318597793579,0.1,271440,24677,240,11,22211,0,id/val,id/train,27.419093259002693
id,lstm_quantile,0,pitch,100,0.9947860836982727,0.5140874981880188,0.1,271440,24677,240,11,22211,0,id/val,id/train,27.419093259002693
id,lstm_quantile,0,heave,100,0.9433935880661011,0.45880836248397827,0.1,271440,24677,240,11,22211,0,id/val,id/train,27.419093259002693
id,lstm_quantile,0,roll_rate,100,0.9623854756355286,0.48839181661605835,0.1,271440,24677,240,11,22211,0,id/val,id/train,27.419093259002693
id,lstm_quantile,0,pitch_rate,100,0.9626575708389282,0.47844743728637695,0.1,271440,24677,240,11,22211,0,id/val,id/train,27.419093259002693
id,lstm_quantile,0,heave_rate,100,0.9065574407577515,0.44916629791259766,0.1,271440,24677,240,11,22211,0,id/val,id/train,27.419093259002693
id,lstm_quantile,0,roll,150,0.915264904499054,0.46630632877349854,0.1,271440,24677,240,11,22211,0,id/val,id/train,27.419093259002693
id,lstm_quantile,0,pitch,150,0.9363078474998474,0.47142958641052246,0.1,271440,24677,240,11,22211,0,id/val,id/train,27.419093259002693
id,lstm_quantile,0,heave,150,0.9618726968765259,0.4710140973329544,0.1,271440,24677,240,11,22211,0,id/val,id/train,27.419093259002693
id,lstm_quantile,0,roll_rate,150,0.9441007375717163,0.4755204916000366,0.1,271440,24677,240,11,22211,0,id/val,id/train,27.419093259002693
id,lstm_quantile,0,pitch_rate,150,1.0034784078598022,0.47832632064819336,0.1,271440,24677,240,11,22211,0,id/val,id/train,27.419093259002693
id,lstm_quantile,0,heave_rate,150,0.9814944863319397,0.4763290137052536,0.1,271440,24677,240,11,22211,0,id/val,id/train,27.419093259002693
id,lstm_quantile,1,roll,10,0.5648342370986938,0.30884039402008057,0.1,271440,24677,240,11,22211,0,id/val,id/train,28.448519165001926
id,lstm_quantile,1,pitch,10,0.5467384457588196,0.2806280553340912,0.1,271440,24677,240,11,22211,0,id/val,id/train,28.448519165001926
id,lstm_quantile,1,heave,10,0.5153437256813049,0.264878511428833,0.1,271440,24677,240,11,22211,0,id/val,id/train,28.448519165001926
id,lstm_quantile,1,roll_rate,10,0.5776522755622864,0.304415762424469,0.1,271440,24677,240,11,22211,0,id/val,id/train,28.448519165001926
id,lstm_quantile,1,pitch_rate,10,0.5675559639930725,0.29044051468372345,0.1,271440,24677,240,11,22211,0,id/val,id/train,28.448519165001926
id,lstm_quantile,1,heave_rate,10,0.5480839014053345,0.2655068039894104,0.1,271440,24677,240,11,22211,0,id/val,id/train,28.448519165001926
id,lstm_quantile,1,roll,20,0.575821042060852,0.3032321035861969,0.1,271440,24677,240,11,22211,0,id/val,id/train,28.448519165001926
id,lstm_quantile,1,pitch,20,0.6125062108039856,0.3128221035003662,0.1,271440,24677,240,11,22211,0,id/val,id/train,28.448519165001926
id,lstm_quantile,1,heave,20,0.5200713872909546,0.2631967067718506,0.1,271440,24677,240,11,22211,0,id/val,id/train,28.448519165001926
id,lstm_quantile,1,roll_rate,20,0.6191074848175049,0.32283613085746765,0.1,271440,24677,240,11,22211,0,id/val,id/train,28.448519165001926
id,lstm_quantile,1,pitch_rate,20,0.6440870761871338,0.3345763385295868,0.1,271440,24677,240,11,22211,0,id/val,id/train,28.448519165001926
id,lstm_quantile,1,heave_rate,20,0.5608544945716858,0.2676617205142975,0.1,271440,24677,240,11,22211,0,id/val,id/train,28.448519165001926
id,lstm_quantile,1,roll,30,0.6104310750961304,0.3294887840747833,0.1,271440,24677,240,11,22211,0,id/val,id/train,28.448519165001926
id,lstm_quantile,1,pitch,30,0.7052260041236877,0.35882410407066345,0.1,271440,24677,240,11,22211,0,id/val,id/train,28.448519165001926
id,lstm_quantile,1,heave,30,0.5908824801445007,0.297742635011673,0.1,271440,24677,240,11,22211,0,id/val,id/train,28.448519165001926
id,lstm_quantile,1,roll_rate,30,0.6617801189422607,0.3384758234024048,0.1,271440,24677,240,11,22211,0,id/val,id/train,28.448519165001926
id,lstm_quantile,1,pitch_rate,30,0.7209823131561279,0.37637072801589966,0.1,271440,24677,240,11,22211,0,id/val,id/train,28.448519165001926
id,lstm_quantile,1,heave_rate,30,0.6753299236297607,0.3514547049999237,0.1,271440,24677,240,11,22211,0,id/val,id/train,28.448519165001926
id,lstm_quantile,1,roll,50,0.7267903685569763,0.391398549079895,0.1,271440,24677,240,11,22211,0,id/val,id/train,28.448519165001926
id,lstm_quantile,1,pitch,50,0.8047866821289062,0.4184357225894928,0.1,271440,24677,240,11,22211,0,id/val,id/train,28.448519165001926
id,lstm_quantile,1,heave,50,0.8249356150627136,0.4112904369831085,0.1,271440,24677,240,11,22211,0,id/val,id/train,28.448519165001926
id,lstm_quantile,1,roll_rate,50,0.7455633878707886,0.37103500962257385,0.1,271440,24677,240,11,22211,0,id/val,id/train,28.448519165001926
id,lstm_quantile,1,pitch_rate,50,0.8208591341972351,0.41294771432876587,0.1,271440,24677,240,11,22211,0,id/val,id/train,28.448519165001926
id,lstm_quantile,1,heave_rate,50,0.8442540168762207,0.4273766279220581,0.1,271440,24677,240,11,22211,0,id/val,id/train,28.448519165001926
id,lstm_quantile,1,roll,100,0.8955041766166687,0.4349609613418579,0.1,271440,24677,240,11,22211,0,id/val,id/train,28.448519165001926
id,lstm_quantile,1,pitch,100,0.9424006342887878,0.4529018998146057,0.1,271440,24677,240,11,22211,0,id/val,id/train,28.448519165001926
id,lstm_quantile,1,heave,100,0.9366547465324402,0.45079025626182556,0.1,271440,24677,240,11,22211,0,id/val,id/train,28.448519165001926
id,lstm_quantile,1,roll_rate,100,0.9064122438430786,0.4420260190963745,0.1,271440,24677,240,11,22211,0,id/val,id/train,28.448519165001926
id,lstm_quantile,1,pitch_rate,100,0.949760913848877,0.4566955864429474,0.1,271440,24677,240,11,22211,0,id/val,id/train,28.448519165001926
id,lstm_quantile,1,heave_rate,100,0.9563367962837219,0.4558984339237213,0.1,271440,24677,240,11,22211,0,id/val,id/train,28.448519165001926
id,lstm_quantile,1,roll,150,0.9218565821647644,0.4533092677593231,0.1,271440,24677,240,11,22211,0,id/val,id/train,28.448519165001926
id,lstm_quantile,1,pitch,150,0.973284900188446,0.4764593839645386,0.1,271440,24677,240,11,22211,0,id/val,id/train,28.448519165001926
id,lstm_quantile,1,heave,150,0.9783676862716675,0.4604690968990326,0.1,271440,24677,240,11,22211,0,id/val,id/train,28.448519165001926
id,lstm_quantile,1,roll_rate,150,0.9302186369895935,0.45339617133140564,0.1,271440,24677,240,11,22211,0,id/val,id/train,28.448519165001926
id,lstm_quantile,1,pitch_rate,150,0.974054753780365,0.46913832426071167,0.1,271440,24677,240,11,22211,0,id/val,id/train,28.448519165001926
id,lstm_quantile,1,heave_rate,150,0.9827083945274353,0.4673149287700653,0.1,271440,24677,240,11,22211,0,id/val,id/train,28.448519165001926
id,lstm_quantile,2,roll,10,0.6153772473335266,0.3096756935119629,0.1,271440,24677,240,11,22211,0,id/val,id/train,29.465226629003155
id,lstm_quantile,2,pitch,10,0.5790685415267944,0.27667829394340515,0.1,271440,24677,240,11,22211,0,id/val,id/train,29.465226629003155
id,lstm_quantile,2,heave,10,0.5601028203964233,0.27344438433647156,0.1,271440,24677,240,11,22211,0,id/val,id/train,29.465226629003155
id,lstm_quantile,2,roll_rate,10,0.6641820669174194,0.34680458903312683,0.1,271440,24677,240,11,22211,0,id/val,id/train,29.465226629003155
id,lstm_quantile,2,pitch_rate,10,0.6447640657424927,0.3205093443393707,0.1,271440,24677,240,11,22211,0,id/val,id/train,29.465226629003155
id,lstm_quantile,2,heave_rate,10,0.6125814914703369,0.2926895171403885,0.1,271440,24677,240,11,22211,0,id/val,id/train,29.465226629003155
id,lstm_quantile,2,roll,20,0.6279256343841553,0.3166498690843582,0.1,271440,24677,240,11,22211,0,id/val,id/train,29.465226629003155
id,lstm_quantile,2,pitch,20,0.6656737923622131,0.3464174270629883,0.1,271440,24677,240,11,22211,0,id/val,id/train,29.465226629003155
id,lstm_quantile,2,heave,20,0.5794254541397095,0.27869856357574463,0.1,271440,24677,240,11,22211,0,id/val,id/train,29.465226629003155
id,lstm_quantile,2,roll_rate,20,0.6482911109924316,0.3350238800048828,0.1,271440,24677,240,11,22211,0,id/val,id/train,29.465226629003155
id,lstm_quantile,2,pitch_rate,20,0.6856905221939087,0.34491339325904846,0.1,271440,24677,240,11,22211,0,id/val,id/train,29.465226629003155
id,lstm_quantile,2,heave_rate,20,0.6288987994194031,0.3046390563249588,0.1,271440,24677,240,11,22211,0,id/val,id/train,29.465226629003155
id,lstm_quantile,2,roll,30,0.6448505520820618,0.3304033577442169,0.1,271440,24677,240,11,22211,0,id/val,id/train,29.465226629003155
id,lstm_quantile,2,pitch,30,0.7626861333847046,0.38828244805336,0.1,271440,24677,240,11,22211,0,id/val,id/train,29.465226629003155
id,lstm_quantile,2,heave,30,0.6429747343063354,0.3161754608154297,0.1,271440,24677,240,11,22211,0,id/val,id/train,29.465226629003155
id,lstm_quantile,2,roll_rate,30,0.6710367202758789,0.3380724787712097,0.1,271440,24677,240,11,22211,0,id/val,id/train,29.465226629003155
id,lstm_quantile,2,pitch_rate,30,0.7530589699745178,0.38276028633117676,0.1,271440,24677,240,11,22211,0,id/val,id/train,29.465226629003155
id,lstm_quantile,2,heave_rate,30,0.727965772151947,0.3661247789859772,0.1,271440,24677,240,11,22211,0,id/val,id/train,29.465226629003155
id,lstm_quantile,2,roll,50,0.7537644505500793,0.3915727734565735,0.1,271440,24677,240,11,22211,0,id/val,id/train,29.465226629003155
id,lstm_quantile,2,pitch,50,0.7957316637039185,0.4121759384870529,0.1,271440,24677,240,11,22211,0,id/val,id/train,29.465226629003155
id,lstm_quantile,2,heave,50,0.8432641625404358,0.4096335470676422,0.1,271440,24677,240,11,22211,0,id/val,id/train,29.465226629003155
id,lstm_quantile,2,roll_rate,50,0.764936625957489,0.3817984461784363,0.1,271440,24677,240,11,22211,0,id/val,id/train,29.465226629003155
id,lstm_quantile,2,pitch_rate,50,0.8221266865730286,0.4136086404323578,0.1,271440,24677,240,11,22211,0,id/val,id/train,29.465226629003155
id,lstm_quantile,2,heave_rate,50,0.8562802672386169,0.4296708106994629,0.1,271440,24677,240,11,22211,0,id/val,id/train,29.465226629003155
id,lstm_quantile,2,roll,100,0.8952310085296631,0.44642940163612366,0.1,271440,24677,240,11,22211,0,id/val,id/train,29.465226629003155
id,lstm_quantile,2,pitch,100,0.9508273005485535,0.4537070095539093,0.1,271440,24677,240,11,22211,0,id/val,id/train,29.465226629003155
id,lstm_quantile,2,heave,100,0.9423045516014099,0.46183860301971436,0.1,271440,24677,240,11,22211,0,id/val,id/train,29.465226629003155
id,lstm_quantile,2,roll_rate,100,0.902974009513855,0.4384846091270447,0.1,271440,24677,240,11,22211,0,id/val,id/train,29.465226629003155
id,lstm_quantile,2,pitch_rate,100,0.9511564373970032,0.4576519727706909,0.1,271440,24677,240,11,22211,0,id/val,id/train,29.465226629003155
id,lstm_quantile,2,heave_rate,100,0.9427770376205444,0.46615850925445557,0.1,271440,24677,240,11,22211,0,id/val,id/train,29.465226629003155
id,lstm_quantile,2,roll,150,0.9586664438247681,0.44632217288017273,0.1,271440,24677,240,11,22211,0,id/val,id/train,29.465226629003155
id,lstm_quantile,2,pitch,150,0.9762506484985352,0.46393775939941406,0.1,271440,24677,240,11,22211,0,id/val,id/train,29.465226629003155
id,lstm_quantile,2,heave,150,0.9689490795135498,0.4668823778629303,0.1,271440,24677,240,11,22211,0,id/val,id/train,29.465226629003155
id,lstm_quantile,2,roll_rate,150,0.9607881903648376,0.4667278528213501,0.1,271440,24677,240,11,22211,0,id/val,id/train,29.465226629003155
id,lstm_quantile,2,pitch_rate,150,0.9761016368865967,0.46369224786758423,0.1,271440,24677,240,11,22211,0,id/val,id/train,29.465226629003155
id,lstm_quantile,2,heave_rate,150,0.9824663996696472,0.47689253091812134,0.1,271440,24677,240,11,22211,0,id/val,id/train,29.465226629003155
id,lstm_gaussian,0,roll,10,0.5936470031738281,0.35074374079704285,0.1,271440,24677,240,11,22211,0,id/val,id/train,30.48406177400102
id,lstm_gaussian,0,pitch,10,0.553991436958313,0.28199684619903564,0.1,271440,24677,240,11,22211,0,id/val,id/train,30.48406177400102
id,lstm_gaussian,0,heave,10,0.5251098871231079,0.28610387444496155,0.1,271440,24677,240,11,22211,0,id/val,id/train,30.48406177400102
id,lstm_gaussian,0,roll_rate,10,0.5432535409927368,0.3140476942062378,0.1,271440,24677,240,11,22211,0,id/val,id/train,30.48406177400102
id,lstm_gaussian,0,pitch_rate,10,0.6788232326507568,0.3663910925388336,0.1,271440,24677,240,11,22211,0,id/val,id/train,30.48406177400102
id,lstm_gaussian,0,heave_rate,10,0.572502076625824,0.30288779735565186,0.1,271440,24677,240,11,22211,0,id/val,id/train,30.48406177400102
id,lstm_gaussian,0,roll,20,0.5647992491722107,0.32541850209236145,0.1,271440,24677,240,11,22211,0,id/val,id/train,30.48406177400102
id,lstm_gaussian,0,pitch,20,0.6736485362052917,0.3609907031059265,0.1,271440,24677,240,11,22211,0,id/val,id/train,30.48406177400102
id,lstm_gaussian,0,heave,20,0.5583952069282532,0.2895960956811905,0.1,271440,24677,240,11,22211,0,id/val,id/train,30.48406177400102
id,lstm_gaussian,0,roll_rate,20,0.9274399876594543,0.7481226325035095,0.1,271440,24677,240,11,22211,0,id/val,id/train,30.48406177400102
id,lstm_gaussian,0,pitch_rate,20,0.7774093151092529,0.41640180349349976,0.1,271440,24677,240,11,22211,0,id/val,id/train,30.48406177400102
id,lstm_gaussian,0,heave_rate,20,0.6601753234863281,0.33632317185401917,0.1,271440,24677,240,11,22211,0,id/val,id/train,30.48406177400102
id,lstm_gaussian,0,roll,30,0.6039136052131653,0.326675146818161,0.1,271440,24677,240,11,22211,0,id/val,id/train,30.48406177400102
id,lstm_gaussian,0,pitch,30,0.817150890827179,0.43070635199546814,0.1,271440,24677,240,11,22211,0,id/val,id/train,30.48406177400102
id,lstm_gaussian,0,heave,30,0.6934148669242859,0.34948238730430603,0.1,271440,24677,240,11,22211,0,id/val,id/train,30.48406177400102
id,lstm_gaussian,0,roll_rate,30,0.750184953212738,0.40379250049591064,0.1,271440,24677,240,11,22211,0,id/val,id/train,30.48406177400102
id,lstm_gaussian,0,pitch_rate,30,0.9548038840293884,0.5656956434249878,0.1,271440,24677,240,11,22211,0,id/val,id/train,30.48406177400102
id,lstm_gaussian,0,heave_rate,30,0.7504239082336426,0.3936114013195038,0.1,271440,24677,240,11,22211,0,id/val,id/train,30.48406177400102
id,lstm_gaussian,0,roll,50,0.7604867815971375,0.4248843789100647,0.1,271440,24677,240,11,22211,0,id/val,id/train,30.48406177400102
id,lstm_gaussian,0,pitch,50,0.9067431688308716,0.4723201096057892,0.1,271440,24677,240,11,22211,0,id/val,id/train,30.48406177400102
id,lstm_gaussian,0,heave,50,0.8812741041183472,0.4266141206026077,0.1,271440,24677,240,11,22211,0,id/val,id/train,30.48406177400102
id,lstm_gaussian,0,roll_rate,50,0.8806146383285522,0.4922504425048828,0.1,271440,24677,240,11,22211,0,id/val,id/train,30.48406177400102
id,lstm_gaussian,0,pitch_rate,50,0.8919137716293335,0.4422057867050171,0.1,271440,24677,240,11,22211,0,id/val,id/train,30.48406177400102
id,lstm_gaussian,0,heave_rate,50,0.8957904577255249,0.4594327211380005,0.1,271440,24677,240,11,22211,0,id/val,id/train,30.48406177400102
id,lstm_gaussian,0,roll,100,0.9202044010162354,0.45955824851989746,0.1,271440,24677,240,11,22211,0,id/val,id/train,30.48406177400102
id,lstm_gaussian,0,pitch,100,0.9531532526016235,0.46281126141548157,0.1,271440,24677,240,11,22211,0,id/val,id/train,30.48406177400102
id,lstm_gaussian,0,heave,100,0.9310653209686279,0.4587516784667969,0.1,271440,24677,240,11,22211,0,id/val,id/train,30.48406177400102
id,lstm_gaussian,0,roll_rate,100,0.9564980268478394,0.4700663387775421,0.1,271440,24677,240,11,22211,0,id/val,id/train,30.48406177400102
id,lstm_gaussian,0,pitch_rate,100,0.9541265368461609,0.45903870463371277,0.1,271440,24677,240,11,22211,0,id/val,id/train,30.48406177400102
id,lstm_gaussian,0,heave_rate,100,0.9425988793373108,0.4575200825929642,0.1,271440,24677,240,11,22211,0,id/val,id/train,30.48406177400102
id,lstm_gaussian,0,roll,150,0.9356590509414673,0.46396593749523163,0.1,271440,24677,240,11,22211,0,id/val,id/train,30.48406177400102
id,lstm_gaussian,0,pitch,150,0.9755135178565979,0.4626156836748123,0.1,271440,24677,240,11,22211,0,id/val,id/train,30.48406177400102
id,lstm_gaussian,0,heave,150,0.9613328576087952,0.4601709246635437,0.1,271440,24677,240,11,22211,0,id/val,id/train,30.48406177400102
id,lstm_gaussian,0,roll_rate,150,0.9733806848526001,0.4813532829284668,0.1,271440,24677,240,11,22211,0,id/val,id/train,30.48406177400102
id,lstm_gaussian,0,pitch_rate,150,0.9761492013931274,0.47418299317359924,0.1,271440,24677,240,11,22211,0,id/val,id/train,30.48406177400102
id,lstm_gaussian,0,heave_rate,150,0.976159393787384,0.46517086029052734,0.1,271440,24677,240,11,22211,0,id/val,id/train,30.48406177400102
id,lstm_gaussian,1,roll,10,0.4911300241947174,0.2734128534793854,0.1,271440,24677,240,11,22211,0,id/val,id/train,31.501711978002277
id,lstm_gaussian,1,pitch,10,0.5601524114608765,0.31615546345710754,0.1,271440,24677,240,11,22211,0,id/val,id/train,31.501711978002277
id,lstm_gaussian,1,heave,10,0.49721506237983704,0.26424267888069153,0.1,271440,24677,240,11,22211,0,id/val,id/train,31.501711978002277
id,lstm_gaussian,1,roll_rate,10,0.5175086259841919,0.2817346453666687,0.1,271440,24677,240,11,22211,0,id/val,id/train,31.501711978002277
id,lstm_gaussian,1,pitch_rate,10,0.6166855692863464,0.3183191418647766,0.1,271440,24677,240,11,22211,0,id/val,id/train,31.501711978002277
id,lstm_gaussian,1,heave_rate,10,0.5432966947555542,0.2796437591314316,0.1,271440,24677,240,11,22211,0,id/val,id/train,31.501711978002277
id,lstm_gaussian,1,roll,20,0.5136464238166809,0.29122787714004517,0.1,271440,24677,240,11,22211,0,id/val,id/train,31.501711978002277
id,lstm_gaussian,1,pitch,20,0.6396180391311646,0.34340500831604004,0.1,271440,24677,240,11,22211,0,id/val,id/train,31.501711978002277
id,lstm_gaussian,1,heave,20,0.5321260690689087,0.2751075327396393,0.1,271440,24677,240,11,22211,0,id/val,id/train,31.501711978002277
id,lstm_gaussian,1,roll_rate,20,0.6020358204841614,0.3279992341995239,0.1,271440,24677,240,11,22211,0,id/val,id/train,31.501711978002277
id,lstm_gaussian,1,pitch_rate,20,0.7129098773002625,0.3754292130470276,0.1,271440,24677,240,11,22211,0,id/val,id/train,31.501711978002277
id,lstm_gaussian,1,heave_rate,20,0.6218222379684448,0.3248118460178375,0.1,271440,24677,240,11,22211,0,id/val,id/train,31.501711978002277
id,lstm_gaussian,1,roll,30,0.6337442994117737,0.34684550762176514,0.1,271440,24677,240,11,22211,0,id/val,id/train,31.501711978002277
id,lstm_gaussian,1,pitch,30,0.7684980630874634,0.3912646472454071,0.1,271440,24677,240,11,22211,0,id/val,id/train,31.501711978002277
id,lstm_gaussian,1,heave,30,0.6677531599998474,0.3423215448856354,0.1,271440,24677,240,11,22211,0,id/val,id/train,31.501711978002277
id,lstm_gaussian,1,roll_rate,30,0.7287749648094177,0.40041062235832214,0.1,271440,24677,240,11,22211,0,id/val,id/train,31.501711978002277
id,lstm_gaussian,1,pitch_rate,30,0.8146089911460876,0.4357753098011017,0.1,271440,24677,240,11,22211,0,id/val,id/train,31.501711978002277
id,lstm_gaussian,1,heave_rate,30,0.7545564770698547,0.3899999260902405,0.1,271440,24677,240,11,22211,0,id/val,id/train,31.501711978002277
id,lstm_gaussian,1,roll,50,0.8271875381469727,0.4586304873228073,0.1,271440,24677,240,11,22211,0,id/val,id/train,31.501711978002277
id,lstm_gaussian,1,pitch,50,0.8361256718635559,0.4281684160232544,0.1,271440,24677,240,11,22211,0,id/val,id/train,31.501711978002277
id,lstm_gaussian,1,heave,50,0.8449239134788513,0.4048839807510376,0.1,271440,24677,240,11,22211,0,id/val,id/train,31.501711978002277
id,lstm_gaussian,1,roll_rate,50,0.7922528386116028,0.41689130663871765,0.1,271440,24677,240,11,22211,0,id/val,id/train,31.501711978002277
id,lstm_gaussian,1,pitch_rate,50,0.8405349850654602,0.42097029089927673,0.1,271440,24677,240,11,22211,0,id/val,id/train,31.501711978002277
id,lstm_gaussian,1,heave_rate,50,0.8587847352027893,0.42851656675338745,0.1,271440,24677,240,11,22211,0,id/val,id/train,31.501711978002277
id,lstm_gaussian,1,roll,100,0.9331433176994324,0.45887187123298645,0.1,271440,24677,240,11,22211,0,id/val,id/train,31.501711978002277
id,lstm_gaussian,1,pitch,100,0.9420368075370789,0.44439807534217834,0.1,271440,24677,240,11,22211,0,id/val,id/train,31.501711978002277
id,lstm_gaussian,1,heave,100,0.9321438670158386,0.4331793487071991,0.1,271440,24677,240,11,22211,0,id/val,id/train,31.501711978002277
id,lstm_gaussian,1,roll_rate,100,0.9386326670646667,0.44485220313072205,0.1,271440,24677,240,11,22211,0,id/val,id/train,31.501711978002277
id,lstm_gaussian,1,pitch_rate,100,0.9400179982185364,0.46009358763694763,0.1,271440,24677,240,11,22211,0,id/val,id/train,31.501711978002277
id,lstm_gaussian,1,heave_rate,100,0.9349199533462524,0.46588101983070374,0.1,271440,24677,240,11,22211,0,id/val,id/train,31.501711978002277
id,lstm_gaussian,1,roll,150,0.9734594821929932,0.45883801579475403,0.1,271440,24677,240,11,22211,0,id/val,id/train,31.501711978002277
id,lstm_gaussian,1,pitch,150,0.9626829028129578,0.4657337963581085,0.1,271440,24677,240,11,22211,0,id/val,id/train,31.501711978002277
id,lstm_gaussian,1,heave,150,0.9628134369850159,0.4619835913181305,0.1,271440,24677,240,11,22211,0,id/val,id/train,31.501711978002277
