model,head,n_realizations,dof,horizon_samples,horizon_s,n_windows,n_quantiles,alpha,picp,mean_interval_width,winkler,crps,pinball,crossing_rate,picp_ci_lo,picp_ci_hi,seed,deterministic,n_params,fit_time_s,best_epoch,epochs_run,best_val_loss,val_loss_name,regime,signal_std
dlinear_quantile_conformal,quantile,384,heave,30,3.0,434304,9,0.1,0.8966392204538757,0.6857963038433424,1.2568889544515742,0.10504449108821644,0.05252224554410825,0.0,0.8800167048887415,0.9132907479553491,2,False,543600,,,,,conformal,id,0.7592379733777742
dlinear_quantile_conformal,quantile,384,heave,50,5.0,434304,9,0.1,0.8972217617152962,0.8469682167016429,1.5324261260463534,0.1418600670473593,0.07093003352367964,0.0,0.8808666279840849,0.9136605925803124,2,False,543600,,,,,conformal,id,0.7593097520603712
dlinear_quantile_conformal,quantile,384,heave,100,10.0,434304,9,0.1,0.8992848327438845,1.8092611371448015,2.81439780434933,0.2837796987809533,0.1418898493904765,0.0,0.8854624295424404,0.9135181232500738,2,False,543600,,,,,conformal,id,0.7591324816869609
dlinear_quantile_conformal,quantile,384,heave,150,15.0,434304,9,0.1,0.8989762931034483,2.423141882588781,3.695384107315309,0.3782491350370928,0.18912456751854642,0.0,0.8852800112363689,0.9130450099469496,2,False,543600,,,,,conformal,id,0.758700750262978
dlinear_quantile_conformal,quantile,384,roll_rate,10,1.0,434304,9,0.1,0.9000492742410846,0.057501389907158106,0.09080482662243601,0.007674278165513299,0.00383713908275665,0.0,0.8855029541519304,0.9153502500552608,2,False,543600,,,,,conformal,id,1.9695482829582032
dlinear_quantile_conformal,quantile,384,roll_rate,20,2.0,434304,9,0.1,0.9009288424697908,0.3772932293156761,0.5943576687986761,0.04870176192513202,0.024350880962566022,0.0,0.8863727366084586,0.916271781977601,2,False,543600,,,,,conformal,id,1.969895124963157
dlinear_quantile_conformal,quantile,384,roll_rate,30,3.0,434304,9,0.1,0.9011475832596523,0.9837299329612733,1.5971956023760303,0.13195205612939592,0.06597602806469798,0.0,0.88620695411509,0.9181100680629236,2,False,543600,,,,,conformal,id,1.9702531268505945
dlinear_quantile_conformal,quantile,384,roll_rate,50,5.0,434304,9,0.1,0.9029136273209549,1.2811735488433558,2.0443497901122716,0.17574883056210222,0.08787441528105104,0.0,0.8879387479737695,0.9199368414750958,2,False,543600,,,,,conformal,id,1.9711142946671736
dlinear_quantile_conformal,quantile,384,roll_rate,100,10.0,434304,9,0.1,0.9022113542587681,3.031348671001935,4.712671351707165,0.42192262694743926,0.2109613134737195,0.0,0.8876747048150605,0.9186909975501032,2,False,543600,,,,,conformal,id,1.972726817260997
dlinear_quantile_conformal,quantile,384,roll_rate,150,15.0,434304,9,0.1,0.9018038056292367,4.470801882220761,7.025710864489028,0.6327815039421585,0.3163907519710793,0.0,0.8865445632552313,0.9182664101643089,2,False,543600,,,,,conformal,id,1.9741281062750025
dlinear_quantile_conformal,quantile,384,pitch_rate,10,1.0,434304,9,0.1,0.9017646625405246,0.10982438250956164,0.23097890378198696,0.023468258793029956,0.011734129396514982,0.0,0.8847257335875331,0.9175973511641615,2,False,543600,,,,,conformal,id,0.923617350427682
dlinear_quantile_conformal,quantile,384,pitch_rate,20,2.0,434304,9,0.1,0.9017001915708812,0.7199226442866097,1.2739520559627124,0.12709102794233554,0.06354551397116778,0.0,0.8858942123489537,0.9163736691349837,2,False,543600,,,,,conformal,id,0.9237371608217294
dlinear_quantile_conformal,quantile,384,pitch_rate,30,3.0,434304,9,0.1,0.9013617189802534,1.4428935434664178,2.383859899292547,0.23863734857676228,0.11931867428838122,0.0,0.8858633583849101,0.9157530209254346,2,False,543600,,,,,conformal,id,0.9238676654473804
dlinear_quantile_conformal,quantile,384,pitch_rate,50,5.0,434304,9,0.1,0.9018982095490716,1.697433816122096,2.769118581097849,0.26009585876467867,0.13004792938233936,0.0,0.8863158640030946,0.9167949754089302,2,False,543600,,,,,conformal,id,0.923797316378609
