model,dof,horizon_samples,horizon_s,n_windows,rmse,mae,rmse_persistence,skill,signal_std,nrmse,n_realizations,skill_ci_lo,skill_ci_hi,seed,deterministic,n_params,fit_time_s,best_epoch,epochs_run,best_val_loss,val_loss_name,regime
damped_persistence,pitch_rate_imu,20,2.0,542880,1.3356891533533153,0.9097399440607618,1.7519309940480654,0.4187314756653744,1.2565974628813164,1.0629411508524342,480,0.4081906792399585,0.42892418859362197,0,True,6,0.1270482119944063,,,,,unseen_seastate
damped_persistence,pitch_rate_imu,30,3.0,542880,1.3452377853064108,0.920087844990446,2.206228233831898,0.6282103988335059,1.2565940558968034,1.0705428527165397,480,0.6233033224393612,0.632983775123408,0,True,6,0.1270482119944063,,,,,unseen_seastate
damped_persistence,pitch_rate_imu,50,5.0,542880,1.2473638663951137,0.8545610295834863,2.1784000592413317,0.6721229354432932,1.2561754499514726,0.9929853878638535,480,0.6682609564906539,0.6758425350784348,0,True,6,0.1270482119944063,,,,,unseen_seastate
damped_persistence,pitch_rate_imu,100,10.0,542880,1.2643607807039619,0.8581000542009941,1.6287184748195807,0.39737105632084335,1.2560080347798337,1.0066502328749771,480,0.3901065604542437,0.4038498715511737,0,True,6,0.1270482119944063,,,,,unseen_seastate
damped_persistence,pitch_rate_imu,150,15.0,542880,1.269052176668485,0.8670378725483938,1.8236128207659046,0.5157231787827233,1.2566876299596323,1.0098389977064148,480,0.5099276277314849,0.5212162265410132,0,True,6,0.1270482119944063,,,,,unseen_seastate
damped_persistence,heave_rate_imu,10,1.0,542880,0.5603350427613519,0.44109697146963767,0.43734027211668636,-0.6415594879206448,0.7288754110229594,0.768766560494797,480,-0.672243884705888,-0.612468741951911,0,True,6,0.1270482119944063,,,,,unseen_seastate
damped_persistence,heave_rate_imu,20,2.0,542880,0.7556621755470078,0.5960919261887422,0.826897160374101,0.16487330256517851,0.7289261951277793,1.0366785836452779,480,0.14961944948364492,0.17955146231098476,0,True,6,0.1270482119944063,,,,,unseen_seastate
damped_persistence,heave_rate_imu,30,3.0,542880,0.8006714678716893,0.6330074371885012,1.1292563364397514,0.4972829291313253,0.7289327181740993,1.0984161472094272,480,0.4888834513512016,0.5052070842431318,0,True,6,0.1270482119944063,,,,,unseen_seastate
damped_persistence,heave_rate_imu,50,5.0,542880,0.755371623181683,0.5988670756491032,1.3901456242628623,0.7047426364065538,0.7287870343818834,1.0364778564184354,480,0.7021570882959137,0.7070919024507206,0,True,6,0.1270482119944063,,,,,unseen_seastate
damped_persistence,heave_rate_imu,100,10.0,542880,0.7084902234700833,0.5569309722822662,0.7601176275849791,0.13122740050983694,0.728624840171366,0.9723662774157587,480,0.1025042844233605,0.1607093763599165,0,True,6,0.1270482119944063,,,,,unseen_seastate
