regime,model_a,model_b,seed,dof,horizon_samples,horizon_s,skill_diff,ci_lo,ci_hi,n_realizations,n_boot,ci_level,bootstrap_seed
id,tcn,window_mean,0,pitch_rate_imu,20,2.0,0.5300148601279505,0.5142465636197349,0.547030659638788,384,1000,0.95,0
id,tcn,window_mean,0,pitch_rate_imu,30,3.0,0.33007980606862036,0.32320215755730464,0.33743323165377603,384,1000,0.95,0
id,tcn,window_mean,0,pitch_rate_imu,50,5.0,0.30149815732585894,0.29473925333396844,0.30955597631293824,384,1000,0.95,0
id,tcn,window_mean,0,pitch_rate_imu,100,10.0,0.27807421121006387,0.259098694093409,0.2978389539077366,384,1000,0.95,0
id,tcn,window_mean,0,pitch_rate_imu,150,15.0,0.1163842861557552,0.10410649332521804,0.1291808118264701,384,1000,0.95,0
id,tcn,window_mean,0,heave_rate_imu,10,1.0,2.7582043590516894,2.649567851588828,2.8600368803794343,384,1000,0.95,0
id,tcn,window_mean,0,heave_rate_imu,20,2.0,0.8221036305187095,0.7922054618421345,0.8498508395167487,384,1000,0.95,0
id,tcn,window_mean,0,heave_rate_imu,30,3.0,0.4502395256536002,0.4366718118465078,0.463509714783383,384,1000,0.95,0
id,tcn,window_mean,0,heave_rate_imu,50,5.0,0.28223916318181136,0.2783942631030271,0.2861551957233928,384,1000,0.95,0
id,tcn,window_mean,0,heave_rate_imu,100,10.0,0.6761077476446561,0.6339770504134086,0.7178349193235444,384,1000,0.95,0
id,tcn,window_mean,0,heave_rate_imu,150,15.0,0.2353457144289648,0.22069368175324205,0.25035405565859237,384,1000,0.95,0
id,tcn,window_mean,1,roll_imu,10,1.0,4.4739250739609835,4.403007643578773,4.535376275705674,384,1000,0.95,0
id,tcn,window_mean,1,roll_imu,20,2.0,1.2615817474197741,1.2409454843475047,1.2796835471351677,384,1000,0.95,0
id,tcn,window_mean,1,roll_imu,30,3.0,0.6284100120214358,0.6187419437403591,0.6371856937510484,384,1000,0.95,0
