model,dof,horizon_samples,horizon_s,n_windows,rmse,mae,rmse_persistence,skill,n_realizations,skill_ci_lo,skill_ci_hi,seed,deterministic,n_params,fit_time_s,best_epoch,epochs_run,best_val_loss,regime
dlinear_ols,heave_rate,150,15.0,434304,0.4309065652768249,0.28994888390136453,0.6814233587032514,0.6001176934478063,384,0.5764577116519217,0.6223453402017108,0,True,60300,0.1739442580001196,,,,id
persistence,roll,10,1.0,542880,3.25942469682689,2.2059932548438312,3.25942469682689,0.0,480,0.0,0.0,0,True,0,0.0,,,,unseen_seastate
persistence,roll,20,2.0,542880,6.285602666698202,4.252477207635494,6.285602666698202,0.0,480,0.0,0.0,0,True,0,0.0,,,,unseen_seastate
persistence,roll,30,3.0,542880,8.864531895835025,5.993430301650117,8.864531895835025,0.0,480,0.0,0.0,0,True,0,0.0,,,,unseen_seastate
persistence,roll,50,5.0,542880,12.020706403631479,8.110495020546795,12.020706403631479,0.0,480,0.0,0.0,0,True,0,0.0,,,,unseen_seastate
persistence,roll,100,10.0,542880,6.564312783673568,4.3804521297379875,6.564312783673568,0.0,480,0.0,0.0,0,True,0,0.0,,,,unseen_seastate
persistence,roll,150,15.0,542880,8.758534298487419,5.946180365109693,8.758534298487419,0.0,480,0.0,0.0,0,True,0,0.0,,,,unseen_seastate
persistence,pitch,10,1.0,542880,1.2228602601407708,0.8340560525168472,1.2228602601407708,0.0,480,0.0,0.0,0,True,0,0.0,,,,unseen_seastate
persistence,pitch,20,2.0,542880,2.2574679499954007,1.5455689613890495,2.2574679499954007,0.0,480,0.0,0.0,0,True,0,0.0,,,,unseen_seastate
persistence,pitch,30,3.0,542880,2.9691366291153294,2.044096156371395,2.9691366291153294,0.0,480,0.0,0.0,0,True,0,0.0,,,,unseen_seastate
persistence,pitch,50,5.0,542880,3.3044138255161024,2.3007986933383573,3.3044138255161024,0.0,480,0.0,0.0,0,True,0,0.0,,,,unseen_seastate
persistence,pitch,100,10.0,542880,2.143658806541388,1.4905784320988573,2.143658806541388,0.0,480,0.0,0.0,0,True,0,0.0,,,,unseen_seastate
persistence,pitch,150,15.0,542880,2.6262925581694647,1.8038630675540162,2.6262925581694647,0.0,480,0.0,0.0,0,True,0,0.0,,,,unseen_seastate
persistence,heave,10,1.0,542880,0.7230439858176025,0.5712743009310001,0.7230439858176025,0.0,480,0.0,0.0,0,True,0,0.0,,,,unseen_seastate
persistence,heave,20,2.0,542880,1.3801185991770855,1.0918195939097475,1.3801185991770855,0.0,480,0.0,0.0,0,True,0,0.0,,,,unseen_seastate
persistence,heave,30,3.0,542880,1.9144386984978832,1.51744534683208,1.9144386984978832,0.0,480,0.0,0.0,0,True,0,0.0,,,,unseen_seastate
persistence,heave,50,5.0,542880,2.4740805367882084,1.9693943985942917,2.4740805367882084,0.0,480,0.0,0.0,0,True,0,0.0,,,,unseen_seastate
persistence,heave,100,10.0,542880,1.4729533632755942,1.1539622440328934,1.4729533632755942,0.0,480,0.0,0.0,0,True,0,0.0,,,,unseen_seastate
persistence,heave,150,15.0,542880,1.8518455911559912,1.4423738447332608,1.8518455911559912,0.0,480,0.0,0.0,0,True,0,0.0,,,,unseen_seastate
persistence,roll_rate,10,1.0,542880,1.7507606275566403,1.190506923311645,1.7507606275566403,0.0,480,0.0,0.0,0,True,0,0.0,,,,unseen_seastate
persistence,roll_rate,20,2.0,542880,3.368958975401052,2.289412733331698,3.368958975401052,0.0,480,0.0,0.0,0,True,0,0.0,,,,unseen_seastate
persistence,roll_rate,30,3.0,542880,4.734841225141871,3.2144823401219966,4.734841225141871,0.0,480,0.0,0.0,0,True,0,0.0,,,,unseen_seastate
persistence,roll_rate,50,5.0,542880,6.356646858286032,4.303490532971609,6.356646858286032,0.0,480,0.0,0.0,0,True,0,0.0,,,,unseen_seastate
persistence,roll_rate,100,10.0,542880,3.3400320894805207,2.240686701207135,3.3400320894805207,0.0,480,0.0,0.0,0,True,0,0.0,,,,unseen_seastate
persistence,roll_rate,150,15.0,542880,4.761033745378059,3.242668906868815,4.761033745378059,0.0,480,0.0,0.0,0,True,0,0.0,,,,unseen_seastate
persistence,pitch_rate,10,1.0,542880,0.9751166377198593,0.6415715788792883,0.9751166377198593,0.0,480,0.0,0.0,0,True,0,0.0,,,,unseen_seastate
persistence,pitch_rate,20,2.0,542880,1.75173518675313,1.1612702798141943,1.75173518675313,0.0,480,0.0,0.0,0,True,0,0.0,,,,unseen_seastate
persistence,pitch_rate,30,3.0,542880,2.2061010698625934,1.4785141357756768,2.2061010698625934,0.0,480,0.0,0.0,0,True,0,0.0,,,,unseen_seastate
persistence,pitch_rate,50,5.0,542880,2.178290159899136,1.4958081575207731,2.178290159899136,0.0,480,0.0,0.0,0,True,0,0.0,,,,unseen_seastate
persistence,pitch_rate,100,10.0,542880,1.6285109886511375,1.1025266953053143,1.6285109886511375,0.0,480,0.0,0.0,0,True,0,0.0,,,,unseen_seastate
persistence,pitch_rate,150,15.0,542880,1.8234169111921585,1.2291202357225066,1.8234169111921585,0.0,480,0.0,0.0,0,True,0,0.0,,,,unseen_seastate
persistence,heave_rate,10,1.0,542880,0.4398398830423327,0.3400396131841112,0.4398398830423327,0.0,480,0.0,0.0,0,True,0,0.0,,,,unseen_seastate
persistence,heave_rate,20,2.0,542880,0.8317851168879822,0.6448208077320698,0.8317851168879822,0.0,480,0.0,0.0,0,True,0,0.0,,,,unseen_seastate
persistence,heave_rate,30,3.0,542880,1.1362827111436415,0.8846668124949844,1.1362827111436415,0.0,480,0.0,0.0,0,True,0,0.0,,,,unseen_seastate
persistence,heave_rate,50,5.0,542880,1.4001961120139228,1.1029134331570547,1.4001961120139228,0.0,480,0.0,0.0,0,True,0,0.0,,,,unseen_seastate
persistence,heave_rate,100,10.0,542880,0.7683267045109754,0.6122377156075761,0.7683267045109754,0.0,480,0.0,0.0,0,True,0,0.0,,,,unseen_seastate
persistence,heave_rate,150,15.0,542880,1.1070364316158197,0.8492995927005812,1.1070364316158197,0.0,480,0.0,0.0,0,True,0,0.0,,,,unseen_seastate
window_mean,roll,10,1.0,542880,7.018108737628716,4.725985939852176,3.25942469682689,-3.6361585721576795,480,-3.6562380283890863,-3.6159471295907726,0,True,0,0.0,,,,unseen_seastate
window_mean,roll,20,2.0,542880,7.179845092431534,4.832400198506001,6.285602666698202,-0.304777021787743,480,-0.31134052929638545,-0.29849840561825736,0,True,0,0.0,,,,unseen_seastate
window_mean,roll,30,3.0,542880,7.13182252411556,4.79911198688446,8.864531895835025,0.35272409535263494,480,0.34916132548421613,0.35621700429701425,0,True,0,0.0,,,,unseen_seastate
window_mean,roll,50,5.0,542880,6.499464666220951,4.375934301043531,12.020706403631479,0.7076553205777212,480,0.7058306410904807,0.7091915847092916,0,True,0,0.0,,,,unseen_seastate
window_mean,roll,100,10.0,542880,5.784750613938083,3.911451496184658,6.564312783673568,0.22341186946691183,480,0.20831082165179288,0.23940080864399066,0,True,0,0.0,,,,unseen_seastate
window_mean,roll,150,15.0,542880,7.007837108253422,4.7111723076681065,8.758534298487419,0.3598155413360776,480,0.3508982374778407,0.36853936702986323,0,True,0,0.0,,,,unseen_seastate
window_mean,pitch,10,1.0,542880,1.8986577495757608,1.321250037334401,1.2228602601407708,-1.4106808001695277,480,-1.4804128979801863,-1.3432082272557857,0,True,0,0.0,,,,unseen_seastate
window_mean,pitch,20,2.0,542880,1.943162422967398,1.3531710820414198,2.2574679499954007,0.2590736834967171,480,0.23979976351158053,0.27781206104421474,0,True,0,0.0,,,,unseen_seastate
window_mean,pitch,30,3.0,542880,1.93677521694929,1.349658269048049,2.9691366291153294,0.5745014612642354,480,0.5654666415151989,0.5835804886256287,0,True,0,0.0,,,,unseen_seastate
window_mean,pitch,50,5.0,542880,1.8241105971218372,1.2718207274599491,3.3044138255161024,0.6952712209283369,480,0.6921848627545707,0.6978326908518739,0,True,0,0.0,,,,unseen_seastate
window_mean,pitch,100,10.0,542880,1.7830412029548364,1.237640133584374,2.143658806541388,0.30815081565911107,480,0.2922619659495811,0.32524294519319563,0,True,0,0.0,,,,unseen_seastate
window_mean,pitch,150,15.0,542880,1.8367194163044058,1.278831684971606,2.6262925581694647,0.5108980121482962,480,0.4992534126478573,0.5214400663782679,0,True,0,0.0,,,,unseen_seastate
window_mean,heave,10,1.0,542880,1.3946028532381247,1.1108873302690976,0.7230439858176025,-2.720246036516437,480,-2.798575361510748,-2.6423451976616703,0,True,0,0.0,,,,unseen_seastate
window_mean,heave,20,2.0,542880,1.4362641778690983,1.1445170312228883,1.3801185991770855,-0.08301841259252751,480,-0.1054850457095089,-0.06092075245032439,0,True,0,0.0,,,,unseen_seastate
window_mean,heave,30,3.0,542880,1.4456269451513808,1.1524493100009967,1.9144386984978832,0.4297969449014116,480,0.41898255636195547,0.440622861827019,0,True,0,0.0,,,,unseen_seastate
window_mean,heave,50,5.0,542880,1.3753049583944825,1.0967958340133066,2.4740805367882084,0.6909915525766708,480,0.6867157344874644,0.6948900795211501,0,True,0,0.0,,,,unseen_seastate
window_mean,heave,100,10.0,542880,1.2440057709422736,0.990842420402492,1.4729533632755942,0.2867089129907052,480,0.25269346488923866,0.31968293176129386,0,True,0,0.0,,,,unseen_seastate
window_mean,heave,150,15.0,542880,1.3681769431506676,1.0893680570304116,1.8518455911559912,0.45414789330962113,480,0.4366823415886387,0.47092792830978014,0,True,0,0.0,,,,unseen_seastate
window_mean,roll_rate,10,1.0,542880,3.6933004070457334,2.495995413025788,1.7507606275566403,-3.450161018503483,480,-3.4733688151482385,-3.4254740023266077,0,True,0,0.0,,,,unseen_seastate
window_mean,roll_rate,20,2.0,542880,3.7689178878297858,2.5460990433323327,3.368958975401052,-0.25153185018445035,480,-0.2584858965294072,-0.24441283004508407,0,True,0,0.0,,,,unseen_seastate
window_mean,roll_rate,30,3.0,542880,3.7356458569931426,2.5231079214202325,4.734841225141871,0.37752694710436674,480,0.3739463269050833,0.3810866817201996,0,True,0,0.0,,,,unseen_seastate
window_mean,roll_rate,50,5.0,542880,3.3972575502315983,2.2960429312948754,6.356646858286032,0.7143720025464866,480,0.7129479736297555,0.7156660548583421,0,True,0,0.0,,,,unseen_seastate
window_mean,roll_rate,100,10.0,542880,3.0823717778808444,2.0920485257681505,3.3400320894805207,0.1483350769801881,480,0.1337860238673988,0.16416794572106874,0,True,0,0.0,,,,unseen_seastate
window_mean,roll_rate,150,15.0,542880,3.672411600997882,2.477720512114972,4.761033745378059,0.40502299403711906,480,0.39727628319572716,0.4129382603985236,0,True,0,0.0,,,,unseen_seastate
window_mean,pitch_rate,10,1.0,542880,1.3178029309165527,0.8991136860219167,0.9751166377198593,-0.8263659642029386,480,-0.8750219916723002,-0.7808417933651571,0,True,0,0.0,,,,unseen_seastate
window_mean,pitch_rate,20,2.0,542880,1.3417744853710574,0.9168902151501639,1.75173518675313,0.41329180927114895,480,0.40049740411673207,0.42567907775954694,0,True,0,0.0,,,,unseen_seastate
window_mean,pitch_rate,30,3.0,542880,1.3262612860232637,0.907817029229802,2.2061010698625934,0.638584000199518,480,0.633408133087117,0.6436429163054794,0,True,0,0.0,,,,unseen_seastate
window_mean,pitch_rate,50,5.0,542880,1.245140104442897,0.8525384565575835,2.178290159899136,0.6732579845081277,480,0.6693656419413171,0.6769980987220404,0,True,0,0.0,,,,unseen_seastate
window_mean,pitch_rate,100,10.0,542880,1.2642368437885805,0.8575644273216638,1.6285109886511375,0.3973356541846095,480,0.39008423556943567,0.4038008118204911,0,True,0,0.0,,,,unseen_seastate
window_mean,pitch_rate,150,15.0,542880,1.2689284446187903,0.8665011947358161,1.8234169111921585,0.5157135601653577,480,0.5099156385736422,0.5212058503526653,0,True,0,0.0,,,,unseen_seastate
window_mean,heave_rate,10,1.0,542880,0.7814630307777044,0.6172877017710565,0.4398398830423327,-2.156658936021811,480,-2.231673010863854,-2.084865839770596,0,True,0,0.0,,,,unseen_seastate
window_mean,heave_rate,20,2.0,542880,0.8014567877255201,0.6338894336232942,0.8317851168879822,0.07159401339492821,480,0.0511444107143475,0.09120387721638894,0,True,0,0.0,,,,unseen_seastate
window_mean,heave_rate,30,3.0,542880,0.8026607362380264,0.6356228712335794,1.1362827111436415,0.5010106912815555,480,0.4916257175264594,0.5098427988370586,0,True,0,0.0,,,,unseen_seastate
window_mean,heave_rate,50,5.0,542880,0.7569888553730191,0.6005118745849415,1.4001961120139228,0.7077185611258547,480,0.7050186622210078,0.7101215478873468,0,True,0,0.0,,,,unseen_seastate
window_mean,heave_rate,100,10.0,542880,0.713513792436486,0.5612151767294621,0.7683267045109754,0.13759177675656975,480,0.10849785666575627,0.1670540807635398,0,True,0,0.0,,,,unseen_seastate
window_mean,heave_rate,150,15.0,542880,0.7628913798516622,0.6027573105224624,1.1070364316158197,0.52510063525281,480,0.5134640392044219,0.5357613109114682,0,True,0,0.0,,,,unseen_seastate
damped_persistence,roll,10,1.0,542880,4.297271638393294,2.89722527304217,3.25942469682689,-0.7382158686852065,480,-0.7446533807692122,-0.7318838068642974,0,True,6,0.13979679500334896,,,,unseen_seastate
damped_persistence,roll,20,2.0,542880,6.315573362976991,4.255783919856134,6.285602666698202,-0.009559035229988133,480,-0.013770399825930424,-0.005457023148484747,0,True,6,0.13979679500334896,,,,unseen_seastate
damped_persistence,roll,30,3.0,542880,7.029968966761358,4.734591925258732,8.864531895835025,0.37108029546879007,480,0.36815811855993014,0.3739311329484738,0,True,6,0.13979679500334896,,,,unseen_seastate
damped_persistence,roll,50,5.0,542880,6.653174161197719,4.480415910389257,12.020706403631479,0.6936641642148607,480,0.6919036849007394,0.6951434379860485,0,True,6,0.13979679500334896,,,,unseen_seastate
damped_persistence,roll,100,10.0,542880,5.781241441286681,3.9090480491492317,6.564312783673568,0.22435377878317198,480,0.20929085308111806,0.2403022789056836,0,True,6,0.13979679500334896,,,,unseen_seastate
damped_persistence,roll,150,15.0,542880,7.0077891122376545,4.711142919273881,8.758534298487419,0.3598243104320702,480,0.350907597670285,0.36854753141558705,0,True,6,0.13979679500334896,,,,unseen_seastate
damped_persistence,pitch,10,1.0,542880,1.442895898417799,1.001330848346455,1.2228602601407708,-0.3922471394896734,480,-0.42233910467553876,-0.3626054210810229,0,True,6,0.13979679500334896,,,,unseen_seastate
damped_persistence,pitch,20,2.0,542880,1.8904986858987152,1.3143042997727397,2.2574679499954007,0.2986907401490295,480,0.283633325021598,0.3133491918608049,0,True,6,0.13979679500334896,,,,unseen_seastate
damped_persistence,pitch,30,3.0,542880,1.960022475839276,1.365019065183326,2.9691366291153294,0.5642255760106605,480,0.555870164001334,0.5725575148021153,0,True,6,0.13979679500334896,,,,unseen_seastate
damped_persistence,pitch,50,5.0,542880,1.8313677769384802,1.276876374622844,3.3044138255161024,0.6928416854697886,480,0.6897721533910762,0.6953852916671421,0,True,6,0.13979679500334896,,,,unseen_seastate
damped_persistence,pitch,100,10.0,542880,1.7830212489308017,1.2376266645189673,2.143658806541388,0.3081663005486167,480,0.2922784975768469,0.3252572877341573,0,True,6,0.13979679500334896,,,,unseen_seastate
damped_persistence,pitch,150,15.0,542880,1.8367194306044532,1.2788316916600069,2.6262925581694647,0.5108980045323461,480,0.49925341030345755,0.5214400542594454,0,True,6,0.13979679500334896,,,,unseen_seastate
damped_persistence,heave,10,1.0,542880,0.9638374406592208,0.7674106910477356,0.7230439858176025,-0.7769620349885102,480,-0.8074671864982605,-0.7475452481123358,0,True,6,0.13979679500334896,,,,unseen_seastate
damped_persistence,heave,20,2.0,542880,1.3363203884677333,1.064668164835046,1.3801185991770855,0.06246309598994748,480,0.04612659173028581,0.07854448788247781,0,True,6,0.13979679500334896,,,,unseen_seastate
damped_persistence,heave,30,3.0,542880,1.443996996388266,1.151083107632748,1.9144386984978832,0.431082031369735,480,0.4214564407916586,0.440756783926713,0,True,6,0.13979679500334896,,,,unseen_seastate
damped_persistence,heave,50,5.0,542880,1.3861382887416847,1.1054600522451432,2.4740805367882084,0.6861042363188816,480,0.6818920493218812,0.6899426738232619,0,True,6,0.13979679500334896,,,,unseen_seastate
damped_persistence,heave,100,10.0,542880,1.2439390732385744,0.9907914678213151,1.4729533632755942,0.28678539752689314,480,0.25277942969457917,0.31974861710565283,0,True,6,0.13979679500334896,,,,unseen_seastate
damped_persistence,heave,150,15.0,542880,1.3681768096494757,1.0893679385954858,1.8518455911559912,0.4541479998337129,480,0.4366825059729301,0.4709279795622975,0,True,6,0.13979679500334896,,,,unseen_seastate
damped_persistence,roll_rate,10,1.0,542880,2.309514299859115,1.5633008810242761,1.7507606275566403,-0.7401543385405858,480,-0.7474509211806966,-0.7325095427813517,0,True,6,0.13979679500334896,,,,unseen_seastate
damped_persistence,roll_rate,20,2.0,542880,3.3518713172209935,2.2675577262271234,3.368958975401052,0.010118450979648586,480,0.005556916782686517,0.014779450053738352,0,True,6,0.13979679500334896,,,,unseen_seastate
damped_persistence,roll_rate,30,3.0,542880,3.696169228492325,2.498928716316377,4.734841225141871,0.39061346518113726,480,0.3876420545188328,0.39357005719383376,0,True,6,0.13979679500334896,,,,unseen_seastate
damped_persistence,roll_rate,50,5.0,542880,3.468155069001384,2.3443075722946434,6.356646858286032,0.7023260399525189,480,0.7009445133107449,0.7035883075786495,0,True,6,0.13979679500334896,,,,unseen_seastate
damped_persistence,roll_rate,100,10.0,542880,3.0809133731778635,2.0910495411824637,3.3400320894805207,0.1491408060611008,480,0.13461557821927236,0.16494711427869987,0,True,6,0.13979679500334896,,,,unseen_seastate
damped_persistence,roll_rate,150,15.0,542880,3.6724009788707006,2.4777143606281125,4.761033745378059,0.4050264358693395,480,0.39728003023093644,0.41294137581635315,0,True,6,0.13979679500334896,,,,unseen_seastate
damped_persistence,pitch_rate,10,1.0,542880,1.0681125330342442,0.7238368509853317,0.9751166377198593,-0.19983323872838832,480,-0.2236511004508817,-0.1777116910451147,0,True,6,0.13979679500334896,,,,unseen_seastate
damped_persistence,pitch_rate,20,2.0,542880,1.335566737165657,0.9092161501174175,1.75173518675313,0.4187080868143549,480,0.40815376551621557,0.42891256984067877,0,True,6,0.13979679500334896,,,,unseen_seastate
damped_persistence,pitch_rate,30,3.0,542880,1.345136133042323,0.9195883951414879,2.2061010698625934,0.6282237288116888,480,0.6233196056561363,0.6330013495466501,0,True,6,0.13979679500334896,,,,unseen_seastate
damped_persistence,pitch_rate,50,5.0,542880,1.2472410639806422,0.8540228219368169,2.178290159899136,0.6721544124637897,480,0.6682840505888664,0.6758733935789062,0,True,6,0.13979679500334896,,,,unseen_seastate
damped_persistence,pitch_rate,100,10.0,542880,1.2642345736075524,0.8575628359931717,1.6285109886511375,0.3973378185827482,480,0.3900865647066921,0.40380283864965294,0,True,6,0.13979679500334896,,,,unseen_seastate
damped_persistence,pitch_rate,150,15.0,542880,1.2689284462704387,0.8665011953541171,1.8234169111921585,0.5157135589046548,480,0.5099156376974843,0.5212058487539198,0,True,6,0.13979679500334896,,,,unseen_seastate
damped_persistence,heave_rate,10,1.0,542880,0.564142387653036,0.4443281413651215,0.4398398830423327,-0.6450846518942541,480,-0.6758248977818655,-0.6156208848135826,0,True,6,0.13979679500334896,,,,unseen_seastate
damped_persistence,heave_rate,20,2.0,542880,0.7611613097264426,0.6007142050517466,0.8317851168879822,0.16260354330492077,480,0.1472209368306019,0.17741226549896733,0,True,6,0.13979679500334896,,,,unseen_seastate
damped_persistence,heave_rate,30,3.0,542880,0.8068454335165509,0.6382043709410691,1.1362827111436415,0.49579413503150693,480,0.4872887514400861,0.5038130350470377,0,True,6,0.13979679500334896,,,,unseen_seastate
damped_persistence,heave_rate,50,5.0,542880,0.7615565690151355,0.6040674724259495,1.4001961120139228,0.7041806336815337,480,0.7015084151997354,0.7065615868092628,0,True,6,0.13979679500334896,,,,unseen_seastate
damped_persistence,heave_rate,100,10.0,542880,0.7134905503090258,0.5611982527646534,0.7683267045109754,0.13764796032470317,480,0.10855799552557344,0.1671065338752126,0,True,6,0.13979679500334896,,,,unseen_seastate
damped_persistence,heave_rate,150,15.0,542880,0.7628914117175356,0.602757324459066,1.1070364316158197,0.52510059557984,480,0.5134640108861397,0.5357612599623567,0,True,6,0.13979679500334896,,,,unseen_seastate
ar10,roll,10,1.0,542880,0.017473021168791302,0.01364582434823848,3.25942469682689,0.9999712621613331,480,0.9999680514503517,0.9999742979319527,0,True,54900,0.01998755800013896,,,,unseen_seastate
ar10,roll,20,2.0,542880,0.13697147271820412,0.106740754089273,6.285602666698202,0.9995251391102994,480,0.9994703534807264,0.9995761809439558,0,True,54900,0.01998755800013896,,,,unseen_seastate
ar10,roll,30,3.0,542880,0.4419241628015886,0.3425820732188416,8.864531895835025,0.997514671032736,480,0.9972178179472148,0.9977887013498173,0,True,54900,0.01998755800013896,,,,unseen_seastate
ar10,roll,50,5.0,542880,1.3974315564634063,1.0729697296705871,12.020706403631479,0.9864854648437702,480,0.9848454723439224,0.988032165703256,0,True,54900,0.01998755800013896,,,,unseen_seastate
ar10,roll,100,10.0,542880,2.0302133079753006,1.567558560753686,6.564312783673568,0.9043456318657116,480,0.8979839079654104,0.9105715333688147,0,True,54900,0.01998755800013896,,,,unseen_seastate
ar10,roll,150,15.0,542880,3.239254350807174,2.456528791826606,8.758534298487419,0.8632185411214381,480,0.8535085535035561,0.8715790780658518,0,True,54900,0.01998755800013896,,,,unseen_seastate
ar10,pitch,10,1.0,542880,0.02290425597911837,0.016910498797706168,1.2228602601407708,0.9996491845480535,480,0.9995980286668549,0.9996915640779985,0,True,54900,0.01998755800013896,,,,unseen_seastate
ar10,pitch,20,2.0,542880,0.22014391966411204,0.16227972104035604,2.2574679499954007,0.9904902258425875,480,0.9890764109176936,0.9916403930462424,0,True,54900,0.01998755800013896,,,,unseen_seastate
ar10,pitch,30,3.0,542880,0.6814613961444098,0.5004338483995442,2.9691366291153294,0.9473228643555681,480,0.9393368256643764,0.9538038297970003,0,True,54900,0.01998755800013896,,,,unseen_seastate
ar10,pitch,50,5.0,542880,1.3027297517306784,0.9909492242700918,3.3044138255161024,0.8445753842978996,480,0.8298787237235807,0.8577094199278419,0,True,54900,0.01998755800013896,,,,unseen_seastate
ar10,pitch,100,10.0,542880,1.9897790676401141,1.4550939072324647,2.143658806541388,0.13841448156137437,480,0.09829889331947131,0.1783604305688717,0,True,54900,0.01998755800013896,,,,unseen_seastate
ar10,pitch,150,15.0,542880,2.0590235122022826,1.5102412075569,2.6262925581694647,0.3853379420671511,480,0.35728340604053216,0.41123097574375855,0,True,54900,0.01998755800013896,,,,unseen_seastate
ar10,heave,10,1.0,542880,0.004876915332445468,0.003739898098055489,0.7230439858176025,0.9999545052800806,480,0.9999510519383948,0.9999574580406175,0,True,54900,0.01998755800013896,,,,unseen_seastate
ar10,heave,20,2.0,542880,0.04199532476110523,0.032127045364131995,1.3801185991770855,0.9990740893683115,480,0.9990008942680674,0.9991385783784945,0,True,54900,0.01998755800013896,,,,unseen_seastate
ar10,heave,30,3.0,542880,0.15189496965234445,0.11592166582922551,1.9144386984978832,0.9937048823100901,480,0.9931966853899334,0.994165696279457,0,True,54900,0.01998755800013896,,,,unseen_seastate
ar10,heave,50,5.0,542880,0.6073030935057977,0.46564054333661925,2.4740805367882084,0.9397463554429504,480,0.9351397829633818,0.9439862223336037,0,True,54900,0.01998755800013896,,,,unseen_seastate
ar10,heave,100,10.0,542880,1.1958378323156662,0.9181637322896119,1.4729533632755942,0.34087682015706866,480,0.3237842258164356,0.358085391195428,0,True,54900,0.01998755800013896,,,,unseen_seastate
ar10,heave,150,15.0,542880,1.410054830300729,1.1184819874199274,1.8518455911559912,0.42022103131034616,480,0.38664297196570474,0.4512407299271578,0,True,54900,0.01998755800013896,,,,unseen_seastate
ar10,roll_rate,10,1.0,542880,0.05013033047813887,0.039148957073857064,1.7507606275566403,0.9991801250966695,480,0.9990885076303376,0.9992655679688784,0,True,54900,0.01998755800013896,,,,unseen_seastate
ar10,roll_rate,20,2.0,542880,0.20659830633819076,0.1605790874101201,3.368958975401052,0.9962393573354229,480,0.9958010822422347,0.9966475958801749,0,True,54900,0.01998755800013896,,,,unseen_seastate
ar10,roll_rate,30,3.0,542880,0.4110210524254915,0.31684709335886896,4.734841225141871,0.9924644094407983,480,0.9915442511059275,0.993308223251667,0,True,54900,0.01998755800013896,,,,unseen_seastate
ar10,roll_rate,50,5.0,542880,0.6311906049120516,0.49567648175091433,6.356646858286032,0.9901402731900939,480,0.9891210301004326,0.9910947793379065,0,True,54900,0.01998755800013896,,,,unseen_seastate
ar10,roll_rate,100,10.0,542880,1.5692792688184447,1.2246301991335435,3.3400320894805207,0.7792507705535925,480,0.7639209219791645,0.7936410000798876,0,True,54900,0.01998755800013896,,,,unseen_seastate
ar10,roll_rate,150,15.0,542880,2.233891844624475,1.7083324597726004,4.761033745378059,0.7798484406836801,480,0.7646588716678092,0.7930196981903935,0,True,54900,0.01998755800013896,,,,unseen_seastate
ar10,pitch_rate,10,1.0,542880,0.07433715254457357,0.054926884390560676,0.9751166377198593,0.9941883599218417,480,0.9933011357666137,0.9948964052185202,0,True,54900,0.01998755800013896,,,,unseen_seastate
ar10,pitch_rate,20,2.0,542880,0.3470190405637288,0.2557035104904662,1.75173518675313,0.960756322131884,480,0.9545379053724103,0.9657629423323651,0,True,54900,0.01998755800013896,,,,unseen_seastate
ar10,pitch_rate,30,3.0,542880,0.5559896077305548,0.4132192424641568,2.2061010698625934,0.9364840881036403,480,0.9271488373729544,0.9441136429242755,0,True,54900,0.01998755800013896,,,,unseen_seastate
ar10,pitch_rate,50,5.0,542880,0.9091755582670171,0.7179609039289068,2.178290159899136,0.8257936246842462,480,0.8115350529653158,0.838300337462563,0,True,54900,0.01998755800013896,,,,unseen_seastate
ar10,pitch_rate,100,10.0,542880,1.3428671316618614,1.0594090118393944,1.6285109886511375,0.3200379080649468,480,0.2725448814623948,0.3587133994752805,0,True,54900,0.01998755800013896,,,,unseen_seastate
ar10,pitch_rate,150,15.0,542880,1.2896593099196418,0.9384221864417566,1.8234169111921585,0.49976043435474926,480,0.489118681187703,0.5091590689029815,0,True,54900,0.01998755800013896,,,,unseen_seastate
ar10,heave_rate,10,1.0,542880,0.014388261590556981,0.011021435808744755,0.4398398830423327,0.9989298924305389,480,0.998836729482174,0.9990135400161139,0,True,54900,0.01998755800013896,,,,unseen_seastate
ar10,heave_rate,20,2.0,542880,0.06773678053364388,0.05171765620052987,0.8317851168879822,0.993368270374108,480,0.9927470460204543,0.9939410934700219,0,True,54900,0.01998755800013896,,,,unseen_seastate
ar10,heave_rate,30,3.0,542880,0.16034860101606888,0.12234668165681561,1.1362827111436415,0.9800860435605502,480,0.9781756528507648,0.9819031409582711,0,True,54900,0.01998755800013896,,,,unseen_seastate
ar10,heave_rate,50,5.0,542880,0.29458167122244033,0.22882308801934612,1.4001961120139228,0.955737727397804,480,0.9522759573185882,0.9590288510622111,0,True,54900,0.01998755800013896,,,,unseen_seastate
ar10,heave_rate,100,10.0,542880,0.6428670163260075,0.5035842287994102,0.7683267045109754,0.29991554957606237,480,0.2745223675116287,0.32465820779982046,0,True,54900,0.01998755800013896,,,,unseen_seastate
ar10,heave_rate,150,15.0,542880,0.7775268086866021,0.6180731845069064,1.1070364316158197,0.5067047681487953,480,0.47501436797199176,0.535348089812369,0,True,54900,0.01998755800013896,,,,unseen_seastate
ar20,roll,10,1.0,542880,0.011572967038215821,0.008727251202604163,3.25942469682689,0.9999873931226243,480,0.9999856580220512,0.9999889749045092,0,True,108900,0.06362276100117015,,,,unseen_seastate
ar20,roll,20,2.0,542880,0.09772454138654538,0.07459308143749821,6.285602666698202,0.9997582795282158,480,0.9997265844482244,0.9997877489475463,0,True,108900,0.06362276100117015,,,,unseen_seastate
