model,regime,dof,horizon_samples,horizon_s,n_seeds,deterministic,n_windows,rmse_mean,rmse_std,mae_mean,mae_std,rmse_persistence,skill_mean,skill_std,skill_ci_lo,skill_ci_hi,signal_std,nrmse_mean,nrmse_std,n_params,fit_time_s_mean
ar10,id,heave,10,1.0,1,True,434304,0.002676685378200146,,0.0018734163702948633,,0.44174333995484594,0.999963284061639,,0.9999587683924072,0.9999671590347755,0.7591945699315659,0.0035256908890186392,,54900,0.047056725999937044
ar10,id,heave,20,2.0,1,True,434304,0.022389886164820353,,0.015623646985183176,,0.8382135080550518,0.9992864992065709,,0.9991992346837778,0.9993624538381386,0.7592353662201028,0.0294900463821775,,54900,0.047056725999937044
ar10,id,heave,30,3.0,1,True,434304,0.07608898186857198,,0.05297033006347123,,1.1513183823181896,0.9956323013325049,,0.9951080704986369,0.9960885829982777,0.7592379733777742,0.100217566213212,,54900,0.047056725999937044
ar10,id,heave,50,5.0,1,True,434304,0.25892802443013196,,0.17699156186065224,,1.4421558821616272,0.9677645524543634,,0.9646241279827062,0.9708248560695976,0.7593097520603712,0.34100447640443987,,54900,0.047056725999937044
ar10,id,heave,100,10.0,1,True,434304,0.4960926247024427,,0.3367042872926422,,0.8335183990732865,0.6457619901480781,,0.6117126057352389,0.6753798993677383,0.7591324816869609,0.6534994044781416,,54900,0.047056725999937044
ar10,id,heave,150,15.0,1,True,434304,0.6506137257702622,,0.4415893124846968,,1.106452908012778,0.6542353634320726,,0.6284351564986158,0.677182225428084,0.758700750262978,0.8575366843182228,,54900,0.047056725999937044
ar10,id,heave_rate,10,1.0,1,True,434304,0.007901265045487568,,0.005522148920541593,,0.2852226587419099,0.9992325939604145,,0.9991471271408976,0.9993059124628353,0.4495602477358838,0.017575542066454133,,54900,0.047056725999937044
ar10,id,heave_rate,20,2.0,1,True,434304,0.0350906669328125,,0.024445588259483623,,0.5351982235990471,0.9957011338960773,,0.9952150250499805,0.9961155806815105,0.44960586015695647,0.078047619131482,,54900,0.047056725999937044
ar10,id,heave_rate,30,3.0,1,True,434304,0.07479988634063454,,0.05174456991748781,,0.7216245802205107,0.9892556724387489,,0.9880859541229103,0.9902442100695552,0.4496495382799816,0.16635152484924642,,54900,0.047056725999937044
ar10,id,heave_rate,50,5.0,1,True,434304,0.12477620182469899,,0.08349132416799084,,0.8524864976952896,0.9785765946487438,,0.9765562614928718,0.9804037474576909,0.44959255402628673,0.27753173558431216,,54900,0.047056725999937044
