control,regime,subject_model,null_model,dof,horizon_samples,horizon_s,skill_subject,skill_null,excess,tol,passed
shuffle,unseen_seastate,shuffled,window_mean,pitch_rate,10,1.0,-0.8253702822154563,-0.8263659642029386,0.0005451711250635816,0.02,True
shuffle,unseen_seastate,shuffled,window_mean,pitch_rate,20,2.0,0.41337138563344034,0.41329180927114895,0.0001356319266525574,0.02,True
shuffle,unseen_seastate,shuffled,window_mean,pitch_rate,30,3.0,0.6393673826002906,0.638584000199518,0.0021675365816816727,0.02,True
shuffle,unseen_seastate,shuffled,window_mean,pitch_rate,50,5.0,0.6746722623253931,0.6732579845081277,0.004328423496857026,0.02,True
shuffle,unseen_seastate,shuffled,window_mean,pitch_rate,100,10.0,0.39493674201837126,0.3973356541846095,-0.003980511179888291,0.02,True
shuffle,unseen_seastate,shuffled,window_mean,pitch_rate,150,15.0,0.5156891731104438,0.5157135601653577,-5.035667511621433e-05,0.02,True
shuffle,unseen_seastate,shuffled,window_mean,heave_rate,10,1.0,-2.159642370489562,-2.156658936021811,-0.0009451241100855157,0.02,True
shuffle,unseen_seastate,shuffled,window_mean,heave_rate,20,2.0,0.07045830229550798,0.07159401339492821,-0.0012232914434053832,0.02,True
shuffle,unseen_seastate,shuffled,window_mean,heave_rate,30,3.0,0.502367942524317,0.5010106912815555,0.002720000647403409,0.02,True
shuffle,unseen_seastate,shuffled,window_mean,heave_rate,50,5.0,0.7104833548191272,0.7077185611258547,0.009459354326166847,0.02,True
shuffle,unseen_seastate,shuffled,window_mean,heave_rate,100,10.0,0.13863615941329732,0.13759177675656975,0.0012110073032464141,0.02,True
shuffle,unseen_seastate,shuffled,window_mean,heave_rate,150,15.0,0.5247363668723669,0.52510063525281,-0.0007670433095590123,0.02,True
untrained,unseen_seastate,untrained,persistence,roll,10,1.0,-4.666956679695503,0.0,-4.666956679695503,0.0,True
untrained,unseen_seastate,untrained,persistence,roll,20,2.0,-0.1186266819270616,0.0,-0.1186266819270616,0.0,True
untrained,unseen_seastate,untrained,persistence,roll,30,3.0,0.32354402955496275,0.0,0.32354402955496275,0.0,False
untrained,unseen_seastate,untrained,persistence,roll,50,5.0,0.8137339153752506,0.0,0.8137339153752506,0.0,False
untrained,unseen_seastate,untrained,persistence,roll,100,10.0,0.35465645684797265,0.0,0.35465645684797265,0.0,False
untrained,unseen_seastate,untrained,persistence,roll,150,15.0,0.4432064890583445,0.0,0.4432064890583445,0.0,False
untrained,unseen_seastate,untrained,persistence,pitch,10,1.0,-1.420873046562936,0.0,-1.420873046562936,0.0,True
untrained,unseen_seastate,untrained,persistence,pitch,20,2.0,0.2589455012081978,0.0,0.2589455012081978,0.0,False
untrained,unseen_seastate,untrained,persistence,pitch,30,3.0,0.5584775012162673,0.0,0.5584775012162673,0.0,False
untrained,unseen_seastate,untrained,persistence,pitch,50,5.0,0.7130915418895931,0.0,0.7130915418895931,0.0,False
untrained,unseen_seastate,untrained,persistence,pitch,100,10.0,0.2717034557746396,0.0,0.2717034557746396,0.0,False
untrained,unseen_seastate,untrained,persistence,pitch,150,15.0,0.5040100144807633,0.0,0.5040100144807633,0.0,False
untrained,unseen_seastate,untrained,persistence,heave,10,1.0,-3.112815262005846,0.0,-3.112815262005846,0.0,True
untrained,unseen_seastate,untrained,persistence,heave,20,2.0,-0.02360487061079608,0.0,-0.02360487061079608,0.0,True
untrained,unseen_seastate,untrained,persistence,heave,30,3.0,0.41939576723852934,0.0,0.41939576723852934,0.0,False
untrained,unseen_seastate,untrained,persistence,heave,50,5.0,0.747606266006198,0.0,0.747606266006198,0.0,False
untrained,unseen_seastate,untrained,persistence,heave,100,10.0,0.29207399904424747,0.0,0.29207399904424747,0.0,False
untrained,unseen_seastate,untrained,persistence,heave,150,15.0,0.47758785382806757,0.0,0.47758785382806757,0.0,False
untrained,unseen_seastate,untrained,persistence,roll_rate,10,1.0,-4.416173980942545,0.0,-4.416173980942545,0.0,True
untrained,unseen_seastate,untrained,persistence,roll_rate,20,2.0,-0.08719117168830137,0.0,-0.08719117168830137,0.0,True
untrained,unseen_seastate,untrained,persistence,roll_rate,30,3.0,0.3514135682473717,0.0,0.3514135682473717,0.0,False
untrained,unseen_seastate,untrained,persistence,roll_rate,50,5.0,0.8145523136302844,0.0,0.8145523136302844,0.0,False
untrained,unseen_seastate,untrained,persistence,roll_rate,100,10.0,0.2911128161770502,0.0,0.2911128161770502,0.0,False
untrained,unseen_seastate,untrained,persistence,roll_rate,150,15.0,0.4733365539174892,0.0,0.4733365539174892,0.0,False
untrained,unseen_seastate,untrained,persistence,pitch_rate,10,1.0,-0.7334269132123341,0.0,-0.7334269132123341,0.0,True
untrained,unseen_seastate,untrained,persistence,pitch_rate,20,2.0,0.39544035382179776,0.0,0.39544035382179776,0.0,False
untrained,unseen_seastate,untrained,persistence,pitch_rate,30,3.0,0.6226405315844943,0.0,0.6226405315844943,0.0,False
untrained,unseen_seastate,untrained,persistence,pitch_rate,50,5.0,0.667915679816355,0.0,0.667915679816355,0.0,False
untrained,unseen_seastate,untrained,persistence,pitch_rate,100,10.0,0.35701664003319034,0.0,0.35701664003319034,0.0,False
untrained,unseen_seastate,untrained,persistence,pitch_rate,150,15.0,0.49133189756168405,0.0,0.49133189756168405,0.0,False
untrained,unseen_seastate,untrained,persistence,heave_rate,10,1.0,-2.3885074171973373,0.0,-2.3885074171973373,0.0,True
