model,head,regime,dof,horizon_samples,horizon_s,n_seeds,deterministic,n_windows,n_quantiles,alpha,picp_mean,picp_std,picp_ci_lo,picp_ci_hi,mean_interval_width_mean,mean_interval_width_std,width_ratio_mean,width_ratio_std,signal_std,winkler_mean,winkler_std,crps_mean,crps_std,pinball_mean,pinball_std,crossing_rate_mean,crossing_rate_std,n_params,val_loss_name,fit_time_s_mean
tcn_quantile,quantile,unseen_seastate,pitch,50,5.0,3,False,542880,9,0.1,0.6566853325474015,0.02138679507921534,0.6281114150456824,0.6898937150014737,1.058143521485216,0.045368413869059564,0.17876479344020732,0.007664626744232808,1.799307264730753,4.036351847192497,0.37369175675582694,0.38321456873787846,0.017289693709178273,0.19160728436893917,0.008644846854589073,5.0348757245308965e-05,6.341856436622142e-05,664804,pinball,4568.147537712648
tcn_quantile,quantile,unseen_seastate,pitch,100,10.0,3,False,542880,9,0.1,0.6582535121328225,0.017702409733796363,0.6322779435602712,0.6870304671382257,3.0852628878166612,0.1113986679571407,0.5214109540719625,0.018826429984701545,1.7986835875269107,8.855858505306077,0.5970073625930886,0.944625395789299,0.04718692344428068,0.47231269789464947,0.023593461722140392,2.7630415561450043e-05,4.785728358667322e-05,664804,pinball,4568.147537712648
tcn_quantile,quantile,unseen_seastate,pitch,150,15.0,3,False,542880,9,0.1,0.7396576284507318,0.01179431370948828,0.7173579336133216,0.7628049476864132,5.1293370894813926,0.22604364213626255,0.8666643753153115,0.03819284412166189,1.799090637361259,10.614382418199497,0.5415367027761485,1.2645289211020925,0.052436800880193035,0.6322644605510461,0.026218400440096597,3.8682581786030064e-05,5.7694001486022046e-05,664804,pinball,4568.147537712648
tcn_quantile,quantile,unseen_seastate,pitch_rate,10,1.0,3,False,542880,9,0.1,0.791539566755084,0.011905464530811394,0.7700758454907162,0.8053929045092838,0.24166210128887777,0.012033133485295942,0.05847387191125535,0.0029116022014107025,1.256288669542056,0.5183136109316966,0.03714041171139549,0.05985664043341268,0.003823722044438469,0.02992832021670634,0.001911861022219246,0.022640976520286866,0.038487012173519325,664804,pinball,4568.147537712648
tcn_quantile,quantile,unseen_seastate,pitch_rate,20,2.0,3,False,542880,9,0.1,0.6911613370665095,0.025534446512961124,0.6563614887267905,0.7256031259210138,0.3853464049179584,0.008284735352907942,0.09322689329451413,0.002004326831291643,1.2564720932103475,1.165717867797066,0.12117164124170256,0.12101044659394793,0.0076059867336473715,0.06050522329697395,0.00380299336682368,0.00799808429118774,0.005705804134300473,664804,pinball,4568.147537712648
tcn_quantile,quantile,unseen_seastate,pitch_rate,30,3.0,3,False,542880,9,0.1,0.7276463798015523,0.016856201607294386,0.700388483642794,0.7464948975832597,0.524524258866926,0.017456071827102064,0.1268983212625063,0.004223153025337915,1.2564709426767824,1.2939700918719348,0.13087321502077887,0.14232061553797784,0.008513995874117896,0.07116030776898889,0.004256997937059005,0.008948570586501621,0.01538620623469705,664804,pinball,4568.147537712648
tcn_quantile,quantile,unseen_seastate,pitch_rate,50,5.0,3,False,542880,9,0.1,0.6521250859612928,0.022432519626722935,0.6151841106690245,0.6842787080017683,1.0112470223937202,0.02600837319745229,0.2447333138047528,0.006294322967909832,1.2560499558821334,3.5269632110821063,0.22737458980950237,0.34911395268076567,0.01573302032153242,0.17455697634038278,0.007866510160766319,0.0011733716475095786,0.001968599404991933,664804,pinball,4568.147537712648
tcn_quantile,quantile,unseen_seastate,pitch_rate,100,10.0,3,False,542880,9,0.1,0.6645145642990471,0.015619851472428501,0.636666620615974,0.6887785514294135,2.6471354853962246,0.12594744774868386,0.6407210070332013,0.03048471678158904,1.2558852337264772,6.923302142003475,0.42358058199460175,0.7672085499423656,0.03231244030982415,0.38360427497118293,0.016156220154912287,0.0004887513508203163,0.0007349582817637925,664804,pinball,4568.147537712648
tcn_quantile,quantile,unseen_seastate,pitch_rate,150,15.0,3,False,542880,9,0.1,0.8053860890067787,0.008571893882101111,0.7857441331417624,0.8233446157530209,4.111920426486552,0.20586345157232014,0.99472578297519,0.04980098392279065,1.2565624407980214,6.528181545442876,0.2104368766552067,0.8349370309222007,0.03249170250851838,0.41746851546110025,0.016245851254259095,0.0001743786226544847,3.276186651919172e-05,664804,pinball,4568.147537712648
tcn_quantile,quantile,unseen_seastate,roll,10,1.0,3,False,542880,9,0.1,0.8806906375871894,0.01581770998233276,0.8583662595785441,0.902639119142352,0.27955290800265403,0.06355716828607359,0.013581275519092642,0.003087742566778477,6.257000679431415,0.4298461332765828,0.03882304611239743,0.05141796802953489,0.008564355125890714,0.02570898401476744,0.004282177562945359,0.061240667059632575,0.05359918293808093,664804,pinball,4568.147537712648
