model,head,regime,dof,horizon_samples,horizon_s,picp_id,picp_ood,picp_delta,width_id,width_ood,width_delta,width_ratio_id,width_ratio_ood
lstm_quantile,quantile,unseen_heading,roll,10,1.0,0.9854426085568329,0.1507061106199037,-0.8347364979369292,0.2289755683129632,0.3679554551812432,0.13897988686827997,0.0188995632773823,0.0221192474285406
lstm_quantile,quantile,unseen_heading,roll,20,2.0,0.979138268739562,0.1038707142155418,-0.8752675545240202,0.2251671482209998,0.3700722911740919,0.1449051429530921,0.0185808025516389,0.0222403571611133
lstm_quantile,quantile,unseen_heading,roll,30,3.0,0.978964043619216,0.0924280381176932,-0.8865360055015228,0.2371654170763648,0.3980264011090673,0.1608609840327025,0.0195664482030297,0.0239174097785103
lstm_quantile,quantile,unseen_heading,roll,50,5.0,0.9543315281461834,0.1154859269083407,-0.8388456012378427,0.2595985269590794,0.4821315967338861,0.2225330697748067,0.021408762642512,0.0289716101678166
lstm_quantile,quantile,unseen_heading,roll,100,10.0,0.9248913203654584,0.3644224629138422,-0.5604688574516161,0.7617095311580963,1.6292402995691473,0.867530768411051,0.0627475852221504,0.0978319297751041
lstm_quantile,quantile,unseen_heading,roll,150,15.0,0.9203844925827684,0.5085169220945083,-0.41186757048826017,1.720918574156807,2.987963270082395,1.2670446959255879,0.1416244452419393,0.1793180030869498
lstm_quantile,quantile,unseen_heading,roll_rate,10,1.0,0.9762539603595638,0.1239727625503487,-0.8522811978092151,0.133049617937418,0.2044373869994294,0.07138776906201139,0.0205347654861275,0.0227361830832951
lstm_quantile,quantile,unseen_heading,roll_rate,20,2.0,0.978727650063857,0.1044890215148836,-0.8742386285489734,0.1380357618836273,0.222216897547246,0.0841811356636187,0.0213005716451191,0.0247137926798099
lstm_quantile,quantile,unseen_heading,roll_rate,30,3.0,0.9813333517536104,0.1014981825326653,-0.8798351692209451,0.1439415837530292,0.2522062421548233,0.10826465840179408,0.0222078747259082,0.0280451280210495
lstm_quantile,quantile,unseen_heading,roll_rate,50,5.0,0.9650413842224188,0.2194591806660772,-0.7455822035563416,0.1796685633439149,0.4895978126489455,0.3099292493050306,0.0277078632274718,0.0544156100907952
lstm_quantile,quantile,unseen_heading,roll_rate,100,10.0,0.92187039493074,0.5022577119559878,-0.4196126829747522,0.5957860563864095,1.3654534337781925,0.769667377391783,0.0918049575259478,0.1516991237931988
lstm_quantile,quantile,unseen_heading,roll_rate,150,15.0,0.9154616735435702,0.5986510217113665,-0.3168106518322037,1.1971252822695435,2.194556591845473,0.9974313095759295,0.1843346669592195,0.2437255185626496
tcn_gaussian,gaussian,unseen_heading,heave,10,1.0,0.9936795424403184,0.3843685529030356,-0.6093109895372828,0.0174404057042832,0.0294633704755269,0.012022964771243701,0.0069830674633169,0.0114901541509553
tcn_gaussian,gaussian,unseen_heading,heave,20,2.0,0.9926357267413302,0.2369952844090775,-0.7556404423322527,0.0392527188592421,0.0677564374066983,0.028503718547456203,0.0157157843689475,0.026421407834179
tcn_gaussian,gaussian,unseen_heading,heave,30,3.0,0.978041494744081,0.23987560172905,-0.738165893015031,0.0858668894196388,0.1502376333258605,0.06437074390622169,0.0343787876055739,0.0585805992882454
tcn_gaussian,gaussian,unseen_heading,heave,50,5.0,0.951658285440613,0.4613137341585617,-0.49034455128205134,0.2430332091658011,0.48234059183848,0.2393073826726789,0.0972947466385518,0.1880380284739485
tcn_gaussian,gaussian,unseen_heading,heave,100,10.0,0.9220960433244916,0.6329888741526672,-0.28910716917182433,0.6934490612683385,1.291348281127332,0.5978992198589935,0.2776768907609046,0.5033610196806756
tcn_gaussian,gaussian,unseen_heading,heave,150,15.0,0.9067811179880144,0.8159169613910994,-0.09086415659691505,1.2366123051419546,2.3452861702507266,1.108673865108772,0.4954568049897303,0.9140950806858134
tcn_gaussian,gaussian,unseen_heading,heave_rate,10,1.0,0.9921990126731508,0.2257883878573533,-0.7664106248157975,0.0175038514628185,0.0272119599358536,0.0097081084730351,0.0118355505576654,0.0184220910487685
tcn_gaussian,gaussian,unseen_heading,heave_rate,20,2.0,0.9812212950682778,0.2278268985165537,-0.7533943965517241,0.041300011669528,0.067517033855327,0.026217022185798994,0.0279229281439526,0.0457033306261517
tcn_gaussian,gaussian,unseen_heading,heave_rate,30,3.0,0.959826143285195,0.3488640829158071,-0.6109620603693879,0.0753467259120713,0.1322702618166157,0.056923535904544395,0.0509369552069955,0.0895271639728058
tcn_gaussian,gaussian,unseen_heading,heave_rate,50,5.0,0.9426354197367128,0.5136598634443462,-0.4289755562923666,0.1341241603496344,0.2573659061157101,0.12324174576607569,0.0906839969643072,0.1741882458048826
tcn_gaussian,gaussian,unseen_heading,heave_rate,100,10.0,0.9187466229492092,0.7078372138716965,-0.21090940907751266,0.4595773226800136,0.7623992135978401,0.3028218909178265,0.3108721041233633,0.516008529995622
tcn_gaussian,gaussian,unseen_heading,heave_rate,150,15.0,0.9033910195009334,0.8095607377934965,-0.0938302817074369,0.8087881997989572,1.3411949048365983,0.5324067050376411,0.5473893527703492,0.9077861594592624
tcn_gaussian,gaussian,unseen_heading,pitch,10,1.0,0.9768917624521072,0.4246733470871402,-0.552218415364967,0.0533469266160917,0.0779036874328756,0.024556760816783894,0.0130638026163859,0.253767112909786
tcn_gaussian,gaussian,unseen_heading,pitch,20,2.0,0.9716864991649472,0.3679953826505551,-0.6036911165143921,0.1576938785124856,0.2447224297395585,0.0870285512270729,0.0386147459222714,0.7972119918045126
tcn_gaussian,gaussian,unseen_heading,pitch,30,3.0,0.9677192319972492,0.3417483298948816,-0.6259709021023676,0.2633857537102857,0.4621974490631066,0.1988116953528209,0.0644946227378431,1.5057235373993771
tcn_gaussian,gaussian,unseen_heading,pitch,50,5.0,0.9508953789664996,0.4832142155418018,-0.4676811634246978,0.5618929330212382,0.9094710898654008,0.3475781568441626,0.1375763238457736,2.9631497308158217
tcn_gaussian,gaussian,unseen_heading,pitch,100,10.0,0.917566957707044,0.8322090824245997,-0.08535787528244432,1.621436554972254,2.5837065476606687,0.9622699926884146,0.3971061891375659,8.420440258593397
tcn_gaussian,gaussian,unseen_heading,pitch,150,15.0,0.9055807299341782,0.9055095048629532,-7.122507122492294e-05,2.482229931381927,3.917747599377126,1.435517667995199,0.6082564381169945,12.765990900451207
tcn_gaussian,gaussian,unseen_heading,pitch_rate,10,1.0,0.9753206663228214,0.3814078003733176,-0.5939128659495039,0.0864165347718719,0.1160216086461939,0.029605073874322,0.0284411735446356,0.5362730766717514
tcn_gaussian,gaussian,unseen_heading,pitch_rate,20,2.0,0.9685819149720012,0.3782124963159446,-0.5903694186560566,0.1639972370093649,0.2607911306924409,0.09679389368307603,0.0539673214866683,1.2054987594186584
tcn_gaussian,gaussian,unseen_heading,pitch_rate,30,3.0,0.956212698938992,0.4600286128303369,-0.49618408610865505,0.2483514673610163,0.3687637452708146,0.12041227790979833,0.0817146096483025,1.7047710806159513
tcn_gaussian,gaussian,unseen_heading,pitch_rate,50,5.0,0.932769058846645,0.6154441742803812,-0.31732488456626373,0.562542618829184,0.7783805786390046,0.21583795980982057,0.1851064201503778,3.5990891482444134
tcn_gaussian,gaussian,unseen_heading,pitch_rate,100,10.0,0.9139834463110326,0.8997599223892326,-0.01422352392179993,1.413116182576393,2.0226035793584285,0.6094873967820356,0.4650390768547326,9.354539515520672
tcn_gaussian,gaussian,unseen_heading,pitch_rate,150,15.0,0.9014054671382258,0.9259062776304156,0.024500810492189773,2.012131150945583,2.8963800017555905,0.8842488508100077,0.6623779773316736,13.394723806224516
tcn_gaussian,gaussian,unseen_heading,roll,10,1.0,0.9953312272816582,0.1292317516455447,-0.8660994756361136,0.0567256374764266,0.1071950832572873,0.0504694457808607,0.0046821142658776,0.0064439174261543
tcn_gaussian,gaussian,unseen_heading,roll,20,2.0,0.984876185037823,0.106192897141173,-0.8786832878966501,0.1010684423304565,0.2062130398019082,0.10514459747145169,0.0083401721164969,0.0123928534122967
tcn_gaussian,gaussian,unseen_heading,roll,30,3.0,0.9742922008547008,0.1137875773651635,-0.8605046234895373,0.1746599359807477,0.3640147215747485,0.18935478559400082,0.0144096666058669,0.0218736476702406
tcn_gaussian,gaussian,unseen_heading,roll,50,5.0,0.9647535673936536,0.1755243638864328,-0.7892292035072208,0.2980914179475682,0.6962580241936157,0.3981666062460475,0.0245832227453867,0.0418386104329219
tcn_gaussian,gaussian,unseen_heading,roll,100,10.0,0.932620929118774,0.4345521416642106,-0.49806878745456346,1.0728231591435666,2.147548662194016,1.0747255030504494,0.0883762902432235,0.1289550902736352
tcn_gaussian,gaussian,unseen_heading,roll,150,15.0,0.91654002726201,0.5516044061302682,-0.3649356211317418,2.2330433449346967,4.263943944231323,2.030900599296626,0.1837701851074126,0.2558940134940712
tcn_gaussian,gaussian,unseen_heading,roll_rate,10,1.0,0.9818944026918164,0.1043422733077905,-0.8775521293840258,0.0505755528251767,0.1033041810971974,0.0527286282720207,0.0078057880413062,0.0114888123408773
tcn_gaussian,gaussian,unseen_heading,roll_rate,20,2.0,0.9738339964633068,0.1163572060123784,-0.8574767904509284,0.0950832756083008,0.1945022721581585,0.0994189965498577,0.0146724884675516,0.0216315180480219
tcn_gaussian,gaussian,unseen_heading,roll_rate,30,3.0,0.965555616956479,0.1403330386089006,-0.8252225783475784,0.1207971310298529,0.2722122934744527,0.1514151624445998,0.0186370573618455,0.0302697845785595
tcn_gaussian,gaussian,unseen_heading,roll_rate,50,5.0,0.9494969729344728,0.2374042145593869,-0.7120927583750859,0.2671735727909388,0.507954725682645,0.2407811528917062,0.0412025825503828,0.0564558614896074
tcn_gaussian,gaussian,unseen_heading,roll_rate,100,10.0,0.9236379740151291,0.4643150112977698,-0.45932296271735934,0.8382219386307633,1.4259802017765877,0.5877582631458244,0.1291620182252225,0.158423525698275
tcn_gaussian,gaussian,unseen_heading,roll_rate,150,15.0,0.9121629089301504,0.574363886432852,-0.33779902249729843,1.502147677732789,2.5698720359078666,1.0677243581750777,0.2313023507226308,0.285407720593154
tcn_quantile,quantile,unseen_heading,heave,10,1.0,0.9928805629236664,0.4378929659102073,-0.5549875970134591,0.029807716809082,0.0442851998934173,0.014477483084335302,0.0119348884959795,0.0172703857423202
tcn_quantile,quantile,unseen_heading,heave,20,2.0,0.992029392622065,0.2476950093329403,-0.7443343832891247,0.0601538587264927,0.0807290558548706,0.020575197128377902,0.0240840660259921,0.0314800392471475
tcn_quantile,quantile,unseen_heading,heave,30,3.0,0.9860305223990568,0.1816779644365851,-0.8043525579624716,0.1037994096434228,0.1324295711561618,0.028630161512739005,0.0415584852535608,0.0516368866446857
tcn_quantile,quantile,unseen_heading,heave,50,5.0,0.9579841155810984,0.2059730818351508,-0.7520110337459476,0.240151115332782,0.2974176509296574,0.05726653559687539,0.0961409430483567,0.1159467597387978
tcn_quantile,quantile,unseen_heading,heave,100,10.0,0.9215119670399844,0.2661171284016111,-0.6553948386383732,0.6378688116327921,0.6579594486188572,0.02009063698606517,0.2554209648846976,0.2564692606987458
tcn_quantile,quantile,unseen_heading,heave,150,15.0,0.9038576665193044,0.4249637734551528,-0.47889389306415164,1.1279137793567886,1.2034386782395412,0.0755248988827526,0.451906029966163,0.4690503826951739
tcn_quantile,quantile,unseen_heading,heave_rate,10,1.0,0.9866314839375184,0.2409102072895176,-0.7457212766480008,0.0309224391925453,0.0379742080134715,0.0070517688209261985,0.0209087750320051,0.0257079724936433
tcn_quantile,quantile,unseen_heading,heave_rate,20,2.0,0.9847457080754496,0.1792243835347283,-0.8055213245407213,0.0528402799411237,0.0652721984899105,0.012431918548786808,0.035725300799151,0.0441837666428353
tcn_quantile,quantile,unseen_heading,heave_rate,30,3.0,0.9683516615089892,0.185970502996365,-0.7823811585126242,0.082174644545543,0.0967111519938383,0.014536507448295294,0.0555528609597688,0.0654589704718015
tcn_quantile,quantile,unseen_heading,heave_rate,50,5.0,0.9524043066607722,0.2556439728853522,-0.69676033377542,0.1337473153354811,0.1461319860305071,0.012384670695025995,0.0904292045985589,0.098903831850958
tcn_quantile,quantile,unseen_heading,heave_rate,100,10.0,0.9169230155221536,0.332946507515473,-0.5839765080066806,0.4321658375693691,0.3938898575494262,-0.03827598001994292,0.2923301403819855,0.2665933053827591
tcn_quantile,quantile,unseen_heading,heave_rate,150,15.0,0.9003209733274389,0.4463638373121131,-0.4539571360153258,0.7554246742277247,0.6787890144236514,-0.07663565980407339,0.5112728197506513,0.4594375286281431
tcn_quantile,quantile,unseen_heading,pitch,10,1.0,0.988674599665979,0.4815643727281658,-0.5071102269378132,0.0719179425463241,0.092032812035893,0.020114869489568907,0.0176115451366669,0.2997919838318424
tcn_quantile,quantile,unseen_heading,pitch,20,2.0,0.983364187297377,0.2902366391590529,-0.6931275481383241,0.1721602217871334,0.193742817233777,0.02158259544664362,0.0421571419571984,0.6311399302022789
tcn_quantile,quantile,unseen_heading,pitch,30,3.0,0.9784406007466352,0.2385794282346006,-0.7398611725120345,0.2743076607202371,0.3197774705501868,0.04546980982994969,0.067169043287405,1.0417549147306324
tcn_quantile,quantile,unseen_heading,pitch,50,5.0,0.961241434571176,0.2925870665094803,-0.6686543680616956,0.527438357508958,0.5578558813761813,0.030417523867223295,0.1291403148481895,1.817551457274464
tcn_quantile,quantile,unseen_heading,pitch,100,10.0,0.9166375012280183,0.5002928824049514,-0.41634461882306695,1.474605008736546,1.3314859776656245,-0.1431190310709216,0.3611456604372394,4.339385268129413
tcn_quantile,quantile,unseen_heading,pitch,150,15.0,0.9047410723057276,0.6466904902249729,-0.2580505820807547,2.2714139262158537,2.1121092219115454,-0.15930470430430832,0.5565971656301061,6.882313478277335
tcn_quantile,quantile,unseen_heading,pitch_rate,10,1.0,0.9850427350427352,0.2896840308478239,-0.6953587041949113,0.0932374766729352,0.0993574571630528,0.00611998049011761,0.0306860632854489,0.4592483233498075
tcn_quantile,quantile,unseen_heading,pitch_rate,20,2.0,0.9714501056095884,0.292428652126928,-0.6790214534826604,0.1727495192719129,0.1881166631445856,0.015367143872672712,0.0568474750747316,0.8695633300283424
tcn_quantile,quantile,unseen_heading,pitch_rate,30,3.0,0.9706365433736124,0.3271072796934866,-0.6435292636801258,0.2443555524592101,0.2462657037903944,0.001910151331184301,0.0803998413891955,1.1384705122275072
tcn_quantile,quantile,unseen_heading,pitch_rate,50,5.0,0.9459265092346988,0.4638950289812358,-0.482031480253463,0.5214573459741053,0.4373275313385864,-0.08412981463551894,0.1715871817415019,2.022122359503528
tcn_quantile,quantile,unseen_heading,pitch_rate,100,10.0,0.9145030516258964,0.6657867914333432,-0.24871626019255322,1.3028708583822646,1.0308121900844327,-0.2720586682978319,0.4287587027263184,4.767505339965791
tcn_quantile,quantile,unseen_heading,pitch_rate,150,15.0,0.9009994535317812,0.7381606739365361,-0.16283877959524518,1.8681285105072645,1.507516718842479,-0.3606117916647855,0.6149734243734191,6.97172680032362
tcn_quantile,quantile,unseen_heading,roll,10,1.0,0.991571188230671,0.1869252873563218,-0.8046459008743492,0.1112395817531852,0.1533478133200353,0.042108231566850104,0.0091816761490481,0.0092183392790868
tcn_quantile,quantile,unseen_heading,roll,20,2.0,0.9892510008350528,0.0945918066607721,-0.8946591941742807,0.196250671621663,0.2174978957694834,0.021247224147820404,0.0161946136851617,0.0130710431422933
tcn_quantile,quantile,unseen_heading,roll,30,3.0,0.98361286103743,0.0811861430395913,-0.9024267179978387,0.2937802137538962,0.3233148582957636,0.02953464454186744,0.0242372408521928,0.0194279925447001
tcn_quantile,quantile,unseen_heading,roll,50,5.0,0.9751257183908044,0.0830711513901169,-0.8920545670006875,0.4092772135820268,0.4584820091133104,0.049204795531283596,0.0337525748824741,0.0275504906273955
tcn_quantile,quantile,unseen_heading,roll,100,10.0,0.9367900518223796,0.1497771146478043,-0.7870129371745753,1.0699452439044588,1.030306864998306,-0.03963837890615274,0.088139215315917,0.0618674291876881
tcn_quantile,quantile,unseen_heading,roll,150,15.0,0.9222457080754496,0.1846356469201296,-0.73761006115532,2.1321123663509343,2.107423354281309,-0.02468901206962526,0.1754639851138103,0.1264737593438038
tcn_quantile,quantile,unseen_heading,roll_rate,10,1.0,0.9804553185479912,0.0960721829256312,-0.8843831356223599,0.1086739449351956,0.1084209626300111,-0.0002529823051845015,0.0167726447342843,0.012057867167075
tcn_quantile,quantile,unseen_heading,roll_rate,20,2.0,0.9744449356518322,0.0907616170547205,-0.8836833185971117,0.1638174739902952,0.1760559153358073,0.012238441345512108,0.0252789986727824,0.0195800114198706
tcn_quantile,quantile,unseen_heading,roll_rate,30,3.0,0.9734087950682778,0.0910980941153355,-0.8823107009529423,0.1920226143739357,0.2091954488368238,0.017172834462888115,0.0296260055876175,0.0232623629531266
tcn_quantile,quantile,unseen_heading,roll_rate,50,5.0,0.9593694739168876,0.1056593231162196,-0.853710150800668,0.3243959515896795,0.3100136646502867,-0.014382286939392808,0.050027219514119,0.0344560009513859
tcn_quantile,quantile,unseen_heading,roll_rate,100,10.0,0.9249857242852932,0.1528833873661459,-0.7721023369191473,0.8296393280787641,0.6493643890970024,-0.1802749389817616,0.1278395196726934,0.0721430745360174
tcn_quantile,quantile,unseen_heading,roll_rate,150,15.0,0.9146258534728364,0.2252744621279103,-0.6893513913449261,1.4414394787912217,1.2813672820426063,-0.1600721967486154,0.2219544355133118,0.1423075196354004
dlinear_gaussian,gaussian,unseen_seastate,heave,10,1.0,0.9623911668631496,0.4133227723744965,-0.5490683944886532,0.0726154981555236,0.0419760569060926,-0.030639441249430993,0.0290749499237767,0.0097759361574371
dlinear_gaussian,gaussian,unseen_seastate,heave,20,2.0,0.9443569481284998,0.3383589989193438,-0.6059979492091561,0.3961823326952836,0.2191099765115304,-0.17707235618375317,0.1586212698731246,0.0510306939602038
dlinear_gaussian,gaussian,unseen_seastate,heave,30,3.0,0.922431445868946,0.2842224187051773,-0.6382090271637687,0.8291633206551996,0.4172924387165231,-0.4118708819386765,0.331974639861799,0.0971920835475808
dlinear_gaussian,gaussian,unseen_seastate,heave,50,5.0,0.9195601851851852,0.3830502750761371,-0.5365099101090481,0.9750872234329716,0.5198199699044506,-0.45526725352852104,0.3903617315511704,0.1210653703846744
dlinear_gaussian,gaussian,unseen_seastate,heave,100,10.0,0.9071633387366146,0.4314507810197465,-0.4757125577168681,1.877813868026161,1.1247929205070382,-0.7530209475191227,0.7519305244245476,0.2620329215967773
dlinear_gaussian,gaussian,unseen_seastate,heave,150,15.0,0.8855901242754691,0.3825130169957756,-0.5030771072796936,2.2598974757807784,1.3240674145651097,-0.9358300612156687,0.9054426988142972,0.308481729999624
dlinear_gaussian,gaussian,unseen_seastate,heave_rate,10,1.0,0.9701115654779447,0.5541844729344729,-0.4159270925434718,0.0430817399064153,0.0282632948953974,-0.014818445011017898,0.0291305094685982,0.0116993989539422
dlinear_gaussian,gaussian,unseen_seastate,heave_rate,20,2.0,0.9550568265546714,0.4632969839866391,-0.4917598425680323,0.2350504600740056,0.1475351109121901,-0.0875153491618155,0.1589175605897463,0.0610687976187437
dlinear_gaussian,gaussian,unseen_seastate,heave_rate,30,3.0,0.9344138360840948,0.3965683023872679,-0.5378455336968269,0.4919324787441526,0.2809803422674001,-0.21095213647675248,0.3325631250905185,0.1162999813026182
dlinear_gaussian,gaussian,unseen_seastate,heave_rate,50,5.0,0.9273665450928382,0.5093482905982906,-0.41801825449454766,0.5785077400502342,0.3500129270691771,-0.22849481298105712,0.3911405223770832,0.1449018822994412
dlinear_gaussian,gaussian,unseen_seastate,heave_rate,100,10.0,0.9007208468415364,0.5335482365654779,-0.3671726102760585,1.1140845481255592,0.7573688300246698,-0.3567157181008894,0.753600733881861,0.3136123897545509
dlinear_gaussian,gaussian,unseen_seastate,heave_rate,150,15.0,0.8826329022988505,0.4762513508203163,-0.4063815514785342,1.3407705840585908,0.8915479288165614,-0.4492226552420294,0.9074360165044304,0.3691598770085308
dlinear_gaussian,gaussian,unseen_seastate,pitch,10,1.0,0.9228942553296,0.7212115630219079,-0.2016826923076921,0.1195705013847263,0.0940969029035468,-0.0254735984811795,0.0292808888518271,0.0158927647875293
dlinear_gaussian,gaussian,unseen_seastate,pitch,20,2.0,0.9047088368209056,0.6661232684939581,-0.23858556832694755,0.6523666232066185,0.4911977828073539,-0.16116884039926466,0.1597460322551408,0.0829752333354194
dlinear_gaussian,gaussian,unseen_seastate,pitch,30,3.0,0.89469050864525,0.6278041801748698,-0.2668863284703802,1.3653277226530869,0.9354891649621708,-0.42983855769091606,0.3343244467310407,0.1580449848955664
dlinear_gaussian,gaussian,unseen_seastate,pitch,50,5.0,0.8867352514981826,0.66859711170056,-0.21813813979762253,1.605611449028842,1.1653194725513645,-0.44029197647747753,0.3931249312824595,0.1968713039135745
dlinear_gaussian,gaussian,unseen_seastate,pitch,100,10.0,0.8646669920915611,0.6629985754985755,-0.2016684165929855,3.0920721612305893,2.5215702179181325,-0.5705019433124567,0.7572797028161536,0.4261466140457685
dlinear_gaussian,gaussian,unseen_seastate,pitch,150,15.0,0.8752647914824639,0.6492828372138716,-0.22598195426859236,3.721226963375417,2.9683091627159954,-0.7529178006594215,0.9118656694738668,0.5015322177837355
dlinear_gaussian,gaussian,unseen_seastate,pitch_rate,10,1.0,0.8635993835347283,0.7420571765399352,-0.12154220699479312,0.0891454723671413,0.0746597259559303,-0.014485746411211003,0.0293393140213907,0.0180650719711234
dlinear_gaussian,gaussian,unseen_seastate,pitch_rate,20,2.0,0.8470096215247077,0.6972774830533451,-0.14973213847136257,0.4863720726981311,0.3897377926325176,-0.09663428006561348,0.1600526843506417,0.0942893021522462
dlinear_gaussian,gaussian,unseen_seastate,pitch_rate,30,3.0,0.8454131975144906,0.6677049562825425,-0.17770824123194817,1.017919763592616,0.7422589560569919,-0.27566080753562416,0.3349241984318538,0.1795749460075772
dlinear_gaussian,gaussian,unseen_seastate,pitch_rate,50,5.0,0.840434350132626,0.6869535317811181,-0.15348081835150795,1.1970636478981866,0.9246150490192157,-0.272448598878971,0.3938975628473577,0.2237673881151017
dlinear_gaussian,gaussian,unseen_seastate,pitch_rate,100,10.0,0.8384748931623932,0.6885659200314374,-0.14990897313095586,2.305300200589698,2.000728935293326,-0.30457126529637213,0.7586458143878115,0.4842627305227363
dlinear_gaussian,gaussian,unseen_seastate,pitch_rate,150,15.0,0.8728586427939876,0.699816411238825,-0.17304223155516263,2.774369608094307,2.355191698152154,-0.4191779099421531,0.9133009687347532,0.5697507886850958
dlinear_gaussian,gaussian,unseen_seastate,roll,10,1.0,0.991690152519894,0.7324571421554179,-0.2592330103644761,0.3499108055491069,0.205253797125948,-0.14465700842315893,0.0288815154369496,0.0099716665085844
dlinear_gaussian,gaussian,unseen_seastate,roll,20,2.0,0.9828207891246684,0.6578783524904215,-0.32494243663424693,1.9090731555982252,1.071448454801154,-0.8376247007970712,0.1575367971796192,0.0520436898799838
dlinear_gaussian,gaussian,unseen_seastate,roll,30,3.0,0.9705728399155124,0.609159789763238,-0.3614130501522743,3.995470310888191,2.0405638488842825,-1.9549064620039083,0.3296313764816931,0.0991061367233718
dlinear_gaussian,gaussian,unseen_seastate,roll,50,5.0,0.9707155970625796,0.7140988800471559,-0.25661671701542366,4.698629215773553,2.541929505999589,-2.156699709773964,0.3874900170043138,0.1234422695680398
dlinear_gaussian,gaussian,unseen_seastate,roll,100,10.0,0.9624441251596424,0.7087766480007859,-0.2536674771588565,9.048574718505366,5.500286790978126,-3.54828792752724,0.7453972808048892,0.2669336503004291
dlinear_gaussian,gaussian,unseen_seastate,roll,150,15.0,0.9410244130071715,0.6533162638766087,-0.28770814913056286,10.889709602717296,6.474733793026656,-4.41497580969064,0.8961778346115575,0.3140311687006877
dlinear_gaussian,gaussian,unseen_seastate,roll_rate,10,1.0,0.9937148479713136,0.772300201395029,-0.22141464657628462,0.1872027941785281,0.114083490347743,-0.07311930383078509,0.0288927208991464,0.0105117975194883
dlinear_gaussian,gaussian,unseen_seastate,roll_rate,20,2.0,0.9865670129678752,0.6917710482365654,-0.29479596473130976,1.0213584359439103,0.5955314577854595,-0.42582697815845083,0.1576078419338269,0.0548699286447289
dlinear_gaussian,gaussian,unseen_seastate,roll_rate,30,3.0,0.974315226201002,0.6418435013262599,-0.3324717248747421,2.1375844592689264,1.1341847003078949,-1.0033997589610315,0.3297949532703659,0.1044852581101842
dlinear_gaussian,gaussian,unseen_seastate,roll_rate,50,5.0,0.9738347639748502,0.7463699774044601,-0.22746478657039015,2.513776717349524,1.412852304208555,-1.1009244131409688,0.3876659342758799,0.130110998771336
dlinear_gaussian,gaussian,unseen_seastate,roll_rate,100,10.0,0.9614026119952844,0.7256870763336281,-0.23571553566165637,4.841007258374129,3.057164848674072,-1.7838424097000565,0.7459531168510574,0.2814102722572436
dlinear_gaussian,gaussian,unseen_seastate,roll_rate,150,15.0,0.9387372286079182,0.668325719618823,-0.27041150898909516,5.826018707743647,3.598780730639913,-2.227237977103734,0.8970967651389894,0.3311275108735307
dlinear_quantile,quantile,unseen_seastate,heave,10,1.0,0.9335143125552609,0.3368890608114745,-0.5966252517437863,0.047145345070851,0.029000820847427,-0.018144524223423997,0.0188768042896074,0.0067540925473771
dlinear_quantile,quantile,unseen_seastate,heave,20,2.0,0.9149290205324688,0.2886248649179683,-0.6263041556145006,0.2975909208561715,0.1721494403830607,-0.1254414804731108,0.1191477909875015,0.0400935892900615
dlinear_quantile,quantile,unseen_seastate,heave,30,3.0,0.901588902397092,0.2506999705275567,-0.6508889318695352,0.7101421010177847,0.3683387290758707,-0.34180337194191407,0.2843217522571945,0.0857902161857078
dlinear_quantile,quantile,unseen_seastate,heave,50,5.0,0.9008543938500836,0.3306507269869339,-0.5702036668631497,0.8686064992429307,0.4846254213752119,-0.38398107786771873,0.3477337503072912,0.1128686074669341
dlinear_quantile,quantile,unseen_seastate,heave,100,10.0,0.9013578814225366,0.4196169810393948,-0.48174090038314177,1.828657204485918,1.1065404266499208,-0.7221167778359971,0.7322467866355472,0.2577808017579969
dlinear_quantile,quantile,unseen_seastate,heave,150,15.0,0.8861227772865704,0.3829489635524118,-0.5031738137341586,2.270090697080292,1.3225920370859376,-0.9474986599943542,0.9095266795709264,0.3081379959932049
dlinear_quantile,quantile,unseen_seastate,heave_rate,10,1.0,0.934346295068278,0.453747912368602,-0.48059838269967603,0.0280029695368626,0.0193623225463429,-0.0086406469905197,0.0189347220194552,0.0080149019066233
dlinear_quantile,quantile,unseen_seastate,heave_rate,20,2.0,0.9166935295706848,0.3956466745259848,-0.5210468550447,0.1766300726036571,0.1152019230847356,-0.06142814951892149,0.1194195504068583,0.047685211219579
dlinear_quantile,quantile,unseen_seastate,heave_rate,30,3.0,0.907610030454858,0.3496678210040279,-0.5579422094508302,0.4213501827942366,0.2437377450870985,-0.17761243770713808,0.2848470869523333,0.1008849763923884
dlinear_quantile,quantile,unseen_seastate,heave_rate,50,5.0,0.9042844029374204,0.4346559092248747,-0.4696284937125457,0.5140552577170064,0.297626493723272,-0.21642876399373445,0.3475629245974419,0.1232144181753644
dlinear_quantile,quantile,unseen_seastate,heave_rate,100,10.0,0.8933611786521269,0.5155209254347185,-0.37784025321740844,1.084552777828992,0.7279231409970297,-0.35662963683196236,0.7336245446368276,0.3014194758956234
dlinear_quantile,quantile,unseen_seastate,heave_rate,150,15.0,0.8828078949307397,0.4765387071421554,-0.40626918778858434,1.3468054087233032,0.8905457203438946,-0.45625968837940867,0.911520397023484,0.3687448963389019
dlinear_quantile,quantile,unseen_seastate,pitch,10,1.0,0.8644989070635622,0.634592052264466,-0.22990685479909623,0.0795151794697094,0.0667525212376462,-0.012762658232063198,0.0194719860260037,0.0112743574577785
