model,regime,dof,horizon_samples,horizon_s,n_seeds,deterministic,n_windows,rmse_mean,rmse_std,mae_mean,mae_std,rmse_persistence,skill_mean,skill_std,skill_ci_lo,skill_ci_hi,signal_std,nrmse_mean,nrmse_std,n_params,fit_time_s_mean
damped_persistence,id,pitch,100,10.0,1,True,441984,1.2610256823254822,,0.7929742164955066,,1.559113656168873,0.3458274566182902,,0.3132934676028172,0.37835282913047164,1.2413004417338516,1.01589078673337,,6,0.14087614801246673
damped_persistence,id,pitch,150,15.0,1,True,441984,1.2819601263069778,,0.8038842171335799,,1.7864119156340135,0.4850253860582223,,0.4620175036095425,0.5076616248484506,1.2412541101955465,1.0327942649108477,,6,0.14087614801246673
damped_persistence,id,pitch_rate,10,1.0,1,True,441984,0.8060023691164395,,0.5086328521273484,,0.7532807082973466,-0.14487730478801297,,-0.17319138185626337,-0.11917066076200697,0.9239888688455106,0.8723074447027801,,6,0.14087614801246673
damped_persistence,id,pitch_rate,20,2.0,1,True,441984,1.031840692612583,,0.651970272071983,,1.3419571056400967,0.40878147485296157,,0.39506319401968265,0.42124403391798215,0.923970107339699,1.116746834573973,,6,0.14087614801246673
damped_persistence,id,pitch_rate,30,3.0,1,True,441984,1.0290082631029718,,0.6505146025870259,,1.664455273751304,0.6177975511272602,,0.6107986194797468,0.6243077811701337,0.9238185246193283,1.1138640714386934,,6,0.14087614801246673
damped_persistence,id,pitch_rate,50,5.0,1,True,441984,0.8972623200539797,,0.5675205516417666,,1.549581026050816,0.6647179675800698,,0.656954124177531,0.671954986303713,0.9236574909668279,0.9714232048448831,,6,0.14087614801246673
damped_persistence,id,pitch_rate,100,10.0,1,True,441984,0.9538198962303109,,0.6002330329495356,,1.2730734843521008,0.4386602339696717,,0.41659809018189453,0.46099278013605627,0.923592844476832,1.0327276807461636,,6,0.14087614801246673
damped_persistence,id,pitch_rate,150,15.0,1,True,441984,0.9384921058307679,,0.5946479771322968,,1.3086174999358147,0.48567717254583187,,0.47116512427082274,0.49997072794866315,0.9235658452936027,1.0161615553598349,,6,0.14087614801246673
damped_persistence,id,roll,10,1.0,1,True,441984,2.477950528558388,,1.280711816063831,,1.9441887058497527,-0.6244577909844251,,-0.6471757984473158,-0.600286284510322,3.6812260110585493,0.6731318645240815,,6,0.14087614801246673
damped_persistence,id,roll,20,2.0,1,True,441984,3.6663358825080405,,1.8938561315566271,,3.7433237763378164,0.040710450997844316,,0.02754188535570679,0.05499407362474879,3.68200459667907,0.9957445153150646,,6,0.14087614801246673
damped_persistence,id,roll,30,3.0,1,True,441984,4.056394355315498,,2.0928792052473564,,5.265474435851124,0.40652104647605725,,0.3987816074332009,0.41486943488668315,3.682905472408515,1.1014114768095669,,6,0.14087614801246673
damped_persistence,id,roll,50,5.0,1,True,441984,3.688017279793033,,1.9050139760569496,,7.084126957314898,0.7289725849656126,,0.7263709512505966,0.7316160000062211,3.6839516687677145,1.0011036005330327,,6,0.14087614801246673
damped_persistence,id,roll,100,10.0,1,True,441984,3.6190325491802224,,1.8787039817076419,,3.791928940503627,0.08911280310306735,,0.0483462255680003,0.12698229266848932,3.687975218896941,0.9813060919272286,,6,0.14087614801246673
damped_persistence,id,roll,150,15.0,1,True,441984,4.129677442135274,,2.0893006227869146,,5.250895133025821,0.3814631576765518,,0.3574011895025961,0.4053805620109343,3.691026864737781,1.1188424233884995,,6,0.14087614801246673
damped_persistence,id,roll_rate,10,1.0,1,True,441984,1.344668376967381,,0.7247532453258043,,1.067152512176711,-0.5877327422777958,,-0.6136409226614404,-0.5592152084373617,1.9689364482018927,0.6829414825427114,,6,0.14087614801246673
damped_persistence,id,roll_rate,20,2.0,1,True,441984,1.9701201082368822,,1.0606476065379362,,2.047558406358368,0.07420930850217655,,0.06019636845278073,0.08948607842385692,1.9690140692926346,1.0005617222149383,,6,0.14087614801246673
damped_persistence,id,roll_rate,30,3.0,1,True,441984,2.1629055441455374,,1.1618570892606825,,2.8646272877409147,0.4299159917493134,,0.42264763655665116,0.4376390329660237,1.9690705168546092,1.098439860650882,,6,0.14087614801246673
damped_persistence,id,roll_rate,50,5.0,1,True,441984,1.9569514899246176,,1.050500611975273,,3.7964230491902806,0.7342881534207928,,0.7322684215918759,0.736140270579408,1.9696305994416974,0.9935626967205557,,6,0.14087614801246673
damped_persistence,id,roll_rate,100,10.0,1,True,441984,1.9564100438098593,,1.0529401440783281,,1.9586932675176199,0.0023300156111788484,,-0.03878697497462452,0.04081599112598678,1.9713538426324322,0.9924195248466314,,6,0.14087614801246673
damped_persistence,id,roll_rate,150,15.0,1,True,441984,2.1757894951814554,,1.1419351092575027,,2.8973020365613404,0.43604271916573767,,0.41427826458931427,0.45608896772070795,1.9735510474462146,1.1024743940608672,,6,0.14087614801246673
dlinear_ols,id,heave,10,1.0,1,True,441984,0.00437498515781922,,0.002674113539017027,,0.44176164489730846,0.9999019207456975,,0.9998882298415064,0.9999153416986347,0.7588420523524625,0.005765343584025774,,30300,0.027828261998365633
dlinear_ols,id,heave,20,2.0,1,True,441984,0.04541235893741084,,0.027565841067220084,,0.8382274709219251,0.9970648902554718,,0.9966448511289845,0.9974746182518974,0.7589901623461219,0.05983260546755475,,30300,0.027828261998365633
dlinear_ols,id,heave,30,3.0,1,True,441984,0.17293430262635012,,0.1038367318556171,,1.1512678447482159,0.9774363401476224,,0.9740908365530443,0.980636717571799,0.7591491660051453,0.22780016151025848,,30300,0.027828261998365633
dlinear_ols,id,heave,50,5.0,1,True,441984,0.48479069805357633,,0.2784330864354584,,1.4417657704203946,0.8869373565286223,,0.8682135113533707,0.9051486544525927,0.7592428798701399,0.6385185964950957,,30300,0.027828261998365633
dlinear_ols,id,heave,100,10.0,1,True,441984,0.6570667307113796,,0.4107918863180149,,0.8330535871021622,0.3778815538146959,,0.34652134577210136,0.4105200651305205,0.7593228844826043,0.8653324483419182,,30300,0.027828261998365633
dlinear_ols,id,heave,150,15.0,1,True,441984,0.7581273486089792,,0.4898741285212484,,1.106950994995508,0.5309409309389825,,0.49620219808478366,0.563234298676751,0.7589789870887942,0.9988779156020096,,30300,0.027828261998365633
dlinear_ols,id,heave_rate,10,1.0,1,True,441984,0.0024839013374580807,,0.001667478246834286,,0.2852552458521747,0.9999241769233044,,0.9999188139436921,0.99992930847612,0.4495774018198838,0.005524969287609383,,30300,0.027828261998365633
dlinear_ols,id,heave_rate,20,2.0,1,True,441984,0.025366426004122956,,0.016993966090018044,,0.5352136906829078,0.997753718733113,,0.9975917517238294,0.9979133850117416,0.4495800662022177,0.05642248825310091,,30300,0.027828261998365633
dlinear_ols,id,heave_rate,30,3.0,1,True,441984,0.0944203697926624,,0.06296488672164945,,0.7215930065668222,0.9828783047425147,,0.9815502699863666,0.984195239055468,0.4495552834133054,0.21003060864008488,,30300,0.027828261998365633
dlinear_ols,id,heave_rate,50,5.0,1,True,441984,0.2463133817172922,,0.16001969049391668,,0.8524435901074202,0.9165080287778553,,0.9082420701448038,0.9247640831456195,0.44953242177486064,0.5479324066210587,,30300,0.027828261998365633
dlinear_ols,id,heave_rate,100,10.0,1,True,441984,0.3720342349966705,,0.25080147352460325,,0.47857922016872095,0.39569228808435664,,0.3724362360426661,0.4212839353116792,0.4494169755457696,0.8278152700949359,,30300,0.027828261998365633
dlinear_ols,id,heave_rate,150,15.0,1,True,441984,0.45321897611726586,,0.3047487371700197,,0.6816023493244259,0.5578658982194853,,0.5380696053937933,0.5759597779989696,0.4492651780163546,1.0088005888156488,,30300,0.027828261998365633
dlinear_ols,id,pitch,10,1.0,1,True,441984,0.010281419219372156,,0.005994852634109568,,0.8966907219950414,0.999868531779983,,0.9998514346994541,0.9998841303530006,1.2414942738632275,0.008281487426743327,,30300,0.027828261998365633
dlinear_ols,id,pitch,20,2.0,1,True,441984,0.09893511625637993,,0.058832505944815934,,1.6403012048843704,0.9963620751028549,,0.9959380762665039,0.9967453801133999,1.2415327853866043,0.0796878805142244,,30300,0.027828261998365633
dlinear_ols,id,pitch,30,3.0,1,True,441984,0.34223774224207965,,0.20758107773782963,,2.122998045479648,0.9740129719210537,,0.9714020075885522,0.9763874959093714,1.2416332907389511,0.2756351209288201,,30300,0.027828261998365633
dlinear_ols,id,pitch,50,5.0,1,True,441984,0.7460568240318161,,0.46160023222217783,,2.2344126987335295,0.8885148474512532,,0.8774498767971657,0.8978940187583965,1.2414203979989746,0.6009703282098255,,30300,0.027828261998365633
dlinear_ols,id,pitch,100,10.0,1,True,441984,1.122685490955564,,0.7077356354963195,,1.559113656168873,0.48148578249751706,,0.46775527721734084,0.4959969810089731,1.2413004417338516,0.904442996400931,,30300,0.027828261998365633
dlinear_ols,id,pitch,150,15.0,1,True,441984,1.2826733147932783,,0.8039001917139015,,1.7864119156340135,0.48445223854763253,,0.46241262437125363,0.506146430684724,1.2412541101955465,1.0333688358068813,,30300,0.027828261998365633
dlinear_ols,id,pitch_rate,10,1.0,1,True,441984,0.015432946033099313,,0.007102658755002205,,0.7532807082973466,0.999580256495036,,0.9994864383997504,0.999669928699928,0.9239888688455106,0.01670252375700391,,30300,0.027828261998365633
dlinear_ols,id,pitch_rate,20,2.0,1,True,441984,0.1357552938563132,,0.06592599073971502,,1.3419571056400967,0.9897662152096945,,0.9876007166557101,0.9917581350554543,0.923970107339699,0.14692606695597626,,30300,0.027828261998365633
dlinear_ols,id,pitch_rate,30,3.0,1,True,441984,0.4196650489702597,,0.21716049743621485,,1.664455273751304,0.936428663274719,,0.9241643885085423,0.9474784223741524,0.9238185246193283,0.45427217336130843,,30300,0.027828261998365633
dlinear_ols,id,pitch_rate,50,5.0,1,True,441984,0.6768817016258196,,0.4021482247813276,,1.549581026050816,0.8091918294172193,,0.7838422614047326,0.8305094670448122,0.9236574909668279,0.7328275992406031,,30300,0.027828261998365633
dlinear_ols,id,pitch_rate,100,10.0,1,True,441984,0.9036195097826141,,0.5644489323027914,,1.2730734843521008,0.49619293583085444,,0.4859396077805375,0.5065039528503841,0.923592844476832,0.9783743076685141,,30300,0.027828261998365633
dlinear_ols,id,pitch_rate,150,15.0,1,True,441984,0.9735707708904645,,0.6111495853584532,,1.3086174999358147,0.44651022018371944,,0.42999575299183446,0.4622447734384024,0.9235658452936027,1.0541433248659873,,30300,0.027828261998365633
dlinear_ols,id,roll,10,1.0,1,True,441984,0.012868882966126625,,0.006846165557741703,,1.9441887058497527,0.999956186810422,,0.9999521218154586,0.9999599960447699,3.6812260110585493,0.0034958144182041496,,30300,0.027828261998365633
dlinear_ols,id,roll,20,2.0,1,True,441984,0.13307951002637017,,0.07052880264172491,,3.7433237763378164,0.9987361148797786,,0.9986162443478169,0.9988483790046107,3.68200459667907,0.03614322213133554,,30300,0.027828261998365633
dlinear_ols,id,roll,30,3.0,1,True,441984,0.5043983916582023,,0.26571756659571977,,5.265474435851124,0.9908235993072927,,0.9899293483759082,0.9916625144106248,3.682905472408515,0.13695664888415945,,30300,0.027828261998365633
dlinear_ols,id,roll,50,5.0,1,True,441984,1.3835288526792242,,0.7137259348957737,,7.084126957314898,0.961857972971482,,0.9576715211720822,0.9657167918143524,3.6839516687677145,0.37555564705386485,,30300,0.027828261998365633
dlinear_ols,id,roll,100,10.0,1,True,441984,2.1234628663406188,,1.138026888202544,,3.791928940503627,0.686405121694892,,0.6690025198517465,0.7011471783442148,3.687975218896941,0.5757801341668826,,30300,0.027828261998365633
dlinear_ols,id,roll,150,15.0,1,True,441984,2.7243861647823677,,1.473579400422501,,5.250895133025821,0.7308027355334261,,0.7184088972039504,0.7418774879894102,3.691026864737781,0.7381106300823185,,30300,0.027828261998365633
dlinear_ols,id,roll_rate,10,1.0,1,True,441984,0.006854334072957534,,0.004022456715677078,,1.067152512176711,0.9999587449086452,,0.9999559957193324,0.999961298504692,1.9689364482018927,0.003481236826722961,,30300,0.027828261998365633
dlinear_ols,id,roll_rate,20,2.0,1,True,441984,0.07047284600548565,,0.04107218791918543,,2.047558406358368,0.9988154019223021,,0.9987359199232031,0.9988894783557178,1.9690140692926346,0.035790930651299464,,30300,0.027828261998365633
dlinear_ols,id,roll_rate,30,3.0,1,True,441984,0.26496133710407743,,0.1529250192634147,,2.8646272877409147,0.9914448276271036,,0.9908504599304037,0.9919858785920405,1.9690705168546092,0.1345616293759384,,30300,0.027828261998365633
dlinear_ols,id,roll_rate,50,5.0,1,True,441984,0.7103839061014136,,0.39744386818018596,,3.7964230491902806,0.9649863791371465,,0.9622285221649622,0.9674177142356325,1.9696305994416974,0.36066859760544734,,30300,0.027828261998365633
dlinear_ols,id,roll_rate,100,10.0,1,True,441984,1.1401856462872526,,0.6489046686111525,,1.9586932675176199,0.6611415829863632,,0.6421120230271257,0.6779078472452713,1.9713538426324322,0.5783769618774854,,30300,0.027828261998365633
dlinear_ols,id,roll_rate,150,15.0,1,True,441984,1.4881580204394538,,0.8424530041507177,,2.8973020365613404,0.7361782752233959,,0.7267825840376855,0.7444996434867382,1.9735510474462146,0.754050938973754,,30300,0.027828261998365633
persistence,id,heave,10,1.0,1,True,441984,0.44176164489730846,,0.29314612367589893,,0.44176164489730846,0.0,,0.0,0.0,0.7588420523524625,0.582152298397034,,0,0.0
persistence,id,heave,20,2.0,1,True,441984,0.8382274709219251,,0.5538813710975136,,0.8382274709219251,0.0,,0.0,0.0,0.7589901623461219,1.1043983341376546,,0,0.0
persistence,id,heave,30,3.0,1,True,441984,1.1512678447482159,,0.7548397692759489,,1.1512678447482159,0.0,,0.0,0.0,0.7591491660051453,1.5165238879290464,,0,0.0
persistence,id,heave,50,5.0,1,True,441984,1.4417657704203946,,0.9156648682608908,,1.4417657704203946,0.0,,0.0,0.0,0.7592428798701399,1.8989519805137884,,0,0.0
persistence,id,heave,100,10.0,1,True,441984,0.8330535871021622,,0.5177948289379383,,0.8330535871021622,0.0,,0.0,0.0,0.7593228844826043,1.097100593339548,,0,0.0
persistence,id,heave,150,15.0,1,True,441984,1.106950994995508,,0.6987377632766578,,1.106950994995508,0.0,,0.0,0.0,0.7589789870887942,1.4584738363329737,,0,0.0
persistence,id,heave_rate,10,1.0,1,True,441984,0.2852552458521747,,0.19354905061395775,,0.2852552458521747,0.0,,0.0,0.0,0.4495774018198838,0.6344964063973522,,0,0.0
persistence,id,heave_rate,20,2.0,1,True,441984,0.5352136906829078,,0.36224249012407433,,0.5352136906829078,0.0,,0.0,0.0,0.4495800662022177,1.1904746916474112,,0,0.0
persistence,id,heave_rate,30,3.0,1,True,441984,0.7215930065668222,,0.4858605500764741,,0.7215930065668222,0.0,,0.0,0.0,0.4495552834133054,1.6051262952312249,,0,0.0
persistence,id,heave_rate,50,5.0,1,True,441984,0.8524435901074202,,0.5593942849385654,,0.8524435901074202,0.0,,0.0,0.0,0.44953242177486064,1.896289452809145,,0,0.0
persistence,id,heave_rate,100,10.0,1,True,441984,0.47857922016872095,,0.3220463365231404,,0.47857922016872095,0.0,,0.0,0.0,0.4494169755457696,1.0648890589580797,,0,0.0
persistence,id,heave_rate,150,15.0,1,True,441984,0.6816023493244259,,0.4391329668152379,,0.6816023493244259,0.0,,0.0,0.0,0.4492651780163546,1.5171492977352754,,0,0.0
persistence,id,pitch,10,1.0,1,True,441984,0.8966907219950414,,0.5665905256340152,,0.8966907219950414,0.0,,0.0,0.0,1.2414942738632275,0.7222673039036729,,0,0.0
persistence,id,pitch,20,2.0,1,True,441984,1.6403012048843704,,1.0366945424751026,,1.6403012048843704,0.0,,0.0,0.0,1.2415327853866043,1.3211904060782353,,0,0.0
