source_experiment,model,seed,vessel,ss,heading_deg,speed_kn,dof,horizon_samples,horizon_s,n_realizations,n_windows,rmse,mae,rmse_persistence,skill,signal_std,nrmse,sse,sae,sse_persistence,sy,syy,regime,matched_n_samples,matched_lookback,matched_stride,matched_max_horizon,matched_lookbacks,matched_n_origins,matched_origin_first,matched_origin_last,matched_origin_stride,matched_windows_before
e04e_lookback_40s,ar20,0,frigate,SS3,45.0,0.0,pitch,50,5.0,8,8728,0.1892232546263513,0.15065682739520475,0.8341191973887634,0.9485372745298947,0.4922148630141193,0.38443222430876367,312.5098811176431,1314.932789505347,6072.5482038292,5.628452882159763,2114.583943773046,id,6000,400,5,150,100|200|400,1091,399,5849,5,1091
e04e_lookback_40s,ar20,0,frigate,SS3,45.0,0.0,pitch,100,10.0,8,8728,0.36256435783907603,0.28883215754230707,0.8077096919030734,0.798507155363767,0.49066173968947857,0.738929344824256,1147.321029684883,2520.9270710292562,5694.103092128209,-7.553051449951454,2101.263308988162,id,6000,400,5,150,100|200|400,1091,399,5849,5,1091
e04e_lookback_40s,ar20,0,frigate,SS3,45.0,0.0,pitch,150,15.0,8,8728,0.4705933083120411,0.3753509779848361,0.5034581180355248,0.12629504521874602,0.487372625209087,0.9655718929846595,1932.8859636354105,3276.0633358516493,2212.2868287033343,3.274223163130955,2073.181185902849,id,6000,400,5,150,100|200|400,1091,399,5849,5,1091
e04e_lookback_40s,ar20,0,frigate,SS3,45.0,0.0,pitch_rate,10,1.0,8,8728,0.009408017574691747,0.00754763777138573,0.35143128100137433,0.9992833362975175,0.4177693869353407,0.02251964329820043,0.7725222160168662,65.87578246865465,1077.9424342839777,0.7874424598162477,1523.3089140866302,id,6000,400,5,150,100|200|400,1091,399,5849,5,1091
e04e_lookback_40s,ar20,0,frigate,SS3,45.0,0.0,pitch_rate,20,2.0,8,8728,0.05177494406723918,0.04156128163344456,0.6346709320592185,0.9933450919288461,0.41815450979062,0.12381773448566688,23.39666810387063,362.74686609670414,3515.7011717840055,1.753378830010206,1526.119029978729,id,6000,400,5,150,100|200|400,1091,399,5849,5,1091
e04e_lookback_40s,ar20,0,frigate,SS3,45.0,0.0,pitch_rate,30,3.0,8,8728,0.09589909327069199,0.07690238329784466,0.7964953094530418,0.9855035201351829,0.4180182037395308,0.22941367723413114,80.2682397947496,671.2040014235881,5537.084902215522,2.772633604796738,1525.1247812293861,id,6000,400,5,150,100|200|400,1091,399,5849,5,1091
e04e_lookback_40s,ar20,0,frigate,SS3,45.0,0.0,pitch_rate,50,5.0,8,8728,0.15031869091737088,0.1209629844598267,0.6869128074804774,0.9521124363550703,0.4180450405586005,0.3595753479493787,197.21534674777024,1055.7649283653675,4118.29986194445,1.011055243292958,1525.3198501273532,id,6000,400,5,150,100|200|400,1091,399,5849,5,1091
e04e_lookback_40s,ar20,0,frigate,SS3,45.0,0.0,pitch_rate,100,10.0,8,8728,0.3635192008280623,0.29181397040996115,0.7050998942767635,0.7342009583501281,0.41638053657032853,0.8730456130882629,1153.372115387235,2546.952333738141,4339.263634014651,3.085453964395583,1513.1984635209785,id,6000,400,5,150,100|200|400,1091,399,5849,5,1091
e04e_lookback_40s,ar20,0,frigate,SS3,45.0,0.0,pitch_rate,150,15.0,8,8728,0.4011904981605626,0.3215014535700859,0.4352770643573728,0.15048762557956252,0.4133486521351522,0.9705862014747438,1404.8049044273887,2806.0646867597097,1653.6603194106362,-7.900509065158531,1491.247992032681,id,6000,400,5,150,100|200|400,1091,399,5849,5,1091
e04e_lookback_40s,ar20,0,frigate,SS3,45.0,0.0,roll,10,1.0,8,8728,0.0019111337516861443,0.0015294425892250156,0.22176475781216207,0.9999257327908931,0.29843359253952356,0.006403882804959499,0.031878428388526774,13.348974918755935,429.23961694374566,-1.0108977989402774,777.3385697985694,id,6000,400,5,150,100|200|400,1091,399,5849,5,1091
e04e_lookback_40s,ar20,0,frigate,SS3,45.0,0.0,roll,20,2.0,8,8728,0.016013199658581296,0.01283861641419177,0.4090305560183456,0.998467343850136,0.29842429858454894,0.05365916828667512,2.238056132531173,112.05544406306576,1460.2467309642766,-3.426784145656711,777.2913824337445,id,6000,400,5,150,100|200|400,1091,399,5849,5,1091
e04e_lookback_40s,ar20,0,frigate,SS3,45.0,0.0,roll,30,3.0,8,8728,0.055058405925026734,0.04420041180464159,0.5339322629870557,0.9893665317489738,0.2982776336722117,0.18458777900032708,26.45830413390781,385.7811942309118,2488.2101972095984,-4.473179333854205,776.5284965711617,id,6000,400,5,150,100|200|400,1091,399,5849,5,1091
e04e_lookback_40s,ar20,0,frigate,SS3,45.0,0.0,roll,50,5.0,8,8728,0.1507124119713903,0.12079205266592138,0.5480052105630002,0.924363980567236,0.2983013537554681,0.5052354274427345,198.24980923485893,1054.2730356681618,2621.1031558990417,-0.07774437965053949,776.6497138021723,id,6000,400,5,150,100|200|400,1091,399,5849,5,1091
e04e_lookback_40s,ar20,0,frigate,SS3,45.0,0.0,roll,100,10.0,8,8728,0.34898296329771183,0.27850566809292704,0.3875590013535318,0.18916442344484563,0.2967487217133916,1.1760217913752955,1062.9753404896708,2430.7974711150673,1310.9628773391216,-3.6113213152966637,768.587462132959,id,6000,400,5,150,100|200|400,1091,399,5849,5,1091
e04e_lookback_40s,ar20,0,frigate,SS3,45.0,0.0,roll,150,15.0,8,8728,0.45754446030674834,0.36271975078115387,0.3968457356169879,-0.32930049754717095,0.29423321650337386,1.5550401336196582,1827.1800325977315,3165.817984817911,1374.5425025938448,6.98178688889675,755.6163496756101,id,6000,400,5,150,100|200|400,1091,399,5849,5,1091
e04e_lookback_40s,ar20,0,frigate,SS3,45.0,0.0,roll_rate,10,1.0,8,8728,0.0055239060740641804,0.0044223184136558645,0.17615108397978932,0.9990166187332984,0.2276815735034751,0.024261542069762047,0.2663221624140457,38.59799511438838,270.8228958919598,-2.683797949946893,452.45073496161365,id,6000,400,5,150,100|200|400,1091,399,5849,5,1091
e04e_lookback_40s,ar20,0,frigate,SS3,45.0,0.0,roll_rate,20,2.0,8,8728,0.025446063535944717,0.020420287299859397,0.3228672439636818,0.9937885464564907,0.2275912822496032,0.11180596762945247,5.651398760620728,178.2282675531728,909.8351490572134,-1.930943553124962,452.09155363981654,id,6000,400,5,150,100|200|400,1091,399,5849,5,1091
e04e_lookback_40s,ar20,0,frigate,SS3,45.0,0.0,roll_rate,30,3.0,8,8728,0.05292614374186318,0.04250924818534722,0.4165598582507623,0.9838569470916276,0.22766396941618508,0.2324748350719943,24.448670162402717,371.0207181617106,1514.501024135453,-0.005536997829040047,452.3799465685848,id,6000,400,5,150,100|200|400,1091,399,5849,5,1091
e04e_lookback_40s,ar20,0,frigate,SS3,45.0,0.0,roll_rate,50,5.0,8,8728,0.05690707101011636,0.04561755626301609,0.40641479145346243,0.9803937988054993,0.22731494810548666,0.2503446055105375,28.26488377173532,398.15003106360444,1441.6297931117444,3.824650860253314,450.9956393779298,id,6000,400,5,150,100|200|400,1091,399,5849,5,1091
e04e_lookback_40s,ar20,0,frigate,SS3,45.0,0.0,roll_rate,100,10.0,8,8728,0.19601162456850402,0.15673090317611404,0.32540925283966554,0.6371694384681248,0.22632307468596752,0.8660699967976228,335.3346211991098,1367.9473229211235,924.2182350442664,-4.559618138380756,447.0691687354571,id,6000,400,5,150,100|200|400,1091,399,5849,5,1091
e04e_lookback_40s,ar20,0,frigate,SS3,45.0,0.0,roll_rate,150,15.0,8,8728,0.27672085028281745,0.2201083243341662,0.27845214379295,0.012396466223046576,0.2245374003338732,1.2324042670457158,668.3416161483104,1921.1054547886024,676.7306852298616,2.64116832169384,440.0407605701893,id,6000,400,5,150,100|200|400,1091,399,5849,5,1091
e04e_lookback_40s,damped_persistence,0,frigate,SS3,45.0,0.0,heave,10,1.0,8,8728,0.09754666305932033,0.07695869125021206,0.09655247051390696,-0.020699855694491953,0.12772283077649094,0.7637370896517514,83.0499876651468,671.6954572318508,81.3657288200937,-1.7228129753934525,142.38126453029932,id,6000,400,5,150,100|200|400,1091,399,5849,5,1091
e04e_lookback_40s,damped_persistence,0,frigate,SS3,45.0,0.0,heave,20,2.0,8,8728,0.13287339302182932,0.10473934339585872,0.17803367499390566,0.4429787840792122,0.1276539440844107,1.040887486672306,154.0957950663094,914.1649891590549,276.6425957610614,-1.0518770631028644,142.22750772462234,id,6000,400,5,150,100|200|400,1091,399,5849,5,1091
e04e_lookback_40s,damped_persistence,0,frigate,SS3,45.0,0.0,heave,30,3.0,8,8728,0.13844762561944152,0.10914882158425217,0.23211938560342857,0.6442473046030123,0.12757697756186392,1.0852085404853415,167.29607870616158,952.6509147873529,470.25948326118606,0.19093446935542602,142.05593023584254,id,6000,400,5,150,100|200|400,1091,399,5849,5,1091
e04e_lookback_40s,damped_persistence,0,frigate,SS3,45.0,0.0,heave,50,5.0,8,8728,0.12713796607882363,0.1002571977195647,0.23418662332539444,0.7052686390490108,0.12745176636513003,0.9975378898601734,141.0799367900654,875.0448216963607,478.67297302483394,2.2560038270453617,141.77780272782076,id,6000,400,5,150,100|200|400,1091,399,5849,5,1091
e04e_lookback_40s,damped_persistence,0,frigate,SS3,45.0,0.0,heave,100,10.0,8,8728,0.1298741412427624,0.10261175845027007,0.1721371800837256,0.4307592141759268,0.12693211807405508,1.0231779254403592,147.2177294946207,895.5954277539572,258.6211901199207,-2.8466918506460104,140.62439242840017,id,6000,400,5,150,100|200|400,1091,399,5849,5,1091
e04e_lookback_40s,damped_persistence,0,frigate,SS3,45.0,0.0,heave,150,15.0,8,8728,0.12450124056889504,0.0987026184111261,0.1551284416343138,0.35588339037959804,0.12608622193221533,0.9874293849158841,135.28887810707616,861.4764534923086,210.03786594915806,2.228347406518452,138.75600315184585,id,6000,400,5,150,100|200|400,1091,399,5849,5,1091
e04e_lookback_40s,damped_persistence,0,frigate,SS3,45.0,0.0,heave_rate,10,1.0,8,8728,0.07771179130778023,0.061287347230003425,0.07678716472879256,-0.024227837848481926,0.0991170742278345,0.7840404079033727,52.70946125212807,534.9159666234699,51.46263292633293,0.28444587987723935,85.74557802372924,id,6000,400,5,150,100|200|400,1091,399,5849,5,1091
e04e_lookback_40s,damped_persistence,0,frigate,SS3,45.0,0.0,heave_rate,20,2.0,8,8728,0.10343595980172474,0.08155032625121855,0.1410631976742704,0.46233019370464556,0.09910651056160844,1.0436848115788009,93.38085262474786,711.7712475206355,173.67695104205202,1.0200371266237198,85.72741181401815,id,6000,400,5,150,100|200|400,1091,399,5849,5,1091
e04e_lookback_40s,damped_persistence,0,frigate,SS3,45.0,0.0,heave_rate,30,3.0,8,8728,0.10646848142268722,0.08388739656600058,0.1825690538919619,0.6599147553920877,0.09908343149183234,1.0745336512842074,98.93657161816262,732.1691972280531,290.91697798364515,1.379353915237516,85.68758837606191,id,6000,400,5,150,100|200|400,1091,399,5849,5,1091
e04e_lookback_40s,damped_persistence,0,frigate,SS3,45.0,0.0,heave_rate,50,5.0,8,8728,0.09806411927915877,0.07726188711816663,0.17857766497651234,0.6984453813491667,0.09898555604037812,0.9906911998267356,83.93343596469451,674.3417507673583,278.3357666356293,0.28471216420985,85.51817786621564,id,6000,400,5,150,100|200|400,1091,399,5849,5,1091
e04e_lookback_40s,damped_persistence,0,frigate,SS3,45.0,0.0,heave_rate,100,10.0,8,8728,0.10096425650418667,0.07971324978969198,0.14305863556607606,0.5019107762589358,0.09860101957973649,1.0239676722869897,88.97132136611624,695.7372441644316,178.62526857711885,0.6012165423362603,84.8550631645567,id,6000,400,5,150,100|200|400,1091,399,5849,5,1091
e04e_lookback_40s,damped_persistence,0,frigate,SS3,45.0,0.0,heave_rate,150,15.0,8,8728,0.0966157247368631,0.07669425072302759,0.11106917912940041,0.24332652945955846,0.09769835413705442,0.9889186526246637,81.47237366939493,669.3874203105848,107.67177235803527,-1.8896076352921227,83.30889330381548,id,6000,400,5,150,100|200|400,1091,399,5849,5,1091
e04e_lookback_40s,damped_persistence,0,frigate,SS3,45.0,0.0,pitch,10,1.0,8,8728,0.4036213626070076,0.3210936521060507,0.4046602657183312,0.005128101704552246,0.4926842797400909,0.8192292289494861,1421.880263590693,2802.50539558161,1429.2093947239389,-2.9391571570122323,2118.6165038245254,id,6000,400,5,150,100|200|400,1091,399,5849,5,1091
e04e_lookback_40s,damped_persistence,0,frigate,SS3,45.0,0.0,pitch,20,2.0,8,8728,0.5176834027302942,0.4112795805476564,0.7347820599663037,0.5036232921291102,0.492372658497463,1.0514056655990407,2339.0700084759674,3589.648179019945,4712.288009058579,-1.6944281745636545,2115.9366553986674,id,6000,400,5,150,100|200|400,1091,399,5849,5,1091
e04e_lookback_40s,damped_persistence,0,frigate,SS3,45.0,0.0,pitch,30,3.0,8,8728,0.5227002521535717,0.4149010174133409,0.9314565877409874,0.6850945463343232,0.49254075643084666,1.0612324875230088,2384.625351833085,3621.256079983639,7572.512079656618,0.5966910805618681,2117.381391587346,id,6000,400,5,150,100|200|400,1091,399,5849,5,1091
e04e_lookback_40s,damped_persistence,0,frigate,SS3,45.0,0.0,pitch,50,5.0,8,8728,0.4835393535629284,0.38415320616303844,0.8341191973887634,0.6639472777907476,0.4922148630141193,0.982374547980803,2040.696354643709,3352.8891833909997,6072.5482038292,5.628452882159763,2114.583943773046,id,6000,400,5,150,100|200|400,1091,399,5849,5,1091
e04e_lookback_40s,damped_persistence,0,frigate,SS3,45.0,0.0,pitch,100,10.0,8,8728,0.5010479692593088,0.3980861356416908,0.8077096919030734,0.615188515964989,0.49066173968947857,1.0211677999927269,2191.156261130201,3474.4957918806776,5694.103092128209,-7.553051449951454,2101.263308988162,id,6000,400,5,150,100|200|400,1091,399,5849,5,1091
e04e_lookback_40s,damped_persistence,0,frigate,SS3,45.0,0.0,pitch,150,15.0,8,8728,0.48578092677639617,0.3879668161205561,0.5034581180355248,0.06899026516111828,0.487372625209087,0.9967341242606559,2059.6605737786417,3386.1743711002136,2212.2868287033343,3.274223163130955,2073.181185902849,id,6000,400,5,150,100|200|400,1091,399,5849,5,1091
e04e_lookback_40s,damped_persistence,0,frigate,SS3,45.0,0.0,pitch_rate,10,1.0,8,8728,0.3531753816685037,0.2823032903895955,0.35143128100137433,-0.009950329503862543,0.4177693869353407,0.8453835841331419,1088.668316691299,2463.9431185203894,1077.9424342839777,0.7874424598162477,1523.3089140866302,id,6000,400,5,150,100|200|400,1091,399,5849,5,1091
e04e_lookback_40s,damped_persistence,0,frigate,SS3,45.0,0.0,pitch_rate,20,2.0,8,8728,0.4382220715873771,0.34976197119640096,0.6346709320592185,0.5232493663472251,0.41815450979062,1.0479907817012553,1676.1127613818278,3052.7224846021877,3515.7011717840055,1.753378830010206,1526.119029978729,id,6000,400,5,150,100|200|400,1091,399,5849,5,1091
e04e_lookback_40s,damped_persistence,0,frigate,SS3,45.0,0.0,pitch_rate,30,3.0,8,8728,0.43749015512929507,0.348882160450251,0.7964953094530418,0.6983036028759569,0.4180182037395308,1.0465815871547481,1670.5185655683572,3045.043496409791,5537.084902215522,2.772633604796738,1525.1247812293861,id,6000,400,5,150,100|200|400,1091,399,5849,5,1091
e04e_lookback_40s,damped_persistence,0,frigate,SS3,45.0,0.0,pitch_rate,50,5.0,8,8728,0.40948327729544304,0.3267976795780331,0.6869128074804774,0.6446395319116094,0.4180450405586005,0.9795195195911975,1463.4809666689343,2852.290147357073,4118.29986194445,1.011055243292958,1525.3198501273532,id,6000,400,5,150,100|200|400,1091,399,5849,5,1091
e04e_lookback_40s,damped_persistence,0,frigate,SS3,45.0,0.0,pitch_rate,100,10.0,8,8728,0.42428457514664497,0.33883392790777994,0.7050998942767635,0.6379127875389624,0.41638053657032853,1.0189827282548338,1571.191873373917,2957.3425227791035,4339.263634014651,3.085453964395583,1513.1984635209785,id,6000,400,5,150,100|200|400,1091,399,5849,5,1091
e04e_lookback_40s,damped_persistence,0,frigate,SS3,45.0,0.0,pitch_rate,150,15.0,8,8728,0.4131865041169748,0.33140440639983565,0.4352770643573728,0.0989255245136661,0.4133486521351522,0.9996077209461314,1490.0711049455024,2892.4976590577658,1653.6603194106362,-7.900509065158531,1491.247992032681,id,6000,400,5,150,100|200|400,1091,399,5849,5,1091
e04e_lookback_40s,damped_persistence,0,frigate,SS3,45.0,0.0,roll,10,1.0,8,8728,0.22416559332250513,0.17734671455264928,0.22176475781216207,-0.02176929564657648,0.29843359253952356,0.7511406186380221,438.5838610682173,1547.8821246155228,429.23961694374566,-1.0108977989402774,777.3385697985694,id,6000,400,5,150,100|200|400,1091,399,5849,5,1091
e04e_lookback_40s,damped_persistence,0,frigate,SS3,45.0,0.0,roll,20,2.0,8,8728,0.30971764319039957,0.2449793189016463,0.4090305560183456,0.4266492478672127,0.29842429858454894,1.0378432475485941,837.2335614978118,2138.179495373569,1460.2467309642766,-3.426784145656711,777.2913824337445,id,6000,400,5,150,100|200|400,1091,399,5849,5,1091
e04e_lookback_40s,damped_persistence,0,frigate,SS3,45.0,0.0,roll,30,3.0,8,8728,0.3253330511668367,0.2570732917428087,0.5339322629870557,0.6287349697978426,0.2982776336722117,1.090705485227086,923.7854340163377,2243.7356903312343,2488.2101972095984,-4.473179333854205,776.5284965711617,id,6000,400,5,150,100|200|400,1091,399,5849,5,1091
e04e_lookback_40s,damped_persistence,0,frigate,SS3,45.0,0.0,roll,50,5.0,8,8728,0.2995179596882091,0.23684912934047503,0.5480052105630002,0.7012717040166603,0.2983013537554681,1.0040784458985,782.9976793582746,2067.219200883666,2621.1031558990417,-0.07774437965053949,776.6497138021723,id,6000,400,5,150,100|200|400,1091,399,5849,5,1091
e04e_lookback_40s,damped_persistence,0,frigate,SS3,45.0,0.0,roll,100,10.0,8,8728,0.3016330143497921,0.2389581020766248,0.3875590013535318,0.39426580375073605,0.2967487217133916,1.0164593552693308,794.0950448176352,2085.626314924781,1310.9628773391216,-3.6113213152966637,768.587462132959,id,6000,400,5,150,100|200|400,1091,399,5849,5,1091
e04e_lookback_40s,damped_persistence,0,frigate,SS3,45.0,0.0,roll,150,15.0,8,8728,0.29279875974443725,0.23310703894381868,0.3968457356169879,0.4556289390612741,0.29423321650337386,0.9951247626764119,748.2611604423827,2034.5582359016494,1374.5425025938448,6.98178688889675,755.6163496756101,id,6000,400,5,150,100|200|400,1091,399,5849,5,1091
e04e_lookback_40s,damped_persistence,0,frigate,SS3,45.0,0.0,roll_rate,10,1.0,8,8728,0.1747247365073975,0.1381515356267989,0.17615108397978932,0.01612902585026854,0.2276815735034751,0.7674083318153574,266.4547864032738,1205.7866029507009,270.8228958919598,-2.683797949946893,452.45073496161365,id,6000,400,5,150,100|200|400,1091,399,5849,5,1091
e04e_lookback_40s,damped_persistence,0,frigate,SS3,45.0,0.0,roll_rate,20,2.0,8,8728,0.23889364707951205,0.18879395550383865,0.3228672439636818,0.4525288624478445,0.2275912822496032,1.0496607985955866,498.10848403928753,1647.7936436375037,909.8351490572134,-1.930943553124962,452.09155363981654,id,6000,400,5,150,100|200|400,1091,399,5849,5,1091
e04e_lookback_40s,damped_persistence,0,frigate,SS3,45.0,0.0,roll_rate,30,3.0,8,8728,0.24858318992286116,0.19643327543937306,0.4165598582507623,0.6438863015698658,0.22766396941618508,1.0918863909836973,539.3345609811021,1714.469628034848,1514.501024135453,-0.005536997829040047,452.3799465685848,id,6000,400,5,150,100|200|400,1091,399,5849,5,1091
e04e_lookback_40s,damped_persistence,0,frigate,SS3,45.0,0.0,roll_rate,50,5.0,8,8728,0.22678462928580043,0.1793547847237756,0.40641479145346243,0.6886217876810725,0.22731494810548666,0.9976670305929897,448.8921078048403,1565.4085610691136,1441.6297931117444,3.824650860253314,450.9956393779298,id,6000,400,5,150,100|200|400,1091,399,5849,5,1091
e04e_lookback_40s,damped_persistence,0,frigate,SS3,45.0,0.0,roll_rate,100,10.0,8,8728,0.2306196015488522,0.1825072842614454,0.32540925283966554,0.4977353194329879,0.22632307468596752,1.0189840424748837,464.20217659871616,1592.9235770338955,924.2182350442664,-4.559618138380756,447.0691687354571,id,6000,400,5,150,100|200|400,1091,399,5849,5,1091
e04e_lookback_40s,damped_persistence,0,frigate,SS3,45.0,0.0,roll_rate,150,15.0,8,8728,0.22329601296460963,0.17780198795976268,0.27845214379295,0.3569262154164037,0.2245374003338732,0.9944713559192468,435.18776289461755,1551.8557509128086,676.7306852298616,2.64116832169384,440.0407605701893,id,6000,400,5,150,100|200|400,1091,399,5849,5,1091
e04e_lookback_40s,dlinear_ols,0,frigate,SS3,45.0,0.0,heave,10,1.0,8,8728,0.0005389088597092934,0.00042714862126889963,0.09655247051390696,0.9999688467137461,0.12772283077649094,0.004219362007818,0.0025348098411906352,3.728153166434956,81.3657288200937,-1.7228129753934525,142.38126453029932,id,6000,400,5,150,100|200|400,1091,399,5849,5,1091
e04e_lookback_40s,dlinear_ols,0,frigate,SS3,45.0,0.0,heave,20,2.0,8,8728,0.004747495168764408,0.00376135578494068,0.17803367499390566,0.9992889097080906,0.1276539440844107,0.037190352423620725,0.19671786417430848,32.829113290962255,276.6425957610614,-1.0518770631028644,142.22750772462234,id,6000,400,5,150,100|200|400,1091,399,5849,5,1091
e04e_lookback_40s,dlinear_ols,0,frigate,SS3,45.0,0.0,heave,30,3.0,8,8728,0.014326139423521204,0.011368864411579825,0.23211938560342857,0.9961907846813334,0.12757697756186392,0.11229408077624548,1.7913196273867662,99.22744858426871,470.25948326118606,0.19093446935542602,142.05593023584254,id,6000,400,5,150,100|200|400,1091,399,5849,5,1091
e04e_lookback_40s,dlinear_ols,0,frigate,SS3,45.0,0.0,heave,50,5.0,8,8728,0.021304373312885927,0.016914411746623104,0.23418662332539444,0.9917241357588944,0.12745176636513003,0.16715635977811497,3.9614325406399473,147.62898572452644,478.67297302483394,2.2560038270453617,141.77780272782076,id,6000,400,5,150,100|200|400,1091,399,5849,5,1091
e04e_lookback_40s,dlinear_ols,0,frigate,SS3,45.0,0.0,heave,100,10.0,8,8728,0.0935237914609183,0.07402101278640233,0.1721371800837256,0.7048146217067524,0.12693211807405508,0.736801629721127,76.34119384019871,646.0553995997195,258.6211901199207,-2.8466918506460104,140.62439242840017,id,6000,400,5,150,100|200|400,1091,399,5849,5,1091
