model,seed,vessel,ss,heading_deg,speed_kn,dof,horizon_samples,horizon_s,n_realizations,n_windows,rmse,mae,rmse_persistence,skill,signal_std,nrmse,sse,sae,sse_persistence,sy,syy,regime
ar20,0,frigate,SS3,90.0,0.0,heave,10,1.0,40,46040,0.0007088319843738117,0.0005653961345845668,0.09080147131056523,0.999939060225863,0.12038940336325282,0.0058878270393536375,0.023132465686563367,26.030838036273455,379.59552712720307,3.7254423213259997,667.2860341305752,unseen_heading
ar20,0,frigate,SS3,90.0,0.0,heave,20,2.0,40,46040,0.006522927204777529,0.00520515932247186,0.16750315085464812,0.9984835115671136,0.12042659175424085,0.054165173237561315,1.958936591838785,239.64553520660445,1291.7583473486595,3.155605588190838,667.6982629178721,unseen_heading
ar20,0,frigate,SS3,90.0,0.0,heave,30,3.0,40,46040,0.02517758739148698,0.020096520492515233,0.2185184491951242,0.9867244658343248,0.12043503076226375,0.20905534903035825,29.18525815164859,925.2438034754014,2198.424393883081,0.5281874722229531,667.7916351214864,unseen_heading
ar20,0,frigate,SS3,90.0,0.0,heave,50,5.0,40,46040,0.09843305016961491,0.0786738241263698,0.22122190659990543,0.8020180379645242,0.12051437530780873,0.8167743467798314,446.0845694365484,3622.142862778066,2253.157635424463,-5.266882010303789,668.6724252750264,unseen_heading
ar20,0,frigate,SS3,90.0,0.0,heave,100,10.0,40,46040,0.1548427346861582,0.12328762752222602,0.16154227446887937,0.08122476834890757,0.1207238249084951,1.28261952272904,1103.8675852134506,5676.162371123286,1201.4555325242459,5.96452868301526,670.9988698114614,unseen_heading
ar20,0,frigate,SS3,90.0,0.0,heave,150,15.0,40,46040,0.18302115829821908,0.14593086758150614,0.15026761978660513,-0.4834461456713737,0.1208726924273943,1.514164652269627,1542.190111477194,6718.657143452542,1039.5996618935123,-4.7233379030851665,672.6544505216796,unseen_heading
ar20,0,frigate,SS3,90.0,0.0,heave_rate,10,1.0,40,46040,0.0021099413266018473,0.001683173566585625,0.07212254345994401,0.9991441479623084,0.09323454956670824,0.022630466242476013,0.2049632845743768,77.49331100560218,239.48448510705487,0.552861710311845,400.21105060196135,unseen_heading
ar20,0,frigate,SS3,90.0,0.0,heave_rate,20,2.0,40,46040,0.01099202604953497,0.008772661883375246,0.1325186631752386,0.993119794571159,0.09325242798568634,0.11787388582763955,5.562766272455093,403.8933531105963,808.5174679721979,-1.7061560972360894,400.36460880033405,unseen_heading
ar20,0,frigate,SS3,90.0,0.0,heave_rate,30,3.0,40,46040,0.027153750692227557,0.021678819713936693,0.17158146503625346,0.9749551226522106,0.09329319193803359,0.2910582233081208,33.946497173226064,998.0928596296453,1355.4267685891646,-3.329128853874863,400.714889965476,unseen_heading
ar20,0,frigate,SS3,90.0,0.0,heave_rate,50,5.0,40,46040,0.037298949702020356,0.029876369006136085,0.16815222448327494,0.9507974091962118,0.09333520079667063,0.3996236080669669,64.05138431415179,1375.5080290425053,1301.7888543629365,-1.243960706051439,401.0756385557671,unseen_heading
ar20,0,frigate,SS3,90.0,0.0,heave_rate,100,10.0,40,46040,0.07656357235855447,0.06108160051371057,0.13439760958028937,0.6754651881703706,0.09348461685859567,0.8189964823235476,269.88558739045806,2812.1968876512346,831.6075118996466,-0.4764343807037221,402.36076497696763,unseen_heading
ar20,0,frigate,SS3,90.0,0.0,heave_rate,150,15.0,40,46040,0.09686421690534708,0.07716369037625641,0.10755780524677348,0.18895886783463045,0.09361429766372295,1.034716056443625,431.97842682822926,3552.6163049228453,532.6220948559114,1.805563684712979,403.4779057237016,unseen_heading
ar20,0,frigate,SS3,90.0,0.0,pitch,10,1.0,40,46040,0.0020965202640327433,0.00167435455395309,0.026961639677688314,0.9939534795204675,0.032749463401757176,0.06401693482160244,0.20236408789369648,77.08728366400027,33.46785784960124,1.0004323677452476,49.379181075893214,unseen_heading
ar20,0,frigate,SS3,90.0,0.0,pitch,20,2.0,40,46040,0.021418994118275223,0.01710073077694761,0.048920181840922256,0.8083000419703907,0.032746153506921734,0.6540919107872555,21.121923148142145,787.317644970668,110.18220016970335,0.7070530293452748,49.36918947819916,unseen_heading
ar20,0,frigate,SS3,90.0,0.0,pitch,30,3.0,40,46040,0.07393309161919834,0.059002142180409944,0.06193841990463706,-0.42481175826797624,0.032749723780099535,2.2575180210870665,251.65933775460257,2716.458625986074,176.6263762874358,-0.05306401428663321,49.37994459041614,unseen_heading
ar20,0,frigate,SS3,90.0,0.0,pitch,50,5.0,40,46040,0.16663581840105565,0.13310405066842176,0.05532648015912849,-8.071323073783446,0.03276267295049443,5.086148454762782,1278.4155146516891,6128.110492774138,140.92933348900013,-1.1623403134186674,49.41903104197214,unseen_heading
ar20,0,frigate,SS3,90.0,0.0,pitch,100,10.0,40,46040,0.1318436365490802,0.10512853342981349,0.05382355559052938,-5.000308487302461,0.03278690290860798,4.0212287484605795,800.3015567102938,4840.117679108613,133.37673528016936,0.8449906448707907,49.492140856117224,unseen_heading
ar20,0,frigate,SS3,90.0,0.0,pitch,150,15.0,40,46040,0.12791325846044282,0.10223141215074814,0.034335345119710266,-12.878684094501118,0.03279575832812832,3.900298849035425,753.297349806129,4706.734215420444,54.277289163501706,-0.46805688880942853,49.518868387565774,unseen_heading
ar20,0,frigate,SS3,90.0,0.0,pitch_rate,10,1.0,40,46040,0.006834085425500655,0.005457922794006925,0.023467100665334018,0.9151910017008987,0.027834441226557618,0.24552623025103384,2.150285474683983,251.28276543607882,25.354449619843813,0.014729005537105877,35.669771695603615,unseen_heading
ar20,0,frigate,SS3,90.0,0.0,pitch_rate,20,2.0,40,46040,0.03544891430901494,0.028292500127478696,0.042349491890764486,0.2993365403239827,0.027842250321905765,1.2732057897318878,57.85503920267017,1302.5867058691192,82.57179449520888,-0.579460636678391,35.68979646665858,unseen_heading
ar20,0,frigate,SS3,90.0,0.0,pitch_rate,30,3.0,40,46040,0.0663380697422197,0.05292718156002722,0.05309750074421555,-0.5609087020072345,0.027843459604251906,2.382536893227499,202.6100464475708,2436.7674390236534,129.80262470638192,-0.8627348896792455,35.69290566208192,unseen_heading
ar20,0,frigate,SS3,90.0,0.0,pitch_rate,50,5.0,40,46040,0.04396832110941155,0.03523558263276851,0.04560907950656865,0.07065460565500448,0.027847070660161177,1.578920872719079,89.00513854474215,1622.2462244126623,95.77186166341649,0.015299807071301075,35.702148219050876,unseen_heading
ar20,0,frigate,SS3,90.0,0.0,pitch_rate,100,10.0,40,46040,0.06604959104413695,0.05284027899260231,0.047117677468169146,-0.965045070835366,0.02785909531862497,2.3708447919333557,200.8517318855798,2432.7664448194105,102.21227740094284,-0.44888836293682743,35.732992375047125,unseen_heading
ar20,0,frigate,SS3,90.0,0.0,pitch_rate,150,15.0,40,46040,0.04845625947830865,0.038818227141990354,0.029690389063052252,-1.663593799654529,0.027867523509349342,1.7388075213088794,108.10233816424731,1787.1911776172358,40.585144093017604,0.6290298769955598,35.75462040992727,unseen_heading
